"","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000259162","RP11-203M5.6",0.272352687678345,-0.657277981213655,0.281547078821967,0.780207426828315,0.999977295329465,-4.80011304098624
"ENSG00000206768","Y_RNA",-0.394606248917498,0.0533622102589739,-0.759463626390981,0.453451891849295,0.999977295329465,-4.80019999386163
"ENSG00000181885","CLDN7",-0.00214466733342733,-0.264478401121822,-0.00435544516403581,0.996553458158988,0.999977295329465,-4.80026808604521
"ENSG00000256628","ZBTB11-AS1",-0.286153034520775,0.358707910680179,-0.657572484258993,0.515784516760626,0.999977295329465,-4.80031852582333
"ENSG00000131196","NFATC1",0.275129819820277,4.33607646054315,1.26556195517734,0.215328766805877,0.999977295329465,-4.80043947681972
"ENSG00000171488","LRRC8C",-0.270343241854039,4.6153152529161,-1.31302222419005,0.199046813338339,0.999977295329465,-4.80046853702405
"ENSG00000196778","OR52K1",0.402293395624529,0.742870046676354,0.692478711709278,0.493917442519415,0.999977295329465,-4.80079304972475
"ENSG00000088876","ZNF343",0.293932743404667,1.77066913818088,0.968015907066345,0.340710817356307,0.999977295329465,-4.80087009256588
"ENSG00000279865","RP11-69M1.6",0.416979674563235,-0.227186968923434,0.695353247327838,0.492140169099852,0.999977295329465,-4.80092881896405
"ENSG00000198598","MMP17",0.473634253058704,2.39432759507644,0.98418371437022,0.332830015364146,0.999977295329465,-4.80094701778329
"ENSG00000274008","Metazoa_SRP",0.231493771616916,-0.250816042490225,0.320260005573671,0.750972456398796,0.999977295329465,-4.80097330068056
"ENSG00000247134","RP11-11N9.4",0.286102353777839,0.557713271598356,0.646638077218436,0.522741465766627,0.999977295329465,-4.80106758755985
"ENSG00000272686","RP11-390E23.6",0.386455709515026,0.957198628065202,0.772468617597821,0.445829182308722,0.999977295329465,-4.80116240067438
"ENSG00000279554","CTA-113A6.2",0.291209432231463,-0.26123316517111,0.381191740944311,0.705724566666883,0.999977295329465,-4.80143724111885
"ENSG00000280434","RP4-671O14.6",0.123000966149538,-0.613889125111574,0.157239355979756,0.876100791349313,0.999977295329465,-4.80146221291765
"ENSG00000263624","RP11-45M22.3",0.305207338778232,0.504943976598763,0.591238829456981,0.558751836797852,0.999977295329465,-4.80149652896695
"ENSG00000243819","RN7SL832P",-0.101218902098226,-0.766294956984279,-0.140977532680112,0.888822082965973,0.999977295329465,-4.80167115856315
"ENSG00000133706","LARS",-0.202521577650133,5.2953256985716,-1.34801016551064,0.187661179497929,0.999977295329465,-4.80167169707608
"ENSG00000178852","EFCAB13",-0.319552799901496,1.18380517708032,-0.851149042846006,0.401372586370317,0.999977295329465,-4.80174765195422
"ENSG00000163923","RPL39L",-0.387812231274299,1.62007305491183,-0.958845421471291,0.345236222855568,0.999977295329465,-4.80175254310351
"ENSG00000072858","SIDT1",0.279615651587906,4.20185741855696,1.25676417946428,0.21845479854355,0.999977295329465,-4.80178933182326
"ENSG00000186281","GPAT2",-0.563857418499582,-0.531811770819539,-0.570828743834308,0.572331217541799,0.999977295329465,-4.80182028123872
"ENSG00000253626","EIF5AL1",-0.109616629689317,-0.172095405265513,-0.175833696141504,0.861596106602067,0.999977295329465,-4.8018310476532
"ENSG00000271643","RP11-10C24.3",-0.229313962271681,-0.564568202931906,-0.269826965372574,0.789125148421622,0.999977295329465,-4.8018739202617
"ENSG00000211946","IGHV3-20",0.141058739626717,-1.17024420346806,0.125321797773252,0.901097762926351,0.999977295329465,-4.80197888419461
"ENSG00000261167","RP11-517B11.7",-0.300796612910602,-0.788227297591519,-0.46552116948652,0.644891709641309,0.999977295329465,-4.80202997871102
"ENSG00000185803","SLC52A2",-0.291619675403902,4.28902224128176,-1.26177685481068,0.21666951939816,0.999977295329465,-4.80217080951621
"ENSG00000111490","TBC1D30",0.222170561045554,-0.309895377055476,0.407205311485774,0.68672372178963,0.999977295329465,-4.80226954543497
"ENSG00000239911","PRKAG2-AS1",0.216160934192606,-0.260074233298541,0.270427212953938,0.788667708634211,0.999977295329465,-4.80227480928571
"ENSG00000279996","CTB-139P11.2",-0.31824606340345,0.136631061493201,-0.342715581105792,0.734181966467418,0.999977295329465,-4.80229023085049
"ENSG00000243244","STON1",-0.223325949843272,-0.868343149345025,-0.233117220762425,0.817240230609354,0.999977295329465,-4.80233631180595
"ENSG00000224281","SLC25A5-AS1",0.327687230265182,0.631788376249994,0.746060799956883,0.461388041147118,0.999977295329465,-4.80238218357863
"ENSG00000257246","PHBP19",0.385854876751828,0.913632263754772,0.712071565782963,0.48187528083419,0.999977295329465,-4.80246878261356
"ENSG00000250274","CTB-114C7.4",0.304281761803777,-0.334709921087086,0.407887751471069,0.686227975022086,0.999977295329465,-4.80248106211561
"ENSG00000173599","PC",-0.366962138217617,0.920793367325178,-0.72157320892176,0.476096278233959,0.999977295329465,-4.80250013770745
"ENSG00000257218","GATC",-0.363172250578601,3.58521511873767,-1.1982201961243,0.240132794896405,0.999977295329465,-4.80267681007567
"ENSG00000171307","ZDHHC16",-0.234788147180402,4.23306338339867,-1.28245346376042,0.209421927603385,0.999977295329465,-4.80278733307244
"ENSG00000183963","SMTN",-0.332874146786017,0.500771651495776,-0.51646121962655,0.609286599094366,0.999977295329465,-4.80291098715274
"ENSG00000114904","NEK4",-0.3964638515068,2.63248871292704,-1.10125711221218,0.279468428706194,0.999977295329465,-4.80317401240288
"ENSG00000138798","EGF",0.387420233977368,0.326721467715713,0.604701311696057,0.549885694548767,0.999977295329465,-4.8031907625086
"ENSG00000226564","FTH1P20",0.372716818821655,0.608201435995633,0.752582506496816,0.457516233678399,0.999977295329465,-4.80326787617002
"ENSG00000229152","ANKRD10-IT1",-0.451858135486874,0.658476259525084,-0.810193121457488,0.424155699138311,0.999977295329465,-4.80342165417761
"ENSG00000053524","MCF2L2",0.403060746783265,-0.0715402384380838,0.571516957702905,0.571870659358601,0.999977295329465,-4.80348949345803
"ENSG00000268218","AC137932.4",0.202504208532631,-0.758413934568528,0.296164198496822,0.76912794805477,0.999977295329465,-4.80349019641107
"ENSG00000141540","TTYH2",-0.395901929092293,1.798203142542,-0.945034332483228,0.352127264993033,0.999977295329465,-4.80351199843128
"ENSG00000251131","CTD-2035E11.3",0.281802519096954,-0.0320884643558244,0.650519908009915,0.520265891736288,0.999977295329465,-4.80357890154406
"ENSG00000129911","KLF16",0.377073171294466,0.47692539138372,0.579594445622347,0.56647901405437,0.999977295329465,-4.80367927057234
"ENSG00000047056","WDR37",-0.214693216439628,4.89334840304507,-1.31998893973922,0.196738400115206,0.999977295329465,-4.80368120033917
"ENSG00000149679","CABLES2",-0.32848786411718,2.13452164691178,-1.00783840700485,0.321524176402729,0.999977295329465,-4.80377709532803
"ENSG00000259475","RP11-654A16.3",0.419354796204456,0.711352709661709,0.704573365653654,0.486463920881658,0.999977295329465,-4.80379202394458
"ENSG00000176148","TCP11L1",0.301891649734698,2.70479820832813,1.13763391906071,0.264202022356669,0.999977295329465,-4.8037929241819
"ENSG00000253998","IGKV2-29",-0.0278800158471477,0.305998779552395,-0.023067617065249,0.981747793665451,0.999977295329465,-4.80407078765884
"ENSG00000267123","CTD-2357A8.3",0.0225974434181105,-0.58805848967646,0.0363608753858705,0.971233441797331,0.999977295329465,-4.80408224715284
"ENSG00000235917","MTCO2P11",0.145827958368931,-0.731119717175455,0.206031959397036,0.838145981429311,0.999977295329465,-4.80415378408694
"ENSG00000272927","RP11-1191J2.5",0.302401020652433,0.123363248947119,0.571701403662711,0.571747258104165,0.999977295329465,-4.80423866604338
"ENSG00000172824","CES4A",-0.350427508432086,0.936215463058605,-0.816582174926217,0.420550116178968,0.999977295329465,-4.80429477064714
"ENSG00000154222","CC2D1B",0.312823420169795,3.1606429847118,1.11352803773497,0.274249677881458,0.999977295329465,-4.80430981162716
"ENSG00000137166","FOXP4",0.394005503924139,0.914014499049031,0.694381913683849,0.492740323837189,0.999977295329465,-4.80441382502239
"ENSG00000274641","HIST1H2BO",0.249400754627534,-0.791823718964609,0.376331118998764,0.709296788344548,0.999977295329465,-4.80444416550398
"ENSG00000146247","PHIP",0.18181250360867,6.68398295908836,1.34512821034376,0.188579526129627,0.999977295329465,-4.80447458904745
"ENSG00000238045","AC009133.12",0.248684672635607,-0.336145407639446,0.422327896532385,0.67577171836615,0.999977295329465,-4.8045860709145
"ENSG00000184047","DIABLO",0.261287129041857,0.087710979582936,0.601621925438774,0.551907285641599,0.999977295329465,-4.80461666633071
"ENSG00000207425","Y_RNA",0.467111009344147,-1.26956353561243,0.425857937417968,0.673225441100732,0.999977295329465,-4.8046966154691
"ENSG00000236830","CBR3-AS1",-0.292639203401571,0.54281259623082,-0.649610189373427,0.520845480007688,0.999977295329465,-4.80479337201867
"ENSG00000125812","GZF1",-0.251731802477818,2.64690938885519,-1.09689518159962,0.281340508856245,0.999977295329465,-4.80484486511698
"ENSG00000197046","SIGLEC15",0.277221546942605,0.586137711914815,0.643721476777402,0.524605652384062,0.999977295329465,-4.8049243491627
"ENSG00000273179","RP11-20I20.4",-0.44909178105679,0.437141704077967,-0.774979966308528,0.444366064429468,0.999977295329465,-4.80500947179308
"ENSG00000162636","FAM102B",-0.256953947914888,3.21106312222078,-1.16536883959441,0.252974747718058,0.999977295329465,-4.80502796177202
"ENSG00000171408","PDE7B",0.261998323957292,-0.166628384807685,0.489435696592962,0.628062824451075,0.999977295329465,-4.80505827396844
"ENSG00000272374","RP3-329A5.8",0.079602078627762,-0.537181475650279,0.108098167487065,0.914631470282047,0.999977295329465,-4.80507237642145
"ENSG00000261329","CTD-2049O4.1",-0.20678121247524,-0.0171600277323429,-0.268593418779505,0.790065455534963,0.999977295329465,-4.80522507486225
"ENSG00000279415","RP11-1102P22.1",-0.208147381548919,-0.244337922698093,-0.367383183839397,0.715890434830283,0.999977295329465,-4.80526429556783
"ENSG00000247317","RP11-273G15.2",-0.0451638481399772,-0.455874977792868,-0.0637663948593191,0.949575646366854,0.999977295329465,-4.80538220888387
"ENSG00000233133","AC104451.2",-0.187565908019459,-0.703560408816945,-0.270607122239462,0.788530617330227,0.999977295329465,-4.80547347561794
"ENSG00000142408","CACNG8",-0.595003683176748,-0.738124372427013,-0.593741902012652,0.557097852519839,0.999977295329465,-4.80551570265768
"ENSG00000279394","RP11-81A1.4",-0.301444210269,-0.901067309440298,-0.405521398209883,0.687947576767651,0.999977295329465,-4.80556313548431
"ENSG00000279447","RP4-737E23.6",-0.433265337088391,0.476846595054074,-0.677104481736883,0.503484010886284,0.999977295329465,-4.805625604605
"ENSG00000159231","CBR3",-0.358572829151449,0.393859901844128,-0.700168200660403,0.489171258413627,0.999977295329465,-4.80563999113511
"ENSG00000120690","ELF1",0.200790249365244,7.35396338590254,1.32224162461883,0.195996396385509,0.999977295329465,-4.80595438422432
"ENSG00000123453","SARDH",-0.433818700865014,1.92342317739143,-1.05763796562597,0.298591654818604,0.999977295329465,-4.80605072710489
"ENSG00000226029","RP4-798A10.2",-0.32946391784291,-0.66479604175739,-0.519333914448676,0.607306261394711,0.999977295329465,-4.80614758772539
"ENSG00000232453","RP4-794H19.1",-0.317908383090797,-0.52935669414198,-0.427338216086659,0.672158858800302,0.999977295329465,-4.8063075333512
"ENSG00000236449","AC018890.6",-0.389864459110334,0.975522398386484,-0.780989503563018,0.44087659763739,0.999977295329465,-4.80636153054617
"ENSG00000138641","HERC3",-0.299103659028535,1.45860682316267,-0.910558741395785,0.369725081109293,0.999977295329465,-4.80660906535153
"ENSG00000226243","RPL37AP1",0.238903386093826,-0.476287806208642,0.338136721902724,0.737595169718699,0.999977295329465,-4.80661367494962
"ENSG00000217275","RP1-34B20.4",0.292671397778719,0.0709463795713994,0.414904572254103,0.681138983120979,0.999977295329465,-4.80663053561785
"ENSG00000113070","HBEGF",0.372920000234985,-0.396115800285961,0.420499646975146,0.677092000456946,0.999977295329465,-4.80672670725985
"ENSG00000280411","IGHV1-69-2",-0.712976817660678,-0.424758929451347,-0.517388005776693,0.608647374800854,0.999977295329465,-4.80674960946025
"ENSG00000127249","ATP13A4",-0.168714484899043,-0.800082709810904,-0.263263098978938,0.794132322949217,0.999977295329465,-4.80691691586349
"ENSG00000057294","PKP2",-0.154844299044818,-0.181821729364643,-0.287432301952423,0.775740760650898,0.999977295329465,-4.80707730983782
"ENSG00000277851","RP11-756G20.1",0.168759658264437,-0.589208113246677,0.339509935939419,0.736570965163686,0.999977295329465,-4.80708486427227
"ENSG00000273160","RP11-104L21.3",0.225160393119725,-0.275328253470379,0.426088462471574,0.673059295880932,0.999977295329465,-4.80711121874649
"ENSG00000250462","LRRC37BP1",-0.372948859374891,0.885304665467727,-0.820420220949337,0.418393277492,0.999977295329465,-4.80721876583119
"ENSG00000105793","GTPBP10",0.262771645374934,3.31364881762291,1.1837464924865,0.24573007085593,0.999977295329465,-4.80726854496977
"ENSG00000018869","ZNF582",0.403224707282131,1.1729033538791,0.845787229225791,0.404310674868196,0.999977295329465,-4.80737256003311
"ENSG00000197467","COL13A1",0.339776295287444,-0.684566774169053,0.366425328431674,0.716597600475148,0.999977295329465,-4.80744513259461
"ENSG00000226321","CROCC2",-0.360523095951917,-0.0130529727359026,-0.360813740758096,0.720745635179704,0.999977295329465,-4.80746585051009
"ENSG00000188807","TMEM201",-0.322383064053709,0.0302794511371157,-0.566261218405832,0.575392522076911,0.999977295329465,-4.80749029180965
"ENSG00000228857","AC104653.1",0.0219067308736117,-0.859734141825167,0.0324635225250095,0.974315609241864,0.999977295329465,-4.80749056573189
"ENSG00000223396","RP11-134G8.5",-0.360897822496539,0.613121269933092,-0.731605066756525,0.470038315266709,0.999977295329465,-4.80751389572863
"ENSG00000125648","SLC25A23",-0.397936055347048,2.57197745701084,-0.999119046423327,0.325660621521104,0.999977295329465,-4.8075493362957
"ENSG00000234456","MAGI2-AS3",0.550446311828157,0.422621535593717,0.82986950673977,0.413112352314765,0.999977295329465,-4.80759254179337
"ENSG00000102003","SYP",0.0460277765072109,-0.345661890299881,0.0622261824122284,0.950791952313531,0.999977295329465,-4.80765796163766
"ENSG00000241990","PRR34-AS1",-0.4257166159187,1.22016134400047,-0.928427056632159,0.360533749690614,0.999977295329465,-4.80771343266501
"ENSG00000213859","KCTD11",0.322770877380713,1.56190749732458,0.847007909563608,0.403640598661091,0.999977295329465,-4.80772179725826
"ENSG00000228205","RP11-778D9.4",0.116509286081882,-0.598576017231637,0.217087097169413,0.829597643676702,0.999977295329465,-4.80773455829876
"ENSG00000239855","IGKV1-6",-0.35254866279188,-0.428919529242624,-0.419838337797427,0.677569826129574,0.999977295329465,-4.80776731452699
"ENSG00000196700","ZNF512B",0.409828617389057,1.1255145841158,0.77501248077411,0.444347140311042,0.999977295329465,-4.80788567983241
"ENSG00000141560","FN3KRP",-0.273058750747924,4.50328217793565,-1.29602962405992,0.20476441362515,0.999977295329465,-4.80805366161478
"ENSG00000111206","FOXM1",0.305674834715258,0.174915755441139,0.532229608267559,0.598453820558274,0.999977295329465,-4.8080703823714
"ENSG00000120318","ARAP3",0.500932003987321,4.17211502852439,1.22096124614746,0.231529874430905,0.999977295329465,-4.80807760535831
"ENSG00000150687","PRSS23",-0.580549383349674,4.02247768979859,-1.26979452628086,0.213836956411834,0.999977295329465,-4.80814752322923
"ENSG00000286327",NA,-0.297555262099063,-0.429016141667492,-0.535276291628074,0.596371390114611,0.999977295329465,-4.80818872939126
"ENSG00000116062","MSH6",-0.275494355542873,3.42380894862516,-1.16469878827167,0.253241812375626,0.999977295329465,-4.80820762087359
"ENSG00000211816","TRAV38-1",0.369770108647444,0.715539282972329,0.782865331725982,0.43979077511884,0.999977295329465,-4.80841157721586
"ENSG00000276564","CTA-276F8.1",-0.252634856059108,-0.241907310798769,-0.386614431816413,0.701747289373444,0.999977295329465,-4.80852553904302
"ENSG00000269892","RP4-761J14.10",-0.166018422304966,-0.547493058259858,-0.23072569184588,0.81908088749422,0.999977295329465,-4.80864651638025
"ENSG00000168140","VASN",-0.138754874667228,-0.467827884224867,-0.167617500651764,0.867999496567482,0.999977295329465,-4.80870121066175
"ENSG00000260572","RP11-16N11.2",-0.269582647693435,-0.543936629823171,-0.391280314233365,0.698331943375303,0.999977295329465,-4.80874487802293
"ENSG00000205208","C4orf46",-0.387747557985237,2.05702673628043,-1.00934794264021,0.320811730019372,0.999977295329465,-4.80878607932541
"ENSG00000257108","NHLRC4",-0.102856224943164,-0.413083587663056,-0.15576636922091,0.877251748229295,0.999977295329465,-4.8088261668152
"ENSG00000273702","RP11-758H9.2",0.298616754185213,0.542568616691603,0.6735041555843,0.505739068711079,0.999977295329465,-4.80882977165772
"ENSG00000132781","MUTYH",0.239376501283897,-0.297402712957026,0.339412218121972,0.736643831274257,0.999977295329465,-4.80888005517446
"ENSG00000269386","RAB11B-AS1",0.269250251184373,0.0984040649080189,0.643450263225445,0.524779183948659,0.999977295329465,-4.80893065156995
"ENSG00000287682",NA,0.209443837488429,-0.5261797355413,0.215021107854373,0.831193585999461,0.999977295329465,-4.80914304303119
"ENSG00000237541","HLA-DQA2",-0.622728203547886,1.35567105054777,-0.151164449925241,0.880849323581925,0.999977295329465,-4.80917846815893
"ENSG00000254288","RP11-6I2.3",0.283210909871772,0.021895503056057,0.511495429075794,0.612716939640516,0.999977295329465,-4.80920158444405
"ENSG00000167565","SERTAD3",-0.212651219068431,5.00325120856546,-1.30718166329259,0.200998047679796,0.999977295329465,-4.80950627544598
"ENSG00000232878","DPYD-AS1",-0.304312116270637,-0.819996160356484,-0.359094692913098,0.722018075492899,0.999977295329465,-4.80967849309019
"ENSG00000213600","XXcos-LUCA16.1",0.439279224127088,1.066663669893,0.789062212221104,0.436215188420583,0.999977295329465,-4.80980393040321
"ENSG00000204745","AC083899.3",-0.357944327123066,-0.497465934111746,-0.704388605598039,0.486577300040556,0.999977295329465,-4.8099708891636
"ENSG00000198162","MAN1A2",-0.340294333278061,5.8261880501036,-1.34741080270284,0.187851882849381,0.999977295329465,-4.81007159078133
"ENSG00000245750","DRAIC",-0.446588431052874,2.36455507979788,-0.972968182931422,0.33828365717822,0.999977295329465,-4.81032274188939
"ENSG00000236496","GPS2P1",0.486329115331658,-2.05169015616269,0.411400806605544,0.683678224012304,0.999977295329465,-4.8103629500887
"ENSG00000165046","LETM2",0.503749884983053,2.77856181398002,1.07265710585485,0.291905914008716,0.999977295329465,-4.81043523298204
"ENSG00000232713","AC010733.5",-0.0413486212940861,-0.490984579834577,-0.0673466990931673,0.946748761520535,0.999977295329465,-4.81057323413355
"ENSG00000125650","PSPN",0.318534204515345,0.199961562633799,0.408040087713939,0.68611733233003,0.999977295329465,-4.8106026815731
"ENSG00000104881","PPP1R13L",-0.255008552016281,-0.194169871642771,-0.440774544981427,0.66250951664047,0.999977295329465,-4.81065304634684
"ENSG00000188739","RBM34",0.297245352418208,0.255636313793033,0.672204220718953,0.506554650556966,0.999977295329465,-4.81078072525092
"ENSG00000245498","RP11-677M14.7",0.366184964323707,0.573654873472449,0.62452866492214,0.536961639395998,0.999977295329465,-4.81089218804751
"ENSG00000228253","MT-ATP8",0.304274046650354,-0.534604204531606,0.464175364720565,0.645844580299339,0.999977295329465,-4.81098613849267
"ENSG00000213782","DDX47",0.000207041421125931,-0.580874056422071,0.000257294360345338,0.999796397697315,0.999977295329465,-4.81110334323389
"ENSG00000260496","RP11-161M6.3",-0.338994899542006,-0.0566218287536429,-0.379264335120984,0.707140267593968,0.999977295329465,-4.81114408423612
"ENSG00000187240","DYNC2H1",-0.392971376174313,1.23731966024202,-0.898557923503494,0.375983336613592,0.999977295329465,-4.81114535601322
"ENSG00000143819","EPHX1",0.32317505244203,1.55150494090812,0.858509389053624,0.397361355119812,0.999977295329465,-4.81125711831329
"ENSG00000196465","MYL6B",0.329244076387894,0.864506277384109,0.759198054994418,0.45360835398587,0.999977295329465,-4.81128143477517
"ENSG00000285619",NA,-0.137864747092403,-0.550450017598471,-0.196659294293064,0.845409146945457,0.999977295329465,-4.81135657930034
"ENSG00000282989","KB-1396H2.2",-0.0151725195690502,-0.690447603123991,-0.0157531608703482,0.987534733279786,0.999977295329465,-4.81135667788647
"ENSG00000141458","NPC1",-0.262443470310409,3.75331456382319,-1.22942210394171,0.228388479366146,0.999977295329465,-4.81160612206464
"ENSG00000139908","TSSK4",-0.25921705731825,0.0363308231077232,-0.434673335826356,0.666883955535972,0.999977295329465,-4.81169348798016
"ENSG00000174721","FGFBP3",-0.282732550934121,0.259698756449526,-0.64915789296377,0.521133771232806,0.999977295329465,-4.81173454580157
"ENSG00000211780","TRAV6",0.327544851980464,0.496262972016207,0.736079786473093,0.467350641035597,0.999977295329465,-4.81174375539861
"ENSG00000108691","CCL2",-0.438078826939955,0.048953157495633,-0.639958860114848,0.527015854831435,0.999977295329465,-4.81177975310621
"ENSG00000176919","C8G",-0.200507079760566,-0.797570121523996,-0.247683521627372,0.80605239288518,0.999977295329465,-4.81183798520459
"ENSG00000185304","RGPD2",-0.224209162577612,-0.246343534655973,-0.272876333584582,0.78680206476653,0.999977295329465,-4.81185974949558
"ENSG00000141497","ZMYND15",-0.138478215565459,-0.0726486870917118,-0.163214026361758,0.871435173178299,0.999977295329465,-4.81192026616598
"ENSG00000233154","RP4-655J12.4",-0.294164441562639,-0.00426103969794737,-0.495884113263592,0.623559059916059,0.999977295329465,-4.81201711295457
"ENSG00000255274","TMPRSS4-AS1",-0.377138556292123,-0.384476022854742,-0.613335811827839,0.544237728065086,0.999977295329465,-4.81202337954021
"ENSG00000286909",NA,-0.299988810918314,-0.136588680361127,-0.52664056053944,0.602282958339244,0.999977295329465,-4.81212960282622
"ENSG00000251580","RP11-539L10.3",0.0588384210217388,-0.158722052415431,0.102508093467812,0.919029745385628,0.999977295329465,-4.81215398771895
"ENSG00000119725","ZNF410",-0.337444771362779,0.365025677968336,-0.667950990166713,0.509228204165974,0.999977295329465,-4.81223691301098
"ENSG00000242522","KLHL6-AS1",-0.257839894455398,-0.548066828311965,-0.295269371539889,0.769804814521033,0.999977295329465,-4.81232127464644
"ENSG00000175707","KDF1",0.192515623288978,0.228150808586905,0.221833411360505,0.825934001631947,0.999977295329465,-4.81238033569581
"ENSG00000229587","RP11-197P3.5",-0.156518563859388,-0.939232544156292,-0.247795346000352,0.805966662454874,0.999977295329465,-4.81240189900551
"ENSG00000233979","AC002553.4",0.0461054029382544,-0.772714333332569,0.0601750968696195,0.952411881243886,0.999977295329465,-4.8124788295742
"ENSG00000136541","ERMN",-0.359266683654204,1.32877975281697,-0.95796153517818,0.345674516010165,0.999977295329465,-4.8125136193496
"ENSG00000223922","ASS1P2",-0.302230295025507,-0.646886572138331,-0.279175867559429,0.782009253510569,0.999977295329465,-4.81260422537635
"ENSG00000221926","TRIM16",0.225634420499131,1.12787298541655,0.857683472009473,0.397810193911053,0.999977295329465,-4.81267813971644
"ENSG00000139173","TMEM117",0.420205830774043,0.527200787957469,0.764328471344126,0.45059141884644,0.999977295329465,-4.81272169029054
"ENSG00000273302","RP11-493E12.2",0.280515450859223,-0.838219547864392,0.408403254722289,0.685853590541304,0.999977295329465,-4.81277088392231
"ENSG00000275743","TRBV14",0.340274540317929,-0.0743432558696174,0.579860386269581,0.566301937464225,0.999977295329465,-4.81282974071606
"ENSG00000239382","ALKBH6",0.226699048103744,-0.236004479999632,0.393549743348035,0.696673070737265,0.999977295329465,-4.81295104273506
"ENSG00000185897","FFAR3",0.0113611639704689,-0.296922640651143,0.0147819745071256,0.988303160414187,0.999977295329465,-4.81306101642208
"ENSG00000142892","PIGK",-0.371445633383102,4.37129319771433,-1.28241196841029,0.209436285759399,0.999977295329465,-4.81311496294222
"ENSG00000157388","CACNA1D",0.123282201103218,-0.932445353672522,0.170067718306494,0.866088917542429,0.999977295329465,-4.81325689139115
"ENSG00000253755","IGHGP",-0.593994843178406,-0.0365762471221032,-0.636582736755034,0.529183524838307,0.999977295329465,-4.8132667734158
"ENSG00000255198","SNHG9",-0.314183923359705,0.00460599908756186,-0.385578498481408,0.702506437037353,0.999977295329465,-4.81327441279731
"ENSG00000232807","RP11-536K7.3",-0.2377285965526,-0.478178412995214,-0.396754567321133,0.69433305153764,0.999977295329465,-4.81334147108849
"ENSG00000123095","BHLHE41",0.238371964182132,-0.143377464268846,0.36331365947528,0.718896642922531,0.999977295329465,-4.81334907648622
"ENSG00000119906","SLF2",-0.227482618360786,4.51373422626953,-1.30568136439663,0.201501630891322,0.999977295329465,-4.81339655093385
"ENSG00000249947","XBP1P1",-0.426740999619213,-0.205151979582427,-0.546048006117053,0.589036777675881,0.999977295329465,-4.81343942774668
"ENSG00000260219","RP11-347C12.10",-0.344150496657834,0.409727271819459,-0.661374418980356,0.513377429599134,0.999977295329465,-4.81345456788796
"ENSG00000248268","CTC-499J9.1",-0.0730119416358953,-0.406793319418801,-0.132304885641827,0.895619058407456,0.999977295329465,-4.81349175776819
"ENSG00000265205","AC010761.13",0.0860137086269004,-0.637125536122849,0.130091818756091,0.89735480644823,0.999977295329465,-4.81362110039128
"ENSG00000166033","HTRA1",0.270265921364656,-1.04190193419746,0.311084929445253,0.757869194949725,0.999977295329465,-4.81383984288087
"ENSG00000124785","NRN1",-0.180202844842069,-0.807973111969579,-0.191082888755792,0.849737074811817,0.999977295329465,-4.81419577185446
"ENSG00000174028","FAM3C2",0.343285606141682,-0.223885880268731,0.606912095695909,0.548436700092079,0.999977295329465,-4.81422108759894
"ENSG00000175787","ZNF169",0.245520514633379,3.04340515558473,1.1197353861798,0.271636515791059,0.999977295329465,-4.81423239479756
"ENSG00000225338","RPL23AP18",-0.328638608559974,-0.228606579071877,-0.470168385602158,0.641606054258249,0.999977295329465,-4.81425792287652
"ENSG00000276405","TRBV13",0.377863878277539,0.646202822993818,0.726759734990411,0.472958679910006,0.999977295329465,-4.81434237920061
"ENSG00000254285","KRT8P3",-0.2071691131227,-0.565007548652414,-0.293456587940034,0.77117660741532,0.999977295329465,-4.81437924837872
"ENSG00000181191","PJA1",-0.364130303881622,4.17303461602118,-1.26386642951639,0.215928575321188,0.999977295329465,-4.81445529696476
"ENSG00000215769","RP13-104F24.2",0.243400633365953,-0.303005952156387,0.347517803299443,0.730608180483404,0.999977295329465,-4.81448544371029
"ENSG00000188152","NUTM2G",-0.0498599290599262,-0.330510766688162,-0.0642251668756661,0.94921337776759,0.999977295329465,-4.81451678819204
"ENSG00000110721","CHKA",0.307471744370643,2.01983105081243,0.972957213155214,0.338289020660593,0.999977295329465,-4.8148495622148
"ENSG00000285627",NA,0.190640387270404,-0.569569831714272,0.255718790044521,0.799898430235362,0.999977295329465,-4.8148798594748
"ENSG00000105429","MEGF8",-0.420750855636847,1.15790258809212,-0.762071492717283,0.451917160004851,0.999977295329465,-4.81490873819763
"ENSG00000270231","NBPF8",0.433194348598489,2.6989586041662,0.962323786956998,0.34351501902786,0.999977295329465,-4.81493871065822
"ENSG00000257543","RP11-321F8.4",0.28189700183859,-0.345596198891434,0.513039143069483,0.611649590570079,0.999977295329465,-4.8150701552269
"ENSG00000232472","EEF1B2P3",0.331108166360244,0.50247216348789,0.630029324945099,0.53340475950046,0.999977295329465,-4.81515319663991
"ENSG00000136448","NMT1",-0.203122213659223,5.38658092751683,-1.3306293129884,0.193252535058109,0.999977295329465,-4.81538408963041
"ENSG00000133661","SFTPD",0.0807995151136729,-0.722555817365149,0.10047510492938,0.920629955506573,0.999977295329465,-4.81539099073963
"ENSG00000183718","TRIM52",-0.224762397068153,4.05018403406486,-1.24910190845432,0.221205154453783,0.999977295329465,-4.81544516767853
"ENSG00000100181","TPTEP1",0.463935444444617,1.2004411033199,0.903008030034871,0.373654698590288,0.999977295329465,-4.81549092152594
"ENSG00000233834","AC005083.1",0.110580472577854,-0.896617239788862,0.174440564935531,0.862681200212702,0.999977295329465,-4.81589964227344
