"","Symbol","Time","TimeMale","AveExpr","F","P.Value","adj.P.Val"
"ENSG00000198585","NUDT16",-0.0623963735532707,0.0870003322622974,4.99374972734156,1.02690797238731,0.370257331194332,0.999936610241165
"ENSG00000119760","SUPT7L",0.103502163355003,0.0384881409587754,4.66674950327924,1.02674747741411,0.370312982905837,0.999936610241165
"ENSG00000284719",NA,-0.0932580624303324,-0.567468089848756,-0.073322631694941,1.02631837907066,0.370461816766974,0.999936610241165
"ENSG00000267128","RP11-449J21.5",0.456844762125768,-0.066483807095516,-0.0633843780460623,1.02607299437082,0.370546957740489,0.999936610241165
"ENSG00000276533","RP11-139H15.5",-0.144811326252605,0.156120780234963,0.672537241631865,1.02596953171587,0.370582862364067,0.999936610241165
"ENSG00000130158","DOCK6",-0.309078443662999,0.014048278565153,-0.375667672198876,1.02591444338537,0.370601981169061,0.999936610241165
"ENSG00000169241","SLC50A1",-0.083229892224264,-0.0389806205430032,5.26022276555454,1.02570585212301,0.370674383810626,0.999936610241165
"ENSG00000104375","STK3",0.185090572642308,0.161907022352514,3.27727207540771,1.02570191810565,0.370675749464517,0.999936610241165
"ENSG00000135926","TMBIM1",0.130078609803274,0.0768687627344047,7.09433919900288,1.02564889935014,0.370694154906501,0.999936610241165
"ENSG00000072422","RHOBTB1",0.148702673587399,0.718716711239425,1.93212121799709,1.02529977456703,0.370815377783998,0.999936610241165
"ENSG00000266865","RP11-848P1.9",0.28760681967459,0.583964870374833,1.07279787775137,1.02513832090925,0.370871451907429,0.999936610241165
"ENSG00000159445","THEM4",-0.0875200195096388,-0.291101285844579,4.94843202433614,1.02488814964697,0.370958356208191,0.999936610241165
"ENSG00000150768","DLAT",-0.24856905783968,-0.392876338482955,2.99162184790999,1.02465091087335,0.371040788086627,0.999936610241165
"ENSG00000147684","NDUFB9",-0.0783554597925979,0.0355565073973452,6.20404537561351,1.02438276293113,0.371133983292265,0.999936610241165
"ENSG00000153037","SRP19",-0.0687529561145683,0.1058954279348,3.05980496655596,1.02400441781718,0.3712655201328,0.999936610241165
"ENSG00000237638","AC007386.2",0.200158242167494,0.178026675462607,2.96227453079292,1.02301814993402,0.371608643320197,0.999936610241165
"ENSG00000100614","PPM1A",-0.162467069354038,-0.133725534310662,6.57632180909856,1.0228505727078,0.371666977131189,0.999936610241165
"ENSG00000138111","MFSD13A",0.130679312025212,-0.0298345623268652,2.51479424710267,1.0225357139882,0.371776606191253,0.999936610241165
"ENSG00000143537","ADAM15",0.174534020771843,0.0874741440668094,4.24347547815566,1.02231771036551,0.37185253196442,0.999936610241165
"ENSG00000115526","CHST10",-0.214484976947584,-0.737095690604518,0.677856275534843,1.02204774081904,0.371946579215425,0.999936610241165
"ENSG00000125166","GOT2",0.0457833794425784,-0.148179783392277,5.11344604208453,1.02157949149917,0.372109759832314,0.999936610241165
"ENSG00000075826","SEC31B",0.136816342959574,0.00934607183807712,3.9787440029922,1.02136743499252,0.37218368469786,0.999936610241165
"ENSG00000175193","PARL",0.200448059060428,0.299998443701829,1.98035506208218,1.02097457303029,0.372320681398243,0.999936610241165
"ENSG00000080345","RIF1",-0.133301714417238,-0.185929625390862,5.44050860756571,1.02095716569369,0.372326752834259,0.999936610241165
"ENSG00000164880","INTS1",0.269163754103702,0.584817489901796,4.28380508656536,1.02089681445112,0.372347803322573,0.999936610241165
"ENSG00000136870","ZNF189",-0.124622794259911,0.0722269283709953,2.36538213123364,1.02054401883126,0.372470883678472,0.999936610241165
"ENSG00000107223","EDF1",-0.00615899643498885,0.198522541157027,7.19568102240047,1.0203615210578,0.372534568981077,0.999936610241165
"ENSG00000215712","TMEM242",0.0925567482624805,0.282751453946567,4.05724895407336,1.02035543968519,0.372536691366026,0.999936610241165
"ENSG00000279568","RP11-20I23.5",0.40890254233568,1.03646252545875,-0.86626524813706,1.02035399729237,0.372537194759668,0.999936610241165
"ENSG00000186532","SMYD4",-0.0847483208200663,-0.331607320663909,3.99765034772367,1.02030040491597,0.372555898959161,0.999936610241165
"ENSG00000256069","A2MP1",-0.0884481363722233,0.592648109252995,0.599732044596939,1.02002673092505,0.372651429143017,0.999936610241165
"ENSG00000176624","MEX3C",-0.0649524142364291,0.125300504006988,3.3770851268398,1.01999800655816,0.372661457346445,0.999936610241165
"ENSG00000197776","KLHDC1",-0.121057074816049,-0.413129286553958,1.72575859468848,1.0199574453662,0.372675618492615,0.999936610241165
"ENSG00000229728","RP11-314N13.3",-0.129832573545243,-0.757110719155879,-0.556110495915848,1.01992396070388,0.372687309439276,0.999936610241165
"ENSG00000181666","HKR1",-0.000787022631006717,-0.155539571823973,4.21475101392272,1.01977888867632,0.372737964887451,0.999936610241165
"ENSG00000197363","ZNF517",-0.0122047479829456,-0.40298639650026,1.04559827607348,1.01938272317803,0.372876333160019,0.999936610241165
"ENSG00000136997","MYC",0.0966246006535361,-0.0897149410000804,5.50114421517651,1.01931664012948,0.372899419239704,0.999936610241165
"ENSG00000070814","TCOF1",0.180350944215186,0.17144057304694,4.46209174452219,1.01916696589014,0.372951713494165,0.999936610241165
"ENSG00000135446","CDK4",-0.127813225191217,-0.129737988978157,4.43097779968121,1.01892707331705,0.373035545182468,0.999936610241165
"ENSG00000116906","GNPAT",-0.131879651787449,-0.119980272471762,5.17432329321387,1.01869376468413,0.37311709534907,0.999936610241165
"ENSG00000128708","HAT1",-0.109041404473881,0.118506428984054,5.88511625654206,1.01861867629298,0.373143345616475,0.999936610241165
"ENSG00000124615","MOCS1",-0.227001719193513,0.448314448709994,-0.832178024848519,1.0185491540116,0.373167651774288,0.999936610241165
"ENSG00000158796","DEDD",-0.0960402043805364,-0.0760804759273563,4.8660282043187,1.01840154126046,0.373219265269401,0.999936610241165
"ENSG00000223697","AF230666.2",-0.301753320492989,-0.00554863258425398,-0.457811151320051,1.01838140875752,0.373226305283832,0.999936610241165
"ENSG00000088812","ATRN",-0.10807541916486,-0.34723182472529,2.47084812402153,1.01812791183685,0.373314961219557,0.999936610241165
"ENSG00000095261","PSMD5",-0.0634732323382794,-0.298670655163617,4.31884984711945,1.01780399077278,0.37342827939287,0.999936610241165
"ENSG00000135913","USP37",0.0236651681931244,-0.243740182935661,2.74772782302002,1.01777907061348,0.373436998797922,0.999936610241165
"ENSG00000228794","LINC01128",0.220544198294174,0.233535948948626,2.98387263479385,1.01772486273171,0.37345596654017,0.999936610241165
"ENSG00000152518","ZFP36L2",0.141472522725693,0.0266630944748183,8.40159678947712,1.01768215538178,0.373470910883878,0.999936610241165
"ENSG00000167306","MYO5B",-0.350672569760717,-0.648223738238538,0.568256974829278,1.01759377452805,0.373501839525822,0.999936610241165
"ENSG00000148335","NTMT1",-0.164656195358239,-0.259615774234065,3.41834503809903,1.01756471062816,0.373512010956,0.999936610241165
"ENSG00000068308","OTUD5",0.0888403666829056,0.0106915697973005,6.20895803969508,1.017515460486,0.373529247595912,0.999936610241165
"ENSG00000220749","RPL21P28",-0.046412623517626,0.591538929400403,-0.113130133380981,1.01737707668875,0.373577683907503,0.999936610241165
"ENSG00000134815","DHX34",0.204902296540348,0.180870116940637,5.10472367158957,1.01725063851004,0.373621944935408,0.999936610241165
"ENSG00000101391","CDK5RAP1",0.0975124207771119,0.0668526074047602,4.5108573676732,1.01708137771736,0.373681205225978,0.999936610241165
"ENSG00000075945","KIFAP3",-0.142800092097778,-0.191565800860525,3.92755720133927,1.01665935549511,0.373829004053625,0.999936610241165
"ENSG00000160953","MUM1",0.000268807479067767,0.225066622153565,3.55983071679297,1.01635000389641,0.373937383439061,0.999936610241165
"ENSG00000139546","TARBP2",0.0727135841666442,0.249655445920192,4.17595837286216,1.016336055319,0.37394227102455,0.999936610241165
"ENSG00000132680","KIAA0907",-0.146346420823578,-0.170553633939634,4.11584756637038,1.01566802929581,0.374176427288301,0.999936610241165
"ENSG00000137970","RPL7P9",-0.0886194620658265,0.103517295236387,2.60104504335864,1.01544499009534,0.374254641720001,0.999936610241165
"ENSG00000140718","FTO",-0.0382474087644482,-0.262721158971846,3.44120238769232,1.01526149157318,0.374319003264761,0.999936610241165
"ENSG00000103145","HCFC1R1",-0.125788251506569,0.05025250697547,3.53958590981647,1.01524607232969,0.374324412054608,0.999936610241165
"ENSG00000196591","HDAC2",-0.115177147911953,-0.0264377944764327,5.67564815604924,1.0151941593184,0.374342622806182,0.999936610241165
"ENSG00000087095","NLK",-0.166168778434321,-0.106828964731687,2.97562202218804,1.01493288721978,0.374434289723533,0.999936610241165
"ENSG00000102158","MAGT1",-0.101657810639441,-0.300406514682807,5.4879821349115,1.01471197915475,0.37451181365189,0.999936610241165
"ENSG00000125743","SNRPD2",-0.0399263415206361,0.198524605501273,6.27371556892891,1.01465002726784,0.374533557685151,0.999936610241165
"ENSG00000236935","AP003774.1",-0.311674088515266,-0.142941725178876,0.702738637889335,1.01422700220192,0.374682068091635,0.999936610241165
"ENSG00000161298","ZNF382",0.224880920018919,0.247754920390395,1.9105360641521,1.01406552955152,0.374738772466318,0.999936610241165
"ENSG00000122692","SMU1",-0.106016097358752,-0.291332571042273,5.13303894384684,1.01365707379453,0.374882250781109,0.999936610241165
"ENSG00000136240","KDELR2",-0.0449487936662192,0.120650092907108,6.10975579968551,1.01346717434227,0.374948976732666,0.999936610241165
"ENSG00000006453","BAIAP2L1",0.291596655333062,0.0499986517949168,0.493224509250273,1.01310165990202,0.375077445072271,0.999936610241165
"ENSG00000171488","LRRC8C",-0.136151684846121,-0.270343241854039,4.6153152529161,1.01306686499431,0.375089676977662,0.999936610241165
"ENSG00000163946","FAM208A",-0.0962046266077023,-0.0777722370742575,4.7756265461818,1.01272764778018,0.375208948691601,0.999936610241165
"ENSG00000141456","PELP1",0.0334279725572053,0.341281931671012,2.91363037506386,1.01260642322999,0.375251582100634,0.999936610241165
"ENSG00000158092","NCK1",-0.114480440872799,-0.0354033625407988,5.10328058219505,1.01232871478573,0.375349268730292,0.999936610241165
"ENSG00000163629","PTPN13",0.16201656842033,-0.274206324322045,0.735145143764397,1.01226084420754,0.375373146984536,0.999936610241165
"ENSG00000106683","LIMK1",0.233572792271984,0.477913605201115,3.55713387615485,1.01217313580123,0.375404006990156,0.999936610241165
"ENSG00000279549","AP000437.3",0.205588824612757,0.966106115048335,-0.292105853711025,1.01203347568992,0.37545315166889,0.999936610241165
"ENSG00000114812","VIPR1",0.280550545480851,0.330080017192965,2.94251343252573,1.01128746981118,0.375715778174406,0.999936610241165
"ENSG00000185215","TNFAIP2",0.134770752803947,0.0413726360663249,7.48590795783486,1.01099614712938,0.37581838959242,0.999936610241165
"ENSG00000258875","CTD-2547L24.3",0.285819915716343,0.268936521307869,1.07821361355787,1.01067575172969,0.375931275675617,0.999936610241165
"ENSG00000197647","ZNF433",0.170848373080907,-0.220300002642328,0.194010502609255,1.01019999066611,0.376098969010226,0.999936610241165
"ENSG00000106609","TMEM248",-0.0900894144952398,-0.172101380725538,6.52955936679511,1.00992374020049,0.376196376670959,0.999936610241165
"ENSG00000100104","SRRD",-0.215646222097929,-0.306704540831395,4.69399837426494,1.00981190070239,0.376235819633207,0.999936610241165
"ENSG00000240370","U47924.6",-0.471955359446531,-0.789877029787418,-0.318001051025284,1.00905728901336,0.37650206734766,0.999936610241165
"ENSG00000213762","ZNF134",0.101859580724469,0.0140570850577193,4.03900748327442,1.00904390103702,0.376506792806222,0.999936610241165
"ENSG00000126106","TMEM53",-0.177445902415511,-0.0877995645009411,1.98935428910907,1.00868401216489,0.376633843913566,0.999936610241165
"ENSG00000186787","SPIN2B",0.0438266050455147,0.35954435415877,1.94035065552374,1.00862456213066,0.376654835881376,0.999936610241165
"ENSG00000123685","BATF3",-0.227620501505639,-0.0736098396475553,2.43187848870303,1.0085647881055,0.376675943508817,0.999936610241165
"ENSG00000211696","TRGV8",0.328936056406917,0.259567557410706,-0.0823993305795144,1.00778025226626,0.376953098664592,0.999936610241165
"ENSG00000179115","FARSA",-0.00345886519523297,-0.158640830212107,5.78353409305996,1.00752911903858,0.377041863126421,0.999936610241165
"ENSG00000182095","TNRC18",0.294190477870131,0.551290604384502,4.15769013647032,1.00736071318607,0.377101399610597,0.999936610241165
"ENSG00000164096","C4orf3",-0.108383693808768,-0.0497103434273907,7.46183233598553,1.00721245043618,0.377153823204104,0.999936610241165
"ENSG00000025800","KPNA6",-0.0900808794853996,0.00545911216398842,5.0932191346331,1.00707152285746,0.377203660388188,0.999936610241165
"ENSG00000184986","TMEM121",0.0611069919927331,-0.56508333415644,0.715467019390244,1.006602037445,0.37736973838733,0.999936610241165
"ENSG00000236104","ZBTB22",0.200041571040143,0.0554790957099796,2.75400123990992,1.00649403391319,0.377407955097866,0.999936610241165
"ENSG00000164758","MED30",0.000799864151997731,0.193535675599515,5.3825032058635,1.00568928877964,0.377692841578328,0.999936610241165
"ENSG00000205045","SLFN12L",0.138486656390215,-0.27653363367424,1.00968844337718,1.00540479922434,0.377793608092525,0.999936610241165
"ENSG00000141505","ASGR1",-0.146361730562377,-0.00225060558629497,4.51022679249553,1.00536559490134,0.377807496553776,0.999936610241165
"ENSG00000272654","RP11-422P24.11",0.311261245659464,0.269238910409972,0.851887197013269,1.00514385736071,0.377886059189289,0.999936610241165
"ENSG00000250116","RP11-417F21.1",-0.195147458609199,-0.642599356538686,1.69501889441101,1.00496212676081,0.377950460167158,0.999936610241165
"ENSG00000163812","ZDHHC3",-0.104256167341137,-0.0400797015895202,5.74441231511624,1.00494875786259,0.377955198246946,0.999936610241165
"ENSG00000132286","TIMM10B",0.174259864344819,0.279570319196056,4.50280981793466,1.00457614597063,0.378087281347927,0.999936610241165
"ENSG00000123329","ARHGAP9",0.123417515108487,0.0792526041341937,8.65203678740156,1.00447142189175,0.37812441269578,0.999936610241165
"ENSG00000066557","LRRC40",0.189285047536097,0.10800204808598,3.13358138650697,1.00427671614654,0.378193458602072,0.999936610241165
"ENSG00000232626","RP11-175B9.2",0.085330240165382,0.723522878883318,0.194261754086051,1.00405008706753,0.378273841983179,0.999936610241165
"ENSG00000268573","RP11-158H5.7",-0.22892856245091,-0.044114689988272,0.412178172160811,1.00395111715438,0.378308951472226,0.999936610241165
"ENSG00000211793","TRAV9-2",0.232110412746595,0.38694297291189,1.48669743391064,1.00372176118707,0.378390328653454,0.999936610241165
"ENSG00000148334","PTGES2",0.0771238921841739,-0.0441301646814392,5.21558634138172,1.00351021081037,0.378465404825501,0.999936610241165
"ENSG00000094916","CBX5",0.0314866712831874,0.230948595884721,4.34545853656577,1.00339652403682,0.378505757178817,0.999936610241165
"ENSG00000212694","LINC01089",0.335608409614617,0.625244947121852,2.66837061066927,1.003279269281,0.378547380768386,0.999936610241165
"ENSG00000080823","MOK",0.301034134869018,0.0235820334441653,0.445931479144928,1.00312738179358,0.378601305686424,0.999936610241165
"ENSG00000228606","RP11-574F21.2",0.341193180213427,0.535268602819642,0.622559245607921,1.00310811233117,0.378608147547522,0.999936610241165
"ENSG00000139344","AMDHD1",-0.368969712185883,-0.403881771497002,-0.058088081510858,1.00302093615185,0.37863910217598,0.999936610241165
"ENSG00000189129","PLAC9",-0.452710918342967,-1.0603855332179,-0.676694143719797,1.00298169976553,0.378653035162316,0.999936610241165
"ENSG00000124209","RAB22A",-0.0908581040543224,0.0432282040176624,5.41451005801474,1.00274805029854,0.378736016274352,0.999936610241165
"ENSG00000211825","TRDJ1",-0.412784333482368,-0.43367662916163,0.0563113196587667,1.00269256755983,0.378755723936961,0.999936610241165
"ENSG00000185129","PURA",-0.0627883802419582,0.134211801143778,5.02615023675013,1.00253226131004,0.378812671419922,0.999936610241165
"ENSG00000156256","USP16",-0.101815015796684,-0.0505660623161868,5.8182511474046,1.00235808961542,0.378874554835499,0.999936610241165
"ENSG00000140750","ARHGAP17",0.0485346433911449,-0.0965992766777273,4.61750229278622,1.00192929535624,0.379026951891582,0.999936610241165
"ENSG00000142173","COL6A2",0.256636274696477,0.0613566834227752,3.11314807448006,1.00177901988517,0.379080376511132,0.999936610241165
"ENSG00000198663","C6orf89",-0.0725344577756197,-0.20135621375971,5.8657358039381,1.00174851286174,0.379091223081231,0.999936610241165
"ENSG00000227698","AP001619.2",-0.290928666247694,-0.963894210891487,-0.522199312202391,1.00156866677673,0.37915517289047,0.999936610241165
"ENSG00000152749","GPR180",-0.183095796931335,-0.336868880461508,2.66373141722257,1.0014501038419,0.37919733788012,0.999936610241165
"ENSG00000178229","ZNF543",-0.0534642497637625,-0.512062000624229,1.42401641037376,1.0013149863819,0.37924539631364,0.999936610241165
"ENSG00000198886","MT-ND4",-0.168120517733608,-0.115618646008786,10.1616926191922,1.00130206668862,0.379249991916428,0.999936610241165
"ENSG00000128040","SPINK2",0.0755930954386721,0.587008925297225,1.08796622951664,1.00109063289134,0.379325208465729,0.999936610241165
"ENSG00000114656","KIAA1257",0.240311708274502,0.4082113383098,3.14623346429304,1.00095875341247,0.37937213200501,0.999936610241165
"ENSG00000228634","RP4-534N18.2",-0.0273563890172357,-0.734275020385108,0.478252155433129,1.00085599643543,0.379408697866229,0.999936610241165
"ENSG00000168389","MFSD2A",-0.0577036401036597,0.407156500981426,2.05239098758648,1.00077810926374,0.379436416361151,0.999936610241165
"ENSG00000185379","RAD51D",-0.0539472630397047,-0.33866699956401,2.77151229216151,1.00049950084514,0.379535585229293,0.999936610241165
"ENSG00000099860","GADD45B",0.112983936493896,-0.0114537872875413,6.28702317521119,1.00042664113592,0.37956152373011,0.999936610241165
"ENSG00000130518","KIAA1683",0.49406597483881,1.07560261521424,1.63519872816166,1.00037849606399,0.379578664706337,0.999936610241165
"ENSG00000169660","HEXDC",0.178439965268066,0.154887154585752,5.03400254316393,1.00005742468795,0.379692996094558,0.999936610241165
"ENSG00000215492","HNRNPA1P7",-0.313420324324917,-0.360857106308742,-0.149075168664482,0.99994808916319,0.379731938129345,0.999936610241165
"ENSG00000247925","RP3-510L9.1",-0.291568937655597,-0.733285945507491,-0.150144690644874,0.999468870952093,0.379902671521278,0.999936610241165
"ENSG00000116199","FAM20B",-0.0815309535911042,0.0983967977067568,3.21017870728892,0.999273571093626,0.379972275417953,0.999936610241165
"ENSG00000204424","LY6G6F",-0.431255978201809,-0.459026404109282,0.0434202872473999,0.999186876308167,0.380003177364554,0.999936610241165
"ENSG00000111142","METAP2",-0.0402852082270528,0.113650230115506,5.00330268455677,0.999184059323335,0.380004181510428,0.999936610241165
"ENSG00000102226","USP11",0.0948326209498025,-0.0553088819602854,5.43904334660804,0.999044870767381,0.380053800357261,0.999936610241165
"ENSG00000137992","DBT",-0.013276503195117,-0.207979688048629,3.37956157616814,0.998904381475757,0.380103889903249,0.999936610241165
"ENSG00000076513","ANKRD13A",-0.0976758012846823,-0.140493757762397,6.55873581595195,0.998756218983915,0.380156722849539,0.999936610241165
"ENSG00000121903","ZSCAN20",0.183891529408216,0.735804616354099,-0.00729263634380631,0.998676115978972,0.380185289869338,0.999936610241165
"ENSG00000143363","PRUNE1",0.167948795821404,0.290851961270217,4.92014228667135,0.998125759100557,0.380381624742751,0.999936610241165
"ENSG00000284977",NA,-0.056289356948695,0.530182711582572,-0.234733441050647,0.99783726175132,0.380484586760836,0.999936610241165
"ENSG00000136897","MRPL50",-0.0326704643229814,0.178258014753141,4.74954885318041,0.997302255312736,0.380675604226127,0.999936610241165
"ENSG00000197417","SHPK",0.338658253967433,0.667070749032788,-0.264456897044358,0.997197087815597,0.380713165009092,0.999936610241165
"ENSG00000234975","FTH1P2",-0.254439781342982,-0.219316714192367,1.90221600277005,0.997065633798704,0.380760119631305,0.999936610241165
"ENSG00000075407","ZNF37A",-0.146014699685539,-0.299843648144836,3.39251289697594,0.996636414296216,0.380913477375101,0.999936610241165
"ENSG00000011198","ABHD5",-0.0342995001531272,0.190392258485432,6.4723357181328,0.996491169424884,0.380965387471527,0.999936610241165
"ENSG00000102390","PBDC1",-0.103008467229541,-0.0504788408639794,5.08566937788054,0.996488169602812,0.380966459678736,0.999936610241165
"ENSG00000119699","TGFB3",-0.336485004048273,-0.699848652073666,0.375187922264628,0.996400470613996,0.380997806789052,0.999936610241165
"ENSG00000101405","OXT",0.0083622294501795,-0.639377110886452,-0.796998962476484,0.99617592092568,0.381078082323005,0.999936610241165
"ENSG00000123415","SMUG1",-0.104576220556411,-0.205649282565995,4.42867498574766,0.996068103597529,0.381116632954844,0.999936610241165
"ENSG00000263731","RP11-498C9.15",-0.644349237869508,-1.04420730329424,-0.857971946108579,0.99604310193007,0.381125573021517,0.999936610241165
"ENSG00000178404","CEP295NL",0.310495255392911,-0.104012458715415,0.312965112518722,0.995840260719567,0.38119811300718,0.999936610241165
"ENSG00000119640","ACYP1",0.0470692852625869,0.327762873749199,2.4558611450305,0.995615103394832,0.381278650909622,0.999936610241165
"ENSG00000135736","CCDC102A",-0.00654004400756558,-0.372714887151782,2.52422641234026,0.995607264775262,0.381281455080206,0.999936610241165
"ENSG00000189159","HN1",-0.036597097506657,0.127675839125506,7.57429841345272,0.995605740996136,0.381282000196163,0.999936610241165
"ENSG00000267547","RP11-686D22.4",-0.365813412230235,-0.0426337438677616,-0.516254444488303,0.995297607871253,0.381392248654492,0.999936610241165
"ENSG00000184786","TCTE3",-0.169395190215347,0.165922549952585,1.60402518813104,0.995216726765009,0.381421193132083,0.999936610241165
"ENSG00000075142","SRI",0.0154147506860554,0.170775941596862,6.62398202728266,0.995193008259645,0.381429681587485,0.999936610241165
"ENSG00000132965","ALOX5AP",-0.117615324007826,0.107300887048758,9.2088703542905,0.995111053205855,0.3814590134774,0.999936610241165
"ENSG00000143578","CREB3L4",0.0601081206972731,-0.232744239370014,1.89828348530266,0.994883648567725,0.381540414680356,0.999936610241165
"ENSG00000088833","NSFL1C",-0.0801250189490981,-0.0254438217751058,6.9814824725595,0.994825069906258,0.381561386352882,0.999936610241165
"ENSG00000285596",NA,-0.0948736233001977,-0.472799804925519,2.05823567405866,0.994701642025333,0.381605578635248,0.999936610241165
"ENSG00000110200","ANAPC15",0.0222214573752755,0.369636364799451,1.05862069026446,0.994655939137709,0.381621943542104,0.999936610241165
"ENSG00000137274","BPHL",-0.105568602898369,0.127836381618997,1.54393656727596,0.994634268005447,0.381629703620963,0.999936610241165
"ENSG00000233230","AC079807.2",0.271739772867989,0.696844122044632,-0.422187864321568,0.993900613631454,0.381892512556146,0.999936610241165
"ENSG00000279179","RP11-131M11.3",-0.278372324858098,-0.734456381225406,0.605326596256074,0.993892056582081,0.381895578991909,0.999936610241165
"ENSG00000235859","AC006978.6",-0.136166799969026,-0.103151236851668,3.94100596306989,0.993792519008876,0.38193125040905,0.999936610241165
"ENSG00000145012","LPP",-0.11204552090905,-0.0628898064079317,5.65389164134807,0.993125751982978,0.382170292238588,0.999936610241165
"ENSG00000109189","USP46",0.226354552686357,0.421396659352536,1.91412158079608,0.99281163436889,0.382282961425271,0.999936610241165
"ENSG00000055130","CUL1",0.0114860034924513,-0.193601423970385,5.0827464316026,0.992699433344469,0.382323214800779,0.999936610241165
"ENSG00000155850","SLC26A2",-0.185281472065332,-0.217893924714505,3.38098070096154,0.992510889620865,0.382390867152539,0.999936610241165
"ENSG00000096063","SRPK1",-0.183490228363747,-0.122579177671424,5.50340599562193,0.99240818372441,0.382427724957619,0.999936610241165
"ENSG00000162664","ZNF326",0.0266611278882918,0.23639238697007,3.50368487621865,0.992395685827881,0.382432210304587,0.999936610241165
"ENSG00000163220","S100A9",-0.0651053788775213,0.216965078635029,12.8842129003557,0.992376494663378,0.382439097895298,0.999936610241165
"ENSG00000228205","RP11-778D9.4",-0.219790267977515,0.116509286081882,-0.598576017231637,0.992232306605779,0.382490850330406,0.999936610241165
"ENSG00000130052","STARD8",-0.39553818274219,-0.342307024128017,0.839945816805991,0.991936707823238,0.382596970927564,0.999936610241165
"ENSG00000146281","PM20D2",-0.148360021634709,-0.25386982656657,2.91666080470427,0.991796820123307,0.382647201853524,0.999936610241165
"ENSG00000120709","FAM53C",0.170312952016358,0.080023996679234,5.76327844182249,0.991732427777773,0.38267032624327,0.999936610241165
"ENSG00000198860","TSEN15",-0.171145294519675,-0.3310898022697,4.78163543846403,0.991513356842502,0.382749009510258,0.999936610241165
"ENSG00000132329","RAMP1",-0.199566525639522,0.194168070057767,1.29273830045216,0.991144313400927,0.38288159710428,0.999936610241165
"ENSG00000135632","SMYD5",0.142756506751426,-0.0057312278651378,3.52418728426124,0.990474672058967,0.383122306661877,0.999936610241165
"ENSG00000102349","KLF8",0.360596457694705,0.319583847559149,1.81295954282662,0.990325968126417,0.383175781727627,0.999936610241165
"ENSG00000149308","NPAT",-0.125656674259529,-0.179023183002815,5.17261158646289,0.990268709699467,0.383196374415485,0.999936610241165
"ENSG00000103994","ZNF106",-0.0843179064945576,0.0141008072422215,7.08193986428972,0.990043082572877,0.383277531493555,0.999936610241165
"ENSG00000196139","AKR1C3",-0.0882013578913399,0.191470535646315,4.05074709041751,0.989692782627567,0.383403569144215,0.999936610241165
"ENSG00000198520","C1orf228",0.144597142924231,0.0526900683323408,5.08700451628713,0.98960803134217,0.383434069229346,0.999936610241165
"ENSG00000125971","DYNLRB1",-0.132307823733097,0.181677258166066,1.58530920004804,0.989540276603932,0.383458454499265,0.999936610241165
"ENSG00000157483","MYO1E",-0.191561315565037,-0.460734795105418,2.15820371079094,0.989229931148607,0.383570170516434,0.999936610241165
"ENSG00000169710","FASN",0.515693893581182,0.840901278864839,0.43542287356167,0.988361742578046,0.383882879400391,0.999936610241165
"ENSG00000233382","NKAPP1",0.102339438084917,0.37776436077925,1.77848851082265,0.988035288913766,0.38400053356081,0.999936610241165
"ENSG00000137404","NRM",-0.114660362070279,0.0259551045199884,3.66300503492405,0.987016869704125,0.384367819749097,0.999936610241165
"ENSG00000107789","MINPP1",0.0556143891776046,-0.237028857972327,3.17284487408232,0.98685368412313,0.384426706360356,0.999936610241165
"ENSG00000224051","CPTP",0.211257000775634,0.183361145855665,3.96471090128815,0.986341348585338,0.38461164858385,0.999936610241165
"ENSG00000162396","PARS2",0.352485791773308,0.597058911525134,1.19977243526655,0.986323481579728,0.384618099903943,0.999936610241165
"ENSG00000286488",NA,0.239505101548341,0.532682150799366,2.44571912736318,0.986261570775047,0.384640455209177,0.999936610241165
"ENSG00000141556","TBCD",0.157876634462937,0.129147364403726,4.996557497102,0.986048033012434,0.384717571957336,0.999936610241165
"ENSG00000105298","CACTIN",0.211599420803747,0.262589124124702,2.64258024615189,0.985938458274173,0.38475715003396,0.999936610241165
"ENSG00000175414","ARL10",-0.225445281651399,-0.480040417104693,1.49257671122499,0.985918585155414,0.384764328611641,0.999936610241165
"ENSG00000168924","LETM1",0.172645996155401,0.180528428777882,3.19050702577101,0.985892602368398,0.384773714342061,0.999936610241165
"ENSG00000105991","HOXA1",0.503459338173446,0.729088791441457,-0.591164527872967,0.985610039602772,0.384875799906796,0.999936610241165
"ENSG00000141012","GALNS",0.0871308716238062,-0.085826929029567,4.69238431582848,0.985399992681825,0.384951705326541,0.999936610241165
"ENSG00000133706","LARS",-0.09293353120262,-0.202521577650133,5.2953256985716,0.985368733292557,0.384963003009957,0.999936610241165
"ENSG00000196646","ZNF136",-0.0820223679058629,-0.305911584858237,3.93091461890667,0.985291858631061,0.384990788344548,0.999936610241165
"ENSG00000127191","TRAF2",0.139358381327495,0.114117250779102,4.62488006161993,0.985095113522804,0.385061909012759,0.999936610241165
"ENSG00000115159","GPD2",-0.000730970502695216,0.271678105174978,3.45350594896259,0.984759152172338,0.3851833868323,0.999936610241165
"ENSG00000197961","ZNF121",-0.149038772454229,-0.195799473797501,3.84542018824625,0.984426878598471,0.385303571402549,0.999936610241165
"ENSG00000118596","SLC16A7",-0.102629689349917,0.0496015502526137,3.93493464857605,0.984328699293628,0.38533909086828,0.999936610241165
