"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000786","CC","GO:0000786","nucleosome","7/1136","30/9106",0.0715797295973262,0.999951725504511,0.999951725504511,"GLYR1/EPC1/SHPRH/KAT6B/ACTB/ACTR6/MORF4L2",7
"GO:0097431","CC","GO:0097431","mitotic spindle pole","7/1136","30/9106",0.0715797295973262,0.999951725504511,0.999951725504511,"AURKA/NUMA1/SMC1A/RMDN1/GIT1/STAG2/KATNBL1",7
"GO:0101005","MF","GO:0101005","deubiquitinase activity","12/1131","61/9060",0.0716271128155562,0.999981062673239,0.999981062673239,"USP49/DESI2/OTUD1/USP33/VCPIP1/USP16/STAMBPL1/OTUD6B/USP25/EIF3H/USP34/USP14",12
"GO:0005637","CC","GO:0005637","nuclear inner membrane","8/1136","36/9106",0.0717110877648639,0.999951725504511,0.999951725504511,"DPY19L3/ATP11B/DPY19L4/DPY19L2P2/ZMPSTE24/SUN1/TOR1AIP1/LBR",8
"GO:0006479","BP","GO:0006479","protein methylation","7/1099","30/8790",0.0722598200857653,0.999979849272248,0.999979849272248,"FAM98B/METTL21A/PRMT6/FAM98A/N6AMT1/SMYD2/METTL18",7
"GO:0008213","BP","GO:0008213","protein alkylation","7/1099","30/8790",0.0722598200857653,0.999979849272248,0.999979849272248,"FAM98B/METTL21A/PRMT6/FAM98A/N6AMT1/SMYD2/METTL18",7
"GO:0032387","BP","GO:0032387","negative regulation of intracellular transport","7/1099","30/8790",0.0722598200857653,0.999979849272248,0.999979849272248,"NF1/MDFIC/PKIA/TPR/ARFIP1/UFM1/INSIG1",7
"GO:1904036","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","7/1099","30/8790",0.0722598200857653,0.999979849272248,0.999979849272248,"PAK4/BCL2/TCF7L2/TMF1/PDPK1/NFE2L2/RB1",7
"GO:0001942","BP","GO:0001942","hair follicle development","8/1099","36/8790",0.0724500129663051,0.999979849272248,0.999979849272248,"NF1/NUMA1/BCL2/EXT1/GORAB/SOS1/PDGFA/ZMPSTE24",8
"GO:1903076","BP","GO:1903076","regulation of protein localization to plasma membrane","13/1099","68/8790",0.0761704588216781,0.999979849272248,0.999979849272248,"SORBS1/PDPK1/PPFIA1/RHOQ/ACTB/STX4/STX7/CNST/RAB11FIP2/TMEM59/ATP2C1/ACSL3/SQSTM1",13
"GO:0031901","CC","GO:0031901","early endosome membrane","22/1136","129/9106",0.0775869606512478,0.999951725504511,0.999951725504511,"WDR91/SNX13/INPP5F/DNAJC13/ATP11B/LLGL1/RABGEF1/KIR2DL4/EPHB1/B2M/STX7/ZMPSTE24/SLC11A2/MON2/EHD1/ZFYVE16/HGS/RAB14/NAPEPLD/STAM2/SNX1/ITCH",22
"GO:0097484","BP","GO:0097484","dendrite extension","5/1099","19/8790",0.0788944547572918,0.999979849272248,0.999979849272248,"SMURF1/CXCR4/SLC23A2/LLPH/ITSN2",5
"GO:0040029","BP","GO:0040029","epigenetic regulation of gene expression","24/1099","143/8790",0.0798524685369894,0.999979849272248,0.999979849272248,"TDG/GLYR1/EPC1/SUZ12/RNF168/RIF1/TASP1/CGGBP1/MBD3/ATRX/SAMD1/CTR9/N6AMT1/L3MBTL3/ZMPSTE24/RNF8/PHF2/MBD2/METTL3/YTHDC1/RB1/ATF2/TPR/HNRNPU",24
"GO:0019904","MF","GO:0019904","protein domain specific binding","65/1131","440/9060",0.0806819099461168,0.999981062673239,0.999981062673239,"CCDC88A/SCNN1A/TDG/STRN3/DAPK3/CRB3/NLRP1/ZBTB21/EPB41L5/PPIL1/CDC5L/FUT8/EPB41L2/NIPBL/NUMA1/ATN1/HOMER3/LPAR1/UBE2I/NLK/BCL2/TCF7L2/RARA/LLGL2/RHOQ/ACVR2A/TLN1/ATRX/THRA/SOS1/DICER1/SRRM2/RBM39/PTPN22/CTR9/ETV6/PTPN12/SRSF7/NDFIP1/RUFY2/ETS2/SYNJ1/BCL10/CARD16/MBD2/CHMP2B/HGS/ZXDC/TOP1/SCAMP1/CBL/MCL1/SRSF10/NFE2L2/RB1/TCF12/ATF2/ACSL3/WIPF1/PRKAR1A/SQSTM1/PIAS1/LBR/ARFIP1/SMAD2",65
"GO:0031201","CC","GO:0031201","SNARE complex","8/1136","37/9106",0.0819602689888261,0.999951725504511,0.999951725504511,"NAPG/STX2/STX4/STX7/STX6/GOSR1/SEC22B/VAMP4",8
"GO:0006695","BP","GO:0006695","cholesterol biosynthetic process","8/1099","37/8790",0.0827863651518816,0.999979849272248,0.999979849272248,"SREBF2/HMGCS1/MBTPS2/SC5D/ERLIN2/MSMO1/LBR/INSIG1",8
"GO:1902653","BP","GO:1902653","secondary alcohol biosynthetic process","8/1099","37/8790",0.0827863651518816,0.999979849272248,0.999979849272248,"SREBF2/HMGCS1/MBTPS2/SC5D/ERLIN2/MSMO1/LBR/INSIG1",8
"GO:0001706","BP","GO:0001706","endoderm formation","6/1099","25/8790",0.0828998095072091,0.999979849272248,0.999979849272248,"CDC73/ITGAV/CTR9/HSBP1/DUSP1/SMAD2",6
"GO:0010927","BP","GO:0010927","cellular component assembly involved in morphogenesis","11/1099","56/8790",0.0836957846361682,0.999979849272248,0.999979849272248,"AGFG1/ANKRD23/TMF1/GNPAT/TMOD3/CFL2/DICER1/AKAP13/FLII/PRKAR1A/PAFAH1B1",11
"GO:0060972","BP","GO:0060972","left/right pattern formation","11/1099","56/8790",0.0836957846361682,0.999979849272248,0.999979849272248,"NEK8/EPB41L5/DNAAF2/RFX3/IFT122/MIB1/ACVR2A/NPHP3/ENG/IFT57/SMAD2",11
"GO:0070897","BP","GO:0070897","transcription preinitiation complex assembly","11/1099","56/8790",0.0836957846361682,0.999979849272248,0.999979849272248,"DR1/POLR1E/TAF10/THRA/MED7/MED23/MED25/TAF2/TAF7/CAND1/BDP1",11
"GO:0031146","BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","7/1099","31/8790",0.083731401176256,0.999979849272248,0.999979849272248,"FBXL12/FBXL16/FBXO4/SKP2/FBXL3/FBXW7/FBXO31",7
"GO:2000772","BP","GO:2000772","regulation of cellular senescence","7/1099","31/8790",0.083731401176256,0.999979849272248,0.999979849272248,"CDK6/KIR2DL4/FBXO5/EEF1E1/B2M/ZMPSTE24/ZNF277",7
"GO:0017148","BP","GO:0017148","negative regulation of translation","16/1099","89/8790",0.0840937284835303,0.999979849272248,0.999979849272248,"EIF4ENIF1/DAPK3/SYNCRIP/IGF2BP3/ZNF598/TIA1/RARA/SHMT1/TNRC6A/AGO3/AGO1/HABP4/SRP9/TPR/GIGYF2/LSM14A",16
"GO:0003729","MF","GO:0003729","mRNA binding","38/1131","244/9060",0.0862603359110323,0.999981062673239,0.999981062673239,"EIF4ENIF1/HNRNPA0/SYNCRIP/IGF2BP3/PCF11/LARP4/RNF40/UTP23/TIA1/FUBP1/RARA/SHMT1/HNRNPA3/SRRM2/LARP7/LSM8/RPL5/SRSF7/LARP4B/RBM5/FXR2/FUS/UPF3B/CSTF3/METTL3/RPS14/RBM25/SRSF1/YTHDC1/DDX50/SF3B1/LUC7L3/TPR/HNRNPU/LSM14A/NCBP2/HNRNPR/SRSF4",38
"GO:0006338","BP","GO:0006338","chromatin remodeling","59/1099","397/8790",0.0865376028007712,0.999979849272248,0.999979849272248,"USP49/TDG/CLOCK/GLYR1/EPC1/AURKA/HDAC8/SUZ12/METTL21A/PARP2/PRMT6/NIPBL/RNF168/RIF1/TASP1/CGGBP1/SMARCE1/TSPYL4/SHPRH/MCM3AP/MBD3/USP16/KMT2C/TAF10/ATRX/PER1/SAMD1/KDM6A/CTR9/N6AMT1/L3MBTL3/KAT6B/ACTB/IWS1/ZMPSTE24/RNF8/PHF2/MBD2/CHD4/SMYD2/CHD9/SRPK2/METTL3/TOP1/MSL3/GATAD2A/YTHDC1/ACTR6/JMJD1C/RB1/MIER1/ATF2/SF3B1/PWWP2A/ATR/KDM6B/TPR/HNRNPU/ASF1A",59
"GO:0016581","CC","GO:0016581","NuRD complex","4/1136","14/9106",0.0866652280427114,0.999951725504511,0.999951725504511,"MBD3/MBD2/CHD4/GATAD2A",4
"GO:0034707","CC","GO:0034707","chloride channel complex","4/1136","14/9106",0.0866652280427114,0.999951725504511,0.999951725504511,"MFSD8/CLIC4/OSTM1/ANO6",4
"GO:0090545","CC","GO:0090545","CHD-type complex","4/1136","14/9106",0.0866652280427114,0.999951725504511,0.999951725504511,"MBD3/MBD2/CHD4/GATAD2A",4
"GO:0003682","MF","GO:0003682","chromatin binding","57/1131","383/9060",0.0871819352265196,0.999981062673239,0.999981062673239,"ERCC4/ING5/SMC4/CLOCK/GLYR1/NOC3L/SUZ12/PARP2/PRMT6/NIPBL/RNF168/TNRC18/POLR3A/TCF7L2/ELK4/SMC1A/SMARCE1/RARA/TSPYL4/MCM3AP/MBD3/TAF10/ATRX/PER1/THRA/SAMD1/KDM6A/ATAD2/L3MBTL3/KAT6B/ACTB/RARG/FOS/NCOA6/RNF8/MLLT10/FUS/MBD2/MBD5/CHD4/OGT/STAG2/ZFX/TOP1/UPF1/ACTR6/ADNP/JMJD1C/ATF2/PWWP2A/TAF2/KDM6B/TPR/SP3/HNRNPU/ASF1A/SMAD2",57
"GO:0000054","BP","GO:0000054","ribosomal subunit export from nucleus","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"XPO1/MDN1/RIOK2/NMD3",4
"GO:0003309","BP","GO:0003309","type B pancreatic cell differentiation","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"CLOCK/RFX3/CDK6/PDPK1",4
"GO:0003323","BP","GO:0003323","type B pancreatic cell development","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"CLOCK/RFX3/CDK6/PDPK1",4
"GO:0033750","BP","GO:0033750","ribosome localization","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"XPO1/MDN1/RIOK2/NMD3",4
"GO:0035278","BP","GO:0035278","miRNA-mediated gene silencing by inhibition of translation","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"EIF4ENIF1/TNRC6A/AGO3/AGO1",4
"GO:0046337","BP","GO:0046337","phosphatidylethanolamine metabolic process","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"ETNK1/NAPEPLD/CEPT1/ABHD4",4
"GO:0046653","BP","GO:0046653","tetrahydrofolate metabolic process","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"MTHFD1L/SHMT1/AASDHPPT/GART",4
"GO:0048799","BP","GO:0048799","animal organ maturation","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"DCHS1/MBTPS2/EXT1/SNX10",4
"GO:0050687","BP","GO:0050687","negative regulation of defense response to virus","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"ATG12/FGL2/PPM1B/ITCH",4
"GO:0071027","BP","GO:0071027","nuclear RNA surveillance","4/1099","14/8790",0.0872255775323291,0.999979849272248,0.999979849272248,"EXOSC2/EXOSC6/EXOSC3/EXOSC10",4
"GO:0048041","BP","GO:0048041","focal adhesion assembly","10/1099","50/8790",0.0873964792711571,0.999979849272248,0.999979849272248,"DAPK3/EPB41L5/SORBS1/BCL2/ROCK1/PTPRK/WHAMM/TLN1/TAOK2/SLK",10
"GO:0071695","BP","GO:0071695","anatomical structure maturation","19/1099","110/8790",0.0882337433486425,0.999979849272248,0.999979849272248,"C3/DCHS1/NF1/S1PR1/SCLT1/AURKA/MBTPS2/RFX3/NR4A2/BCL2/PLD6/EXT1/FARP2/RECK/FBXO5/CLN5/L3MBTL3/SNX10/RB1",19
"GO:0006401","BP","GO:0006401","RNA catabolic process","36/1099","230/8790",0.0893454901812559,0.999979849272248,0.999979849272248,"EIF4ENIF1/HNRNPA0/SMG1/SYNCRIP/IGF2BP3/EXOSC2/DCP2/ROCK1/CTIF/CNOT4/TNRC6A/DICER1/EXOSC6/AGO3/LARP4B/PHAX/RBM7/EXOSC3/FASTKD2/AGO1/FXR2/FUS/UPF3B/METTL3/EXOSC1/SMG7/UPF1/TRNT1/TRAF5/EXOSC10/LSM5/HNRNPU/HBS1L/MAGOH/GIGYF2/NCBP2",36
"GO:0019783","MF","GO:0019783","ubiquitin-like protein peptidase activity","13/1131","70/9060",0.0907173727260165,0.999981062673239,0.999981062673239,"USP49/DESI2/OTUD1/SENP2/USP33/VCPIP1/USP16/STAMBPL1/OTUD6B/USP25/EIF3H/USP34/USP14",13
"GO:0006893","BP","GO:0006893","Golgi to plasma membrane transport","9/1099","44/8790",0.090888716718597,0.999979849272248,0.999979849272248,"LLGL1/BLZF1/ARFGEF2/GOLGA4/CNST/PREPL/GOPC/ATP2C1/ACSL3",9
"GO:0051123","BP","GO:0051123","RNA polymerase II preinitiation complex assembly","9/1099","44/8790",0.090888716718597,0.999979849272248,0.999979849272248,"DR1/TAF10/THRA/MED7/MED23/MED25/TAF2/TAF7/CAND1",9
"GO:0001501","BP","GO:0001501","skeletal system development","34/1099","216/8790",0.0909101774379444,0.999979849272248,0.999979849272248,"DCHS1/BMP8B/RYK/MBTPS2/MAPK3/SLC26A2/NIPBL/PEX7/WNT5B/NAB2/TWSG1/MTHFD1L/RARA/EXT1/ACVR2A/THRA/SLC10A7/RAB33B/RARG/FBXW7/TMEM38B/ENG/ZMPSTE24/SNX10/ETS2/AKAP13/SMAD5/RB1/ATF2/SP3/FOXP1/PAFAH1B1/SMAD2/INSIG1",34
"GO:0010212","BP","GO:0010212","response to ionizing radiation","17/1099","97/8790",0.0925274403954544,0.999979849272248,0.999979849272248,"DCUN1D3/CLOCK/FIGNL1/CYP2R1/NIPBL/RNF168/BCL2/INTS3/ECT2/FBXO4/RAD1/SMPD1/ZMPSTE24/SPIDR/RNF8/CBL/ATR",17
"GO:0007498","BP","GO:0007498","mesoderm development","11/1099","57/8790",0.0925880931084893,0.999979849272248,0.999979849272248,"EPB41L5/TWSG1/EXT1/TAF10/ACVR2A/PPP2CA/ETS2/SSBP3/PRKAR1A/KDM6B/SMAD2",11
"GO:0097546","CC","GO:0097546","ciliary base","5/1136","20/9106",0.0941533457929077,0.999951725504511,0.999951725504511,"NEK8/NPHP3/PRKACB/IFT57/PRKAR1A",5
"GO:0032259","BP","GO:0032259","methylation","28/1099","174/8790",0.0947172484044648,0.999979849272248,0.999979849272248,"FAM98B/TRMT61A/METTL21A/SNRPD1/PRMT6/FAM98A/TRMT10A/METTL17/METTL15/MBD3/TFB2M/KMT2C/ATRX/LARP7/N6AMT1/TYW3/FOS/DIMT1/THUMPD3/ZMPSTE24/COMT/DPH5/SMYD2/MTRR/METTL3/METTL18/TRMT1L/GATAD2A",28
"GO:0030199","BP","GO:0030199","collagen fibril organization","5/1099","20/8790",0.0948474172169006,0.999979849272248,0.999979849272248,"NF1/EFEMP2/EXT1/P4HA1/RB1",5
"GO:1900181","BP","GO:1900181","negative regulation of protein localization to nucleus","5/1099","20/8790",0.0948474172169006,0.999979849272248,0.999979849272248,"NF1/MDFIC/PKIA/FBXO4/UFM1",5
"GO:0045047","BP","GO:0045047","protein targeting to ER","7/1099","32/8790",0.0961827357068854,0.999979849272248,0.999979849272248,"SGTB/TRAM1/SPCS2/MAN1A1/SRP9/BAG6/SEC62",7
"GO:0051445","BP","GO:0051445","regulation of meiotic cell cycle","7/1099","32/8790",0.0961827357068854,0.999979849272248,0.999979849272248,"CDC27/FBXO5/RAD1/METTL3/ANAPC4/DUSP1/CHFR",7
"GO:0004879","MF","GO:0004879","nuclear receptor activity","6/1131","26/9060",0.0963614334725775,0.999981062673239,0.999981062673239,"AHR/NR4A2/RARA/THRA/RARG/NR2C1",6
"GO:0008375","MF","GO:0008375","acetylglucosaminyltransferase activity","6/1131","26/9060",0.0963614334725775,0.999981062673239,0.999981062673239,"POMGNT1/EXT1/B3GNT2/ALG14/OGT/B3GNT8",6
"GO:0045116","BP","GO:0045116","protein neddylation","6/1099","26/8790",0.0969172606900115,0.999979849272248,0.999979849272248,"RNF7/DCUN1D3/COPS2/RPL5/DCUN1D5/COPS8",6
"GO:0006325","BP","GO:0006325","chromatin organization","72/1099","497/8790",0.0972866080793444,0.999979849272248,0.999979849272248,"USP49/ING5/TDG/CLOCK/DAPK3/GLYR1/EPC1/AURKA/TBL1XR1/HDAC8/SUZ12/METTL21A/PARP2/PRMT6/RNF40/NIPBL/RNF168/RIF1/TASP1/SS18L1/CGGBP1/BCORL1/SMARCE1/TSPYL4/SHPRH/MCM3AP/MBD3/USP16/KMT2C/TAF10/ATRX/PER1/SAMD1/KDM6A/CTR9/N6AMT1/L3MBTL3/KAT6B/ACTB/ZNF518A/IWS1/ZMPSTE24/RNF8/PHF2/AEBP2/MBD2/CHD4/SMYD2/ZZZ3/CHD9/SRPK2/METTL3/OGT/TOP1/MSL3/GATAD2A/YTHDC1/ACTR6/JMJD1C/RB1/MIER1/ATF2/SF3B1/PWWP2A/ATR/BAG6/KDM6B/TPR/MORF4L2/HNRNPU/PHF20/ASF1A",72
"GO:0048193","BP","GO:0048193","Golgi vesicle transport","36/1099","232/8790",0.0981820542629811,0.999979849272248,0.999979849272248,"TRAPPC2L/NAPG/SPIRE1/IER3IP1/LLGL1/SEC24D/WHAMM/KIF1C/ERGIC2/SLC10A7/TRAPPC6B/BLZF1/ARFGEF2/GOLGA4/RAB33B/CNST/LMAN1/TMED5/SCFD1/GOLGA2/COG6/PREPL/TRAPPC13/GOPC/AP1AR/MON2/STX6/ATP2C1/RAB14/SCAMP1/SNX1/GOSR1/SEC22B/ACSL3/RAB1A/INSIG1",36
"GO:0030900","BP","GO:0030900","forebrain development","29/1099","182/8790",0.099326294679194,0.999979849272248,0.999979849272248,"SLC38A2/POMGNT1/NF1/BTBD3/RYK/EPHB3/NR4A2/LPAR1/CDK6/TWSG1/OGDH/RARA/EXT1/C21orf91/ATRX/PEX13/SRGAP2/DOCK7/B2M/WDR89/FXR2/METTL3/CXCR4/SUN1/SCYL2/KDM6B/FOXP1/GART/PAFAH1B1",29
"GO:0002065","BP","GO:0002065","columnar/cuboidal epithelial cell differentiation","9/1099","45/8790",0.101665981416243,0.999979849272248,0.999979849272248,"CLOCK/RFX3/CDK6/PDPK1/RARA/EXT1/C1GALT1/RARG/SMAD2",9
"GO:0031122","BP","GO:0031122","cytoplasmic microtubule organization","9/1099","45/8790",0.101665981416243,0.999979849272248,0.999979849272248,"CCDC88A/WDR73/NUMA1/CLIP2/KATNAL1/CLIP4/KATNBL1/PAFAH1B1/SLK",9
"GO:0051168","BP","GO:0051168","nuclear export","23/1099","140/8790",0.101970173661072,0.999979849272248,0.999979849272248,"EIF4ENIF1/AGFG1/SMURF1/SMG1/NEMF/UBE2I/XPO1/MDN1/MCM3AP/IWS1/NUP214/PHAX/UHMK1/RIOK2/NMD3/SMG7/UPF1/YTHDC1/CTDSPL2/TPR/MAGOH/NCBP2/HSPA9",23
"GO:0030968","BP","GO:0030968","endoplasmic reticulum unfolded protein response","11/1099","58/8790",0.102028822456063,0.999979849272248,0.999979849272248,"ERMP1/ATF6B/TMTC4/MBTPS2/PPP1R15A/TMEM33/RHBDD2/HERPUD2/RPAP2/UFL1/NFE2L2",11
"GO:0090263","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway","11/1099","58/8790",0.102028822456063,0.999979849272248,0.999979849272248,"SMURF2/DAPK3/TBL1XR1/RECK/XIAP/GSKIP/PPM1B/USP34/CSNK1G3/ADNP/TBL1X",11
"GO:0140013","BP","GO:0140013","meiotic nuclear division","14/1099","78/8790",0.10243350430114,0.999979849272248,0.999979849272248,"ERCC4/CCNB2/SMC4/FIGNL1/AURKA/SPIRE1/FBXO5/RAD1/RMI1/GOLGA2/FOXJ3/SUN1/CHFR/BAG6",14
"GO:0042393","MF","GO:0042393","histone binding","29/1131","183/9060",0.103191974113051,0.999981062673239,0.999981062673239,"USP49/ING5/GLYR1/TBL1XR1/SUZ12/PRMT6/RNF168/TSPYL4/MCM3AP/USP16/WDR5B/SPIN3/KMT2C/ATRX/SPIN2B/ATAD2/L3MBTL3/RNF8/PHF2/MLLT10/CHD4/ZZZ3/PHF6/MSL3/PHIP/TBL1X/PWWP2A/TAF7/ASF1A",29
"GO:0055001","BP","GO:0055001","muscle cell development","15/1099","85/8790",0.104383122469793,0.999979849272248,0.999979849272248,"EFEMP2/ANKRD23/PARP2/BCL2/PPP3CB/TMOD3/CFL2/FBXO22/ENG/ZMPSTE24/AKAP13/FLII/PRKAR1A/HNRNPU/FOXP1",15
"GO:0140993","MF","GO:0140993","histone modifying activity","23/1131","141/9060",0.106865504985363,0.999981062673239,0.999981062673239,"USP49/CLOCK/AURKA/HDAC8/SUZ12/METTL21A/PRMT6/RNF168/MCM3AP/USP16/KMT2C/TAF10/KDM6A/N6AMT1/KAT6B/PHF2/SMYD2/MSL3/JMJD1C/MIER1/ATF2/ATR/KDM6B",23
"GO:0005868","CC","GO:0005868","cytoplasmic dynein complex","4/1136","15/9106",0.107010219175499,0.999951725504511,0.999951725504511,"NUDCD3/DYNLT3/DYNC1LI1/TPR",4
"GO:0141052","MF","GO:0141052","histone H3 demethylase activity","4/1131","15/9060",0.10720901538738,0.999981062673239,0.999981062673239,"KDM6A/PHF2/JMJD1C/KDM6B",4
"GO:0002902","BP","GO:0002902","regulation of B cell apoptotic process","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"BCL2/SLC39A10/BCL10/FOXP1",4
"GO:0006684","BP","GO:0006684","sphingomyelin metabolic process","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"SGMS1/SMPD1/SPTLC1/ORMDL1",4
"GO:0006858","BP","GO:0006858","extracellular transport","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"DNAAF2/RFX3/NPHP3/SPAG16",4
"GO:0010613","BP","GO:0010613","positive regulation of cardiac muscle hypertrophy","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"PARP2/ROCK1/CAMK2D/TWF1",4
"GO:0010804","BP","GO:0010804","negative regulation of tumor necrosis factor-mediated signaling pathway","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"XIAP/DICER1/RFFL/CARD16",4
"GO:0014742","BP","GO:0014742","positive regulation of muscle hypertrophy","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"PARP2/ROCK1/CAMK2D/TWF1",4
"GO:0021952","BP","GO:0021952","central nervous system projection neuron axonogenesis","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"EPHB3/NR4A2/EPHB1/PAFAH1B1",4
"GO:0035883","BP","GO:0035883","enteroendocrine cell differentiation","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"CLOCK/RFX3/CDK6/PDPK1",4
"GO:0051016","BP","GO:0051016","barbed-end actin filament capping","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"RDX/ADD3/TWF1/FLII",4
"GO:1904738","BP","GO:1904738","vascular associated smooth muscle cell migration","4/1099","15/8790",0.10767965619729,0.999979849272248,0.999979849272248,"NF1/GNA13/DOCK7/NFE2L2",4
"GO:0034249","BP","GO:0034249","negative regulation of amide metabolic process","18/1099","106/8790",0.107712458543716,0.999979849272248,0.999979849272248,"EIF4ENIF1/DAPK3/SYNCRIP/IGF2BP3/ZNF598/ROCK1/TIA1/RARA/SHMT1/TNRC6A/AGO3/AGO1/HABP4/SRP9/ORMDL1/TPR/GIGYF2/LSM14A",18
"GO:0005813","CC","GO:0005813","centrosome","71/1136","494/9106",0.10848217998909,0.999951725504511,0.999951725504511,"NEK8/CCDC88A/WDR90/CCNB2/MZT1/SCLT1/CDC27/SFR1/CCDC14/AURKA/CEP76/ACADS/SORBS1/CEP70/STK3/NUMA1/CDK6/ATP6V1D/MIB1/PLK4/ODF2L/KATNAL1/CEP170/CDH23/USP33/RAPGEF6/BOD1/CC2D1A/HAUS3/TUBE1/ECT2/AKAP11/RBM39/HAUS2/GIT1/ARFGEF2/TXNDC9/CCP110/CLIC4/CALM2/CCDC18/CETN3/CCDC66/NEK1/CEP85L/RGS14/EVI5/SNX10/BLOC1S2/CCDC112/CHD4/UPF3B/DCTN6/AKAP9/NEDD1/FLII/NFE2L2/PRKACB/IFT57/VPS37A/TRAF5/DYNC1LI1/CEP63/PRKAR1A/HNRNPU/ITSN2/PAFAH1B1/DIAPH1/TRAT1/NUDCD2/NEK7",71
"GO:0032410","BP","GO:0032410","negative regulation of transporter activity","7/1099","33/8790",0.10959667714231,0.999979849272248,0.999979849272248,"GNB5/SLC6A9/CALM2/NDFIP1/CAMK2D/GOPC/CAB39",7
"GO:0060998","BP","GO:0060998","regulation of dendritic spine development","7/1099","33/8790",0.10959667714231,0.999979849272248,0.999979849272248,"LPAR1/MAPKAPK5/C21orf91/MAPK6/UBE3A/LLPH/PAFAH1B1",7
"GO:0034329","BP","GO:0034329","cell junction assembly","28/1099","177/8790",0.111008912512971,0.999979849272248,0.999979849272248,"DAPK3/CRB3/EPB41L5/SLC25A46/RYK/SORBS1/EPHB3/BCL2/ROCK1/GNPAT/PTPRK/WHAMM/EPHB1/FER/AMIGO2/TLN1/SRGAP2/ECT2/PTPRO/ACTB/RAP1A/MYO1C/TAOK2/CHD4/MYO9A/OGT/ADNP/SLK",28
"GO:0035064","MF","GO:0035064","methylated histone binding","11/1131","59/9060",0.111123842667222,0.999981062673239,0.999981062673239,"ING5/GLYR1/SUZ12/SPIN3/ATRX/SPIN2B/PHF2/ZZZ3/MSL3/PWWP2A/TAF7",11
"GO:0098531","MF","GO:0098531","ligand-activated transcription factor activity","6/1131","27/9060",0.111481552459604,0.999981062673239,0.999981062673239,"AHR/NR4A2/RARA/THRA/RARG/NR2C1",6
"GO:0015035","MF","GO:0015035","protein-disulfide reductase activity","5/1131","21/9060",0.11174014668768,0.999981062673239,0.999981062673239,"PDIA5/QSOX1/QSOX2/TMX3/PGK1",5
"GO:0031492","MF","GO:0031492","nucleosomal DNA binding","5/1131","21/9060",0.11174014668768,0.999981062673239,0.999981062673239,"SMARCE1/MBD3/ACTB/MBD2/CHD4",5
"GO:0007264","BP","GO:0007264","small GTPase-mediated signal transduction","46/1099","308/8790",0.111742008406613,0.999979849272248,0.999979849272248,"CCDC88A/NF1/RASA3/RALA/RDX/KBTBD7/HACE1/RTKN/SYNJ2BP/LPAR1/RABGEF1/ROCK1/RASGRP1/ARHGDIA/GNA13/DENND4A/MAPKAPK5/RAPGEF6/ARHGAP21/ITGAV/FARP2/RHOQ/SRGAP2/SOS2/DOCK7/SOS1/ECT2/CHML/GIT1/PLEKHG3/MYO9B/ARFGEF2/RAB33B/RAP1A/TAGAP/CHM/RAB18/MYO9A/AKAP13/OGT/CBL/RB1/ABR/SQSTM1/GPR65/SHOC2",46
"GO:0071005","CC","GO:0071005","U2-type precatalytic spliceosome","9/1136","46/9106",0.111998562076089,0.999951725504511,0.999951725504511,"CWC27/SF3A2/SNRPD1/SNRPB2/SRRM2/LSM8/PRPF31/SF3B1/LSM5",9
"GO:0051385","BP","GO:0051385","response to mineralocorticoid","5/1099","21/8790",0.112301085951216,0.999979849272248,0.999979849272248,"SCNN1A/FOSB/SH3RF1/FOS/COMT",5
"GO:0070536","BP","GO:0070536","protein K63-linked deubiquitination","5/1099","21/8790",0.112301085951216,0.999979849272248,0.999979849272248,"OTUD1/USP33/STAMBPL1/SPATA2/USP25",5
"GO:0090317","BP","GO:0090317","negative regulation of intracellular protein transport","5/1099","21/8790",0.112301085951216,0.999979849272248,0.999979849272248,"NF1/MDFIC/PKIA/UFM1/INSIG1",5
