"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051452","BP","GO:0051452","intracellular pH reduction","9/1261","39/5715",0.501798118692188,0.83480762008696,0.648412051256485,"SLC11A1/GRN/CA2/ATP6V0B/FASLG/PPT1/CREG1/ATP6V0E2/SLC9A8",9
"GO:0071772","BP","GO:0071772","response to BMP","9/1261","39/5715",0.501798118692188,0.83480762008696,0.648412051256485,"TGFBR3/TNFAIP6/RUNX2/NOTCH2/SORL1/LEF1/SMAD4/GPR155/SPINT2",9
"GO:0071773","BP","GO:0071773","cellular response to BMP stimulus","9/1261","39/5715",0.501798118692188,0.83480762008696,0.648412051256485,"TGFBR3/TNFAIP6/RUNX2/NOTCH2/SORL1/LEF1/SMAD4/GPR155/SPINT2",9
"GO:0008013","MF","GO:0008013","beta-catenin binding","7/1297","30/5888",0.502423617495185,0.99999616404946,0.872748151169082,"VCL/RORA/PSEN1/TCF7/NUMB/LEF1/PTPRJ",7
"GO:0050660","MF","GO:0050660","flavin adenine dinucleotide binding","7/1297","30/5888",0.502423617495185,0.99999616404946,0.872748151169082,"KMO/NQO2/STEAP4/ACOX1/CYBB/DUS2/MTHFR",7
"GO:0071214","BP","GO:0071214","cellular response to abiotic stimulus","35/1261","157/5715",0.504142920508422,0.836592932004928,0.649798739320906,"GCLC/OPN3/TNFRSF1A/RDH11/MMP9/CD40/TIMP1/N4BP1/MAPK14/SLC2A1/KCNJ2/SERPINB6/IRF1/IL1B/RAB11FIP5/MYC/CASP1/CASP5/SLC24A4/IGF1R/RHOB/BAG3/NMT2/IFI16/PRKCD/FBP1/NSMF/PTAFR/ZFP36L1/TLR5/MME/TLR7/STK39/CRIP1/GTF2H5",35
"GO:0104004","BP","GO:0104004","cellular response to environmental stimulus","35/1261","157/5715",0.504142920508422,0.836592932004928,0.649798739320906,"GCLC/OPN3/TNFRSF1A/RDH11/MMP9/CD40/TIMP1/N4BP1/MAPK14/SLC2A1/KCNJ2/SERPINB6/IRF1/IL1B/RAB11FIP5/MYC/CASP1/CASP5/SLC24A4/IGF1R/RHOB/BAG3/NMT2/IFI16/PRKCD/FBP1/NSMF/PTAFR/ZFP36L1/TLR5/MME/TLR7/STK39/CRIP1/GTF2H5",35
"GO:0009799","BP","GO:0009799","specification of symmetry","7/1261","30/5715",0.504397093449558,0.836592932004928,0.649798739320906,"OFD1/PSEN1/NOTCH2/TGFBR2/CITED2/DPCD/CTNNB1",7
"GO:0009855","BP","GO:0009855","determination of bilateral symmetry","7/1261","30/5715",0.504397093449558,0.836592932004928,0.649798739320906,"OFD1/PSEN1/NOTCH2/TGFBR2/CITED2/DPCD/CTNNB1",7
"GO:0010657","BP","GO:0010657","muscle cell apoptotic process","7/1261","30/5715",0.504397093449558,0.836592932004928,0.649798739320906,"E2F3/MFN2/GCH1/IGF1R/SMAD4/BAG3/RGL2",7
"GO:0098927","BP","GO:0098927","vesicle-mediated transport between endosomal compartments","7/1261","30/5715",0.504397093449558,0.836592932004928,0.649798739320906,"RAB11A/SNX3/BECN1/MAP2K2/SORL1/AKTIP/WASH3P",7
"GO:1990928","BP","GO:1990928","response to amino acid starvation","7/1261","30/5715",0.504397093449558,0.836592932004928,0.649798739320906,"RRAGD/EIF2AK2/SH3GLB1/BECN1/FLCN/GPR155/UCP2",7
"GO:0050890","BP","GO:0050890","cognition","20/1261","89/5715",0.504792643214531,0.836887328145732,0.650027402788929,"PICALM/PSEN1/MAN2B1/SGK1/LILRB2/PPT1/SYT11/TLR2/ITGB1/NTAN1/AMFR/NCSTN/GPR155/TUBA1A/CX3CR1/FEN1/MME/HLA-DRA/VDAC1/CYFIP1",20
"GO:0031970","CC","GO:0031970","organelle envelope lumen","11/1307","48/5901",0.505381845338982,0.99999999991089,0.83820662760562,"RNASET2/REXO2/CHCHD2/PARK7/TIMM10/SORL1/COX17/THEM4/ALPL/STOML2/PRELID1",11
"GO:0033116","CC","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","11/1307","48/5901",0.505381845338982,0.99999999991089,0.83820662760562,"VMP1/CTSZ/PRRG4/CSNK1D/TGFA/TMED3/TAP1/SERPINA1/F5/TAP2/NAT8B",11
"GO:0005080","MF","GO:0005080","protein kinase C binding","5/1297","21/5888",0.506303907092797,0.99999616404946,0.872748151169082,"PRKD2/PLEK/FEZ1/PDLIM5/MARCKS",5
"GO:0015932","MF","GO:0015932","nucleobase-containing compound transmembrane transporter activity","5/1297","21/5888",0.506303907092797,0.99999616404946,0.872748151169082,"SLC25A5/SIDT1/ABCC5/SLC46A2/SIDT2",5
"GO:0022627","CC","GO:0022627","cytosolic small ribosomal subunit","9/1307","39/5901",0.506890636295755,0.99999999991089,0.83820662760562,"RPS20/RPS12/RPS15/RPS15A/RPS2/RPS3/RPS21/RPS26/UBA52",9
"GO:0006376","BP","GO:0006376","mRNA splice site recognition","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"LUC7L/SETX/SRSF9/SRSF6/SF3A3",5
"GO:0006821","BP","GO:0006821","chloride transport","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"ABCB1/CA2/TTYH2/UCP2/CLIC1",5
"GO:0035914","BP","GO:0035914","skeletal muscle cell differentiation","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"DDX17/PPIF/EOMES/SAP30/CITED2",5
"GO:0048706","BP","GO:0048706","embryonic skeletal system development","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"PCSK5/RUNX2/TGFBR2/CTNNB1/SULF2",5
"GO:0071539","BP","GO:0071539","protein localization to centrosome","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"CEP192/RAB11A/CSNK1D/DISC1/NUP62",5
"GO:0141085","BP","GO:0141085","regulation of inflammasome-mediated signaling pathway","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"EIF2AK2/MAVS/CD36/GBP5/GBP2",5
"GO:1900077","BP","GO:1900077","negative regulation of cellular response to insulin stimulus","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"GRB10/IL1B/PTPRE/PID1/PRKCD",5
"GO:1902175","BP","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"VNN1/PARK7/CTNNB1/PPIA/GPX1",5
"GO:2000378","BP","GO:2000378","negative regulation of reactive oxygen species metabolic process","5/1261","21/5715",0.507960017012209,0.838877170952177,0.651572954152811,"ACP5/PARK7/BECN1/HK2/VDAC1",5
"GO:0061024","BP","GO:0061024","membrane organization","81/1261","366/5715",0.509127363256126,0.840030991856186,0.652469150307649,"GCLC/SLC25A5/CD9/BID/RABEP1/VAMP3/VMP1/FCGR2B/PICALM/EPB41L3/ABCB1/SH3GLB1/SNAP29/SAMM50/VTI1B/LAPTM4B/NDRG1/NAPA/PPIF/RAB34/FOLR3/SNX3/LMNB1/SPTBN1/RTN4/MFN2/FASLG/NPC2/NCKAP1L/AHNAK/BECN1/RHOT1/EMC4/OSBPL2/PPT1/SYT11/TIMM10/CTSL/CD36/STX11/BIN1/TOR1B/TOR1A/FLOT1/IER3/SEC31A/GLTP/NPC1/CSNK1D/ATP1B1/GSN/FCGR1A/ANK3/PRKCA/FCHO2/HK2/THEM4/ABCG1/ITGB2/LMNA/S100A9/PRKCD/F2RL1/ABCA1/PRELID1/ITGAM/MTSS1/MAL/MYADM/TRAPPC5/ANXA2/APOO/ANKFY1/S100A10/SPG7/DNM3/CR1/MAFB/AIF1/SAMD9/CD24",81
"GO:0000139","CC","GO:0000139","Golgi membrane","72/1307","324/5901",0.509840910606374,0.99999999991089,0.83820662760562,"CD74/MPHOSPH9/TNFRSF1A/WIPI1/ACER3/PSEN1/B4GALT1/SH3GLB1/SNAP29/CYTH4/MFNG/RAB11A/CHPT1/UST/WLS/GBP3/GBP1/SLC2A1/ATP6V0B/MAN1C1/ATF6/COPA/STEAP4/TPST2/RAB2B/CBFA2T3/RRAS2/NOTCH2/RAB11FIP5/CHST12/SORL1/ADAM10/APH1B/SCARB2/TAPBPL/GALNT6/RTN1/NOSIP/KIAA0319L/CSGALNACT1/NCAM1/ZDHHC7/GBP5/TMBIM4/B4GALT3/IFNGR2/ABCG1/AGPAT3/MGAT4B/GBP2/NCSTN/TMED3/PDGFD/HLA-DQB1/CHST13/CHST15/DENND5A/APOO/LRRK2/HLA-DRB1/TLR7/HLA-DQA1/SLC9A8/HLA-DRB5/HLA-DRA/HLA-C/HLA-E/HLA-G/LEPROT/HLA-DPB1/HLA-DPA1/B3GALT4",72
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","25/1261","112/5715",0.511242100166814,0.840030991856186,0.652469150307649,"CD74/TNFRSF1A/RORA/CEACAM1/TRIB3/LONP2/NPC2/ORMDL2/IL1B/BCL11B/AVIL/SORL1/SCARB2/IGF1R/NCOR1/ADM/ABCG1/IGFBP7/PRKCD/FABP5/ORMDL3/AKR1C3/PSAP/CES1/PHB2",25
"GO:1905360","CC","GO:1905360","GTPase complex","5/1307","21/5901",0.511711787404057,0.99999999991089,0.83820662760562,"RRAGD/GNG11/GNA12/GNG7/GNG2",5
"GO:0001701","BP","GO:0001701","in utero embryonic development","36/1261","162/5715",0.512011824661999,0.840030991856186,0.652469150307649,"NSUN2/YBX1/POLB/NCOA1/MFNG/RTN4/EPAS1/MFN2/UBE2B/RBBP6/MED1/KLF2/CDKN1C/NOTCH2/EGLN1/ADAM10/LEF1/LPAR6/SMAD4/GNA12/ADM/ITGB1/FLCN/EOMES/TGFBR2/CITED2/HEY1/RPL13/SPINT2/CTNNB1/UPF3A/HOPX/ZFP36L1/PTCH1/RRP7A/CEBPA",36
"GO:0001228","MF","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","30/1297","135/5888",0.512417857852599,0.99999616404946,0.872748151169082,"HSF2/KLF6/TCF3/RFX2/CEBPE/ZBTB16/E2F3/TFDP2/EPAS1/ATF6/RUNX2/IRF1/IRF3/BCL11B/IRF5/NOTCH2/MYC/LEF1/SMAD4/CSRNP1/MAF/SP1/MTF1/ZNF493/TFDP1/MAFB/ZBED1/CEBPA/GTF2I/SPIB",30
"GO:0015215","MF","GO:0015215","nucleotide transmembrane transporter activity","3/1297","12/5888",0.512430047714332,0.99999616404946,0.872748151169082,"SLC25A5/ABCC5/SLC46A2",3
"GO:0015605","MF","GO:0015605","organophosphate ester transmembrane transporter activity","3/1297","12/5888",0.512430047714332,0.99999616404946,0.872748151169082,"SLC25A5/ABCC5/SLC46A2",3
"GO:0016831","MF","GO:0016831","carboxy-lyase activity","3/1297","12/5888",0.512430047714332,0.99999616404946,0.872748151169082,"UROD/FAHD1/PISD",3
"GO:0016878","MF","GO:0016878","acid-thiol ligase activity","3/1297","12/5888",0.512430047714332,0.99999616404946,0.872748151169082,"ACSL1/DIP2A/ACSL5",3
"GO:0017116","MF","GO:0017116","single-stranded DNA helicase activity","3/1297","12/5888",0.512430047714332,0.99999616404946,0.872748151169082,"MCM5/RFC4/MCM7",3
"GO:0031210","MF","GO:0031210","phosphatidylcholine binding","3/1297","12/5888",0.512430047714332,0.99999616404946,0.872748151169082,"SCARB2/ABCA1/VDAC1",3
"GO:0031624","MF","GO:0031624","ubiquitin conjugating enzyme binding","3/1297","12/5888",0.512430047714332,0.99999616404946,0.872748151169082,"RNF14/RNF144B/SIAH2",3
"GO:1901800","BP","GO:1901800","positive regulation of proteasomal protein catabolic process","12/1261","53/5715",0.513493761392674,0.840030991856186,0.652469150307649,"GCLC/NUB1/PSEN1/TRIB3/CBFA2T3/DNAJB2/CSNK1D/PSMC2/ZFAND2A/LRRK2/HSPA1B/CEBPA",12
"GO:0000028","BP","GO:0000028","ribosomal small subunit assembly","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"RPS15/RRP7A/PRKDC",3
"GO:0009219","BP","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"TYMP/UNG/CMPK2",3
"GO:0009651","BP","GO:0009651","response to salt stress","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"KMO/FBP1/ZFP36L1",3
"GO:0010518","BP","GO:0010518","positive regulation of phospholipase activity","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"CD86/PHB2/CCL5",3
"GO:0010804","BP","GO:0010804","negative regulation of tumor necrosis factor-mediated signaling pathway","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"PPP2CB/F2RL1/NAIP",3
"GO:0019098","BP","GO:0019098","reproductive behavior","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"NCOA1/PI3/SERPINE2",3
"GO:0030279","BP","GO:0030279","negative regulation of ossification","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"CCR1/KREMEN1/CCL3",3
"GO:0043153","BP","GO:0043153","entrainment of circadian clock by photoperiod","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"PER2/BHLHE40/PML",3
"GO:0045922","BP","GO:0045922","negative regulation of fatty acid metabolic process","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"CEACAM1/TRIB3/NCOR1",3
"GO:0046039","BP","GO:0046039","GTP metabolic process","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"IMPDH2/LRRK2/NME1",3
"GO:0046426","BP","GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"BCL3/PARP14/LEPROT",3
"GO:0046794","BP","GO:0046794","transport of virus","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"BST2/CTSL/NMT2",3
"GO:0046949","BP","GO:0046949","fatty-acyl-CoA biosynthetic process","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"PPT1/ACSL1/ACSL5",3
"GO:0051937","BP","GO:0051937","catecholamine transport","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"PARK7/SYT11/TOR1A",3
"GO:0071474","BP","GO:0071474","cellular hyperosmotic response","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"SLC2A1/FBP1/STK39",3
"GO:1902751","BP","GO:1902751","positive regulation of cell cycle G2/M phase transition","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"RAB11A/RRM1/RCC2",3
"GO:1903670","BP","GO:1903670","regulation of sprouting angiogenesis","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"CEACAM1/KLF2/GHRL",3
"GO:1904893","BP","GO:1904893","negative regulation of receptor signaling pathway via STAT","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"BCL3/PARP14/LEPROT",3
"GO:1905144","BP","GO:1905144","response to acetylcholine","3/1261","12/5715",0.513692740460258,0.840030991856186,0.652469150307649,"ATP2B4/RGS10/CDK5R1",3
"GO:0043523","BP","GO:0043523","regulation of neuron apoptotic process","21/1261","94/5715",0.515019068457218,0.841841220076152,0.653875191370413,"GCLC/GRN/FCGR2B/PSEN1/IL27RA/CPEB4/PARK7/FASLG/PPT1/GCH1/CASP5/ADAM8/TMBIM4/NSMF/CTNNB1/CX3CR1/UCP2/CDK5R1/CASP4/NAIP/CCL3",21
"GO:0001917","CC","GO:0001917","photoreceptor inner segment","3/1307","12/5901",0.516552736678967,0.99999999991089,0.83820662760562,"RDH11/SLC2A1/DRAM2",3
"GO:0001931","CC","GO:0001931","uropod","3/1307","12/5901",0.516552736678967,0.99999999991089,0.83820662760562,"PIP5K1B/BST1/FLOT1",3
"GO:0031254","CC","GO:0031254","cell trailing edge","3/1307","12/5901",0.516552736678967,0.99999999991089,0.83820662760562,"PIP5K1B/BST1/FLOT1",3
"GO:0044322","CC","GO:0044322","endoplasmic reticulum quality control compartment","3/1307","12/5901",0.516552736678967,0.99999999991089,0.83820662760562,"SEC61B/FBXO6/CANX",3
"GO:0099738","CC","GO:0099738","cell cortex region","3/1307","12/5901",0.516552736678967,0.99999999991089,0.83820662760562,"CLTA/CTNNB1/CTBP2",3
"GO:0004721","MF","GO:0004721","phosphoprotein phosphatase activity","17/1297","76/5888",0.516612341895911,0.99999616404946,0.872748151169082,"PPM1F/CPPED1/PPP2CB/DUSP3/PTPN6/PTPN12/PTPRE/PPA2/DUSP6/ACP1/PTPRJ/UBASH3B/PPP4R1/PPP1R3B/PTP4A3/PPTC7/PPP3R1",17
"GO:0018210","BP","GO:0018210","peptidyl-threonine modification","10/1261","44/5715",0.516781686177559,0.844362755023189,0.655833718829893,"RIPK2/PRKD2/GALNT6/PRKCA/PRKCD/CDK5R1/CDK10/LRRK2/STK39/PRKDC",10
"GO:0033673","BP","GO:0033673","negative regulation of kinase activity","19/1261","85/5715",0.517233896687316,0.844741998079114,0.656128284621939,"CEACAM1/IRAK3/PPM1F/TRIB3/DUSP3/CBLB/PARK7/ITGB1BP1/LAX1/IL1B/CDKN1C/PTPRJ/UBASH3B/ADAR/PRKCD/LILRB4/PPIA/TRIM27/LYN",19
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus","28/1261","126/5715",0.518379938882057,0.846253596524601,0.657302373867329,"GCLC/CEACAM1/NCOA1/SNX5/XBP1/TRIB3/LPIN2/EEF2K/CA2/GRB10/STAT1/IL1B/PTPRE/SORL1/IGF1R/ZDHHC7/PID1/PRKCA/GHRL/PRKCD/FBP1/UCP2/SP1/ZFP36L1/LEPROT/PRKDC/LYN/CYFIP1",28
"GO:0003924","MF","GO:0003924","GTPase activity","33/1297","149/5888",0.518577740549443,0.99999616404946,0.872748151169082,"RRAGD/LSG1/TUBB1/RAB11A/RAB34/MFN2/GBP3/GBP1/TUBA1B/RHOT1/GNG11/RAB2B/GCH1/RRAS2/NTPCR/TUBB2A/RGS3/REM2/RHOB/GNA12/RGS10/GBP5/MX1/AGAP1/GBP2/EEF2/RAB24/TUFM/MX2/ARL4C/AGAP4/LRRK2/DNM3",33
"GO:0007611","BP","GO:0007611","learning or memory","17/1261","76/5715",0.51974422455252,0.848120039894801,0.658752078380208,"PICALM/PSEN1/MAN2B1/SGK1/LILRB2/PPT1/SYT11/TLR2/ITGB1/NTAN1/AMFR/NCSTN/TUBA1A/CX3CR1/FEN1/MME/VDAC1",17
"GO:0019901","MF","GO:0019901","protein kinase binding","69/1297","313/5888",0.520334681541537,0.99999616404946,0.872748151169082,"CD6/ATP2B4/TCF3/PPP1R12B/CEACAM1/MAVS/PEBP1/IRAK3/FLT3LG/TRIB3/CEP192/ARHGEF7/RGCC/PRKD2/CEACAM4/ACTA2/DUSP3/PTPN6/MAPK14/TRIM38/CBLB/MAPKAPK3/CNPPD1/PLEK/EPHA4/ITGB1BP1/LAX1/RBBP6/BECN1/IRF5/CDKN2D/GCH1/TRIM5/TRIM22/PRAM1/CDK5RAP2/ADAM10/ATP1B1/PTPRJ/RPS3/FEZ1/ITGB1/CACUL1/TIAM1/ITGB2/FCRL3/PDLIM5/PRKCD/RICTOR/SYK/NOD2/EEF2/CTNNB1/PTAFR/CEACAM3/TRIM8/CTBP2/CDK5R1/RPS6KA3/RCC2/ACTG1/DNM3/SIRPA/LRBA/CD247/VDAC1/NAIP/CD24/MARCKS",69
"GO:0019319","BP","GO:0019319","hexose biosynthetic process","8/1261","35/5715",0.521002321252696,0.848369498925688,0.658945838281328,"MDH1/ENO1/SLC25A11/TPI1/PER2/FBP1/CHST15/USP7",8
"GO:0032507","BP","GO:0032507","maintenance of protein location in cell","8/1261","35/5715",0.521002321252696,0.848369498925688,0.658945838281328,"PARK7/TXN/SORL1/PML/GSN/ANK3/HK1/HK2",8
"GO:0035023","BP","GO:0035023","regulation of Rho protein signal transduction","8/1261","35/5715",0.521002321252696,0.848369498925688,0.658945838281328,"RALBP1/FLOT1/LPAR6/ITGB1/FLCN/F2RL1/ABCA1/CDC42SE1",8
"GO:0045834","BP","GO:0045834","positive regulation of lipid metabolic process","8/1261","35/5715",0.521002321252696,0.848369498925688,0.658945838281328,"CD74/TNFRSF1A/IL1B/IGF1R/ADM/ABCG1/PRKCD/CES1",8
"GO:1904064","BP","GO:1904064","positive regulation of cation transmembrane transport","8/1261","35/5715",0.521002321252696,0.848369498925688,0.658945838281328,"VMP1/P2RX5/KCNJ2/ATP1B1/ANK3/MS4A1/GSTM2/PPP3R1",8
"GO:0070585","BP","GO:0070585","protein localization to mitochondrion","15/1261","67/5715",0.522640632797751,0.850676314112709,0.660737588537668,"BID/MAVS/SH3GLB1/SAMM50/MFN2/TIMM10/SAE1/HSPD1/HK1/HK2/MFF/ISG15/LRRK2/LEPROT/FIS1",15
"GO:0009142","BP","GO:0009142","nucleoside triphosphate biosynthetic process","13/1261","58/5715",0.526059707156569,0.854627100262953,0.663806244465232,"ENO1/LIPA/CMPK2/NDUFB11/PID1/FLCN/ADK/NDUFV3/NDUFB6/STOML2/IMPDH2/NDUFA12/NME1",13
"GO:0002793","BP","GO:0002793","positive regulation of peptide secretion","6/1261","26/5715",0.526849327572211,0.854627100262953,0.663806244465232,"PSMD9/FFAR2/S100A8/GLUD1/GHRL/HLA-DRB1",6
"GO:0006220","BP","GO:0006220","pyrimidine nucleotide metabolic process","6/1261","26/5715",0.526849327572211,0.854627100262953,0.663806244465232,"TYMP/UNG/CMPK2/CDA/CMPK1/NME1",6
"GO:0009262","BP","GO:0009262","deoxyribonucleotide metabolic process","6/1261","26/5715",0.526849327572211,0.854627100262953,0.663806244465232,"TYMP/UNG/CMPK2/ADK/RRM1/PNP",6
"GO:0019692","BP","GO:0019692","deoxyribose phosphate metabolic process","6/1261","26/5715",0.526849327572211,0.854627100262953,0.663806244465232,"TYMP/UNG/CMPK2/ADK/RRM1/PNP",6
"GO:0040014","BP","GO:0040014","regulation of multicellular organism growth","6/1261","26/5715",0.526849327572211,0.854627100262953,0.663806244465232,"RAI1/BBS2/PLAC8/GHRL/FXN/PTCH1",6
"GO:0042306","BP","GO:0042306","regulation of protein import into nucleus","6/1261","26/5715",0.526849327572211,0.854627100262953,0.663806244465232,"PSEN1/MAVS/MAPK14/CD36/BAG3/PRKCD",6
"GO:0043001","BP","GO:0043001","Golgi to plasma membrane protein transport","6/1261","26/5715",0.526849327572211,0.854627100262953,0.663806244465232,"VAMP3/RAB34/SPTBN1/BBS2/ANK3/VAMP5",6
"GO:0031256","CC","GO:0031256","leading edge membrane","15/1307","67/5901",0.5292827022757,0.99999999991089,0.83820662760562,"SH3YL1/SYNE2/EPB41L3/SPTBN1/PLEK/TPM1/PTPRJ/PAK1/RPS3/ITGB1/IFIT5/TIAM1/THEM4/AIF1/NME1",15
"GO:0009206","BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","11/1261","49/5715",0.53021974577945,0.859367983235443,0.66748858465834,"ENO1/LIPA/NDUFB11/PID1/FLCN/NDUFV3/NDUFB6/STOML2/IMPDH2/NDUFA12/NME1",11
"GO:0048469","BP","GO:0048469","cell maturation","11/1261","49/5715",0.53021974577945,0.859367983235443,0.66748858465834,"EPAS1/FAM210B/RUNX2/KLF2/CDKN1C/ROPN1L/HEATR3/CTNNB1/LRRK2/TDRD7/CEBPA",11
"GO:0001216","MF","GO:0001216","DNA-binding transcription activator activity","30/1297","136/5888",0.530775999930521,0.99999616404946,0.872748151169082,"HSF2/KLF6/TCF3/RFX2/CEBPE/ZBTB16/E2F3/TFDP2/EPAS1/ATF6/RUNX2/IRF1/IRF3/BCL11B/IRF5/NOTCH2/MYC/LEF1/SMAD4/CSRNP1/MAF/SP1/MTF1/ZNF493/TFDP1/MAFB/ZBED1/CEBPA/GTF2I/SPIB",30
"GO:0101031","CC","GO:0101031","protein folding chaperone complex","6/1307","26/5901",0.530994807597638,0.99999999991089,0.83820662760562,"DNAJB11/URI1/TCP1/BAG3/CCT8/DNAJC9",6
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","25/1261","113/5715",0.531372593545095,0.860872948090365,0.66865752145907,"GCLC/BID/TNFRSF1A/STRADB/CTTN/PARK7/FASLG/TNFSF10/IL1B/IFI6/LGALS3/ITM2C/CD27/PML/SMAD4/NFKBIZ/BAG3/LMNA/PEA15/TMC8/MAL/SIAH2/DAPK1/HSPA1B/GPX1",25
"GO:0009792","BP","GO:0009792","embryo development ending in birth or egg hatching","50/1261","227/5715",0.532637601008981,0.861625469417879,0.669242020073896,"NSUN2/YBX1/POLB/PSEN1/NCOA1/PHGDH/PCSK5/MFNG/RTN4/EPAS1/MFN2/UBE2B/RBBP6/RUNX2/MED1/KLF2/CDKN1C/NOTCH2/EGLN1/ADAM10/LEF1/LPAR6/SMAD4/LMO4/GNA12/ADM/ITGB1/FLCN/POGLUT1/EOMES/TGFBR2/RICTOR/CITED2/HEY1/FXN/RPL13/SPINT2/CTNNB1/UPF3A/HOPX/CDK5R1/MTHFR/ZFP36L1/PTCH1/RRP7A/SULF2/PHACTR4/CEBPA/PRKDC/MARCKS",50
"GO:0015453","MF","GO:0015453","oxidoreduction-driven active transmembrane transporter activity","9/1297","40/5888",0.533234075178491,0.99999616404946,0.872748151169082,"CYBRD1/COX5B/NDUFV3/CYB561A3/NDUFB6/CYB5A/UQCRH/COX5A/NDUFA12",9
"GO:0048588","BP","GO:0048588","developmental cell growth","16/1261","72/5715",0.5336630297328,0.861625469417879,0.669242020073896,"IFRD1/VCL/NEDD4L/CTTN/ITGA4/RTN4/ITGB1/TIAM1/AUTS2/DISC1/PDLIM5/TGFBR2/CTNNB1/MEX3C/CPNE1/CYFIP1",16
"GO:0008047","MF","GO:0008047","enzyme activator activity","58/1297","264/5888",0.534446972251223,0.99999616404946,0.872748151169082,"RALBP1/RABEP1/PSME4/PPP1R12B/STRADB/NLRC4/RANBP1/NCF4/PSME2/RGCC/CTSH/TBC1D9/ACAP2/PARK7/NCKAP1L/MAP2K2/RAP1GAP2/RIN2/CTSL/CASP1/COX17/APH1B/FAM13A/RGS3/GIT2/SAE1/NLRP12/MOB3C/ARHGAP26/TBC1D7/TIAM2/RGS10/ACSL1/FLCN/GHRL/AGAP1/NCF1/ARHGAP27/TGFA/TGFBR2/AIM2/PRKCD/RICTOR/STXBP5/ALDH1A1/MAL/CDK5R1/ADAP2/AGAP4/LRRK2/PSAP/PHACTR4/TBC1D8/FNIP1/DDOST/CCL5/CD24/CCL3",58
"GO:0015108","MF","GO:0015108","chloride transmembrane transporter activity","4/1297","17/5888",0.534618162852832,0.99999616404946,0.872748151169082,"SLC6A6/TTYH2/UCP2/CLIC1",4
"GO:0042562","MF","GO:0042562","hormone binding","4/1297","17/5888",0.534618162852832,0.99999616404946,0.872748151169082,"CTSH/SEC61B/IGF1R/ALDH1A1",4
"GO:0006221","BP","GO:0006221","pyrimidine nucleotide biosynthetic process","4/1261","17/5715",0.536102558876992,0.861625469417879,0.669242020073896,"CMPK2/CDA/CMPK1/NME1",4
"GO:0007212","BP","GO:0007212","dopamine receptor signaling pathway","4/1261","17/5715",0.536102558876992,0.861625469417879,0.669242020073896,"NCSTN/NSG1/GNG2/LRRK2",4
"GO:0009119","BP","GO:0009119","ribonucleoside metabolic process","4/1261","17/5715",0.536102558876992,0.861625469417879,0.669242020073896,"APOBEC3A/ADK/CDA/PNP",4
"GO:0010559","BP","GO:0010559","regulation of glycoprotein biosynthetic process","4/1261","17/5715",0.536102558876992,0.861625469417879,0.669242020073896,"CCR7/ITM2C/NCSTN/CTNNB1",4
"GO:0032467","BP","GO:0032467","positive regulation of cytokinesis","4/1261","17/5715",0.536102558876992,0.861625469417879,0.669242020073896,"IGF1R/PKP4/SVIL/NUP62",4
