"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","4/182","111/8790",0.19785442080799,0.869230628826508,0.842335519154598,"MUL1/PIAS4/YTHDF2/IKBKE",4
"GO:0006402","BP","GO:0006402","mRNA catabolic process","6/182","189/8790",0.197859207335827,0.869230628826508,0.842335519154598,"PIAS4/NCBP1/EDC3/YTHDF2/RNPS1/IKBKE",6
"GO:0009725","BP","GO:0009725","response to hormone","13/182","482/8790",0.199012329705667,0.869230628826508,0.842335519154598,"KDM1A/VPS18/HDAC1/CRY2/PTPRA/CASP9/EIF2B5/EIF4EBP2/BRAF/VPS11/ESRRA/DDRGK1/RXRB",13
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","7/182","230/8790",0.199792813667545,0.869230628826508,0.842335519154598,"CAPZB/MUL1/TINF2/IK/ARHGEF2/TERF2/EHMT2",7
"GO:0007492","BP","GO:0007492","endoderm development","2/182","40/8790",0.200552843861711,0.869230628826508,0.842335519154598,"HDAC1/RTF1",2
"GO:0008306","BP","GO:0008306","associative learning","2/182","40/8790",0.200552843861711,0.869230628826508,0.842335519154598,"BRAF/RIC8A",2
"GO:0035195","BP","GO:0035195","miRNA-mediated post-transcriptional gene silencing","2/182","40/8790",0.200552843861711,0.869230628826508,0.842335519154598,"XPO5/NCBP1",2
"GO:0045646","BP","GO:0045646","regulation of erythrocyte differentiation","2/182","40/8790",0.200552843861711,0.869230628826508,0.842335519154598,"ARNT/LDB1",2
"GO:0051591","BP","GO:0051591","response to cAMP","2/182","40/8790",0.200552843861711,0.869230628826508,0.842335519154598,"KDM1A/BRAF",2
"GO:0033002","BP","GO:0033002","muscle cell proliferation","4/182","112/8790",0.202122640363874,0.869230628826508,0.842335519154598,"POLDIP2/FOXJ2/HDAC1/SF1",4
"GO:0033673","BP","GO:0033673","negative regulation of kinase activity","4/182","112/8790",0.202122640363874,0.869230628826508,0.842335519154598,"CDK5RAP1/PRKAR2A/PRKRIP1/ZGPAT",4
"GO:0004708","MF","GO:0004708","MAP kinase kinase activity","1/185","11/9060",0.203131233761617,0.674763126607316,0.624654545467767,"BRAF",1
"GO:0019104","MF","GO:0019104","DNA N-glycosylase activity","1/185","11/9060",0.203131233761617,0.674763126607316,0.624654545467767,"OGG1",1
"GO:0031435","MF","GO:0031435","mitogen-activated protein kinase kinase kinase binding","1/185","11/9060",0.203131233761617,0.674763126607316,0.624654545467767,"MAP4K2",1
"GO:0046527","MF","GO:0046527","glucosyltransferase activity","1/185","11/9060",0.203131233761617,0.674763126607316,0.624654545467767,"GBA2",1
"GO:0005652","CC","GO:0005652","nuclear lamina","1/186","11/9106",0.203190409949615,0.702060570435262,0.639528859708235,"PRR14",1
"GO:0035631","CC","GO:0035631","CD40 receptor complex","1/186","11/9106",0.203190409949615,0.702060570435262,0.639528859708235,"HTRA2",1
"GO:0035859","CC","GO:0035859","Seh1-associated complex","1/186","11/9106",0.203190409949615,0.702060570435262,0.639528859708235,"WDR59",1
"GO:0045293","CC","GO:0045293","mRNA editing complex","1/186","11/9106",0.203190409949615,0.702060570435262,0.639528859708235,"RBM15B",1
"GO:0070822","CC","GO:0070822","Sin3-type complex","1/186","11/9106",0.203190409949615,0.702060570435262,0.639528859708235,"HDAC1",1
"GO:0040008","BP","GO:0040008","regulation of growth","9/182","314/8790",0.203391741593765,0.869230628826508,0.842335519154598,"CTDP1/MUL1/ING4/HTRA2/KAT7/NCBP1/BAP1/HDAC3/IST1",9
"GO:0017069","MF","GO:0017069","snRNA binding","2/185","41/9060",0.203856246389086,0.674763126607316,0.624654545467767,"EFTUD2/PRPF4",2
"GO:0000722","BP","GO:0000722","telomere maintenance via recombination","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"TERF2",1
"GO:0006491","BP","GO:0006491","N-glycan processing","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"GNPTG",1
"GO:0006978","BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"ING4",1
"GO:0007026","BP","GO:0007026","negative regulation of microtubule depolymerization","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"ARHGEF2",1
"GO:0030397","BP","GO:0030397","membrane disassembly","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"AKAP8L",1
"GO:0031958","BP","GO:0031958","corticosteroid receptor signaling pathway","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"CRY2",1
"GO:0032401","BP","GO:0032401","establishment of melanosome localization","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"DCTN2",1
"GO:0032402","BP","GO:0032402","melanosome transport","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"DCTN2",1
"GO:0042541","BP","GO:0042541","hemoglobin biosynthetic process","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"LDB1",1
"GO:0043517","BP","GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"ING4",1
"GO:0043922","BP","GO:0043922","negative regulation by host of viral transcription","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"HDAC1",1
"GO:0048668","BP","GO:0048668","collateral sprouting","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"IST1",1
"GO:0051081","BP","GO:0051081","nuclear membrane disassembly","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"AKAP8L",1
"GO:0051382","BP","GO:0051382","kinetochore assembly","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"TRAPPC12",1
"GO:0071218","BP","GO:0071218","cellular response to misfolded protein","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"DERL1",1
"GO:1901836","BP","GO:1901836","regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:1902166","BP","GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"KDM1A",1
"GO:1902902","BP","GO:1902902","negative regulation of autophagosome assembly","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"EHMT2",1
"GO:1903861","BP","GO:1903861","positive regulation of dendrite extension","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"MUL1",1
"GO:1903894","BP","GO:1903894","regulation of IRE1-mediated unfolded protein response","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"DDRGK1",1
"GO:1904925","BP","GO:1904925","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"MUL1",1
"GO:1905207","BP","GO:1905207","regulation of cardiocyte differentiation","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"HDAC3",1
"GO:2000042","BP","GO:2000042","negative regulation of double-strand break repair via homologous recombination","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"TP53BP1",1
"GO:2000831","BP","GO:2000831","regulation of steroid hormone secretion","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"CRY2",1
"GO:2001267","BP","GO:2001267","regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","1/182","11/8790",0.205690577264289,0.869230628826508,0.842335519154598,"HTRA2",1
"GO:0006261","BP","GO:0006261","DNA-templated DNA replication","4/182","113/8790",0.206418376092525,0.869230628826508,0.842335519154598,"POLA2/DNAJA3/TERF2/KAT7",4
"GO:0043588","BP","GO:0043588","skin development","4/182","113/8790",0.206418376092525,0.869230628826508,0.842335519154598,"PIAS4/HDAC1/HDAC3/LDB1",4
"GO:0044770","BP","GO:0044770","cell cycle phase transition","10/182","358/8790",0.207969416683269,0.869230628826508,0.842335519154598,"AKAP8L/CTDP1/TP53BP1/SMARCD2/ING4/IK/PPP6C/PPP2R2D/ANAPC7/DDRGK1",10
"GO:0070603","CC","GO:0070603","SWI/SNF superfamily-type complex","3/186","77/9106",0.207997100321343,0.702060570435262,0.639528859708235,"BRD9/SMARCD2/HDAC1",3
"GO:0006473","BP","GO:0006473","protein acetylation","2/182","41/8790",0.208148928544478,0.869230628826508,0.842335519154598,"ING4/KAT7",2
"GO:0006623","BP","GO:0006623","protein targeting to vacuole","2/182","41/8790",0.208148928544478,0.869230628826508,0.842335519154598,"GNPTG/AP3M1",2
"GO:0043124","BP","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","2/182","41/8790",0.208148928544478,0.869230628826508,0.842335519154598,"HDAC1/SNIP1",2
"GO:0045022","BP","GO:0045022","early endosome to late endosome transport","2/182","41/8790",0.208148928544478,0.869230628826508,0.842335519154598,"SNX12/VPS11",2
"GO:0045132","BP","GO:0045132","meiotic chromosome segregation","2/182","41/8790",0.208148928544478,0.869230628826508,0.842335519154598,"SIRT7/EHMT2",2
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation","2/182","41/8790",0.208148928544478,0.869230628826508,0.842335519154598,"IK/ANAPC7",2
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","3/182","76/8790",0.208176695871886,0.869230628826508,0.842335519154598,"DERL1/PARP6/DDRGK1",3
"GO:0070828","BP","GO:0070828","heterochromatin organization","3/182","76/8790",0.208176695871886,0.869230628826508,0.842335519154598,"KDM1A/HDAC1/RBM15B",3
"GO:0005813","CC","GO:0005813","centrosome","13/186","494/9106",0.209891387573241,0.702060570435262,0.639528859708235,"CTDP1/KIAA0586/PRKAR2A/ACTR1B/WRAP73/GLE1/IFT43/RITA1/DCTN2/IST1/EXOC7/GPAA1/YTHDF2",13
"GO:0019905","MF","GO:0019905","syntaxin binding","2/185","42/9060",0.211359218989557,0.674763126607316,0.624654545467767,"VPS18/VPS11",2
"GO:1903829","BP","GO:1903829","positive regulation of protein localization","9/182","318/8790",0.213475252044259,0.869230628826508,0.842335519154598,"EDEM2/HTRA2/KAT7/ZDHHC5/VPS11/BAP1/HDAC3/TRAPPC12/DDRGK1",9
"GO:0038202","BP","GO:0038202","TORC1 signaling","3/182","77/8790",0.213569541195365,0.869230628826508,0.842335519154598,"OTUD5/WDR59/VHL",3
"GO:0032968","BP","GO:0032968","positive regulation of transcription elongation by RNA polymerase II","2/182","42/8790",0.215774728165897,0.869230628826508,0.842335519154598,"NCBP1/LDB1",2
"GO:0033059","BP","GO:0033059","cellular pigmentation","2/182","42/8790",0.215774728165897,0.869230628826508,0.842335519154598,"DCTN2/AP3M1",2
"GO:1904263","BP","GO:1904263","positive regulation of TORC1 signaling","2/182","42/8790",0.215774728165897,0.869230628826508,0.842335519154598,"OTUD5/WDR59",2
"GO:0001701","BP","GO:0001701","in utero embryonic development","7/182","236/8790",0.217497124445911,0.869230628826508,0.842335519154598,"TERF2/NMT1/RTF1/ARNT/BAP1/HDAC3/RIC8A",7
"GO:0031396","BP","GO:0031396","regulation of protein ubiquitination","5/182","155/8790",0.218252824800259,0.869230628826508,0.842335519154598,"KDM1A/DERL1/TCF25/HDAC3/SIRT7",5
"GO:0051091","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","5/182","155/8790",0.218252824800259,0.869230628826508,0.842335519154598,"TP53BP1/ARHGEF2/DDRGK1/IKBKE/IKBKG",5
"GO:0016798","MF","GO:0016798","hydrolase activity, acting on glycosyl bonds","3/185","79/9060",0.218521534890978,0.674763126607316,0.624654545467767,"GBA2/EDEM2/OGG1",3
"GO:0140013","BP","GO:0140013","meiotic nuclear division","3/182","78/8790",0.218992450615426,0.869230628826508,0.842335519154598,"FOXJ2/SIRT7/EHMT2",3
"GO:0003688","MF","GO:0003688","DNA replication origin binding","1/185","12/9060",0.219422616428663,0.674763126607316,0.624654545467767,"KAT7",1
"GO:0005112","MF","GO:0005112","Notch binding","1/185","12/9060",0.219422616428663,0.674763126607316,0.624654545467767,"SNW1",1
"GO:0008296","MF","GO:0008296","3'-5'-DNA exonuclease activity","1/185","12/9060",0.219422616428663,0.674763126607316,0.624654545467767,"APEX2",1
"GO:0070403","MF","GO:0070403","NAD+ binding","1/185","12/9060",0.219422616428663,0.674763126607316,0.624654545467767,"SIRT7",1
"GO:0070742","MF","GO:0070742","C2H2 zinc finger domain binding","1/185","12/9060",0.219422616428663,0.674763126607316,0.624654545467767,"EHMT2",1
"GO:0000724","BP","GO:0000724","double-strand break repair via homologous recombination","4/182","116/8790",0.219461823534927,0.869230628826508,0.842335519154598,"KDM1A/TP53BP1/PIAS4/TOP3A",4
"GO:0030126","CC","GO:0030126","COPI vesicle coat","1/186","12/9106",0.219485801235967,0.702060570435262,0.639528859708235,"COPB2",1
"GO:0030132","CC","GO:0030132","clathrin coat of coated pit","1/186","12/9106",0.219485801235967,0.702060570435262,0.639528859708235,"AP2A2",1
"GO:0032039","CC","GO:0032039","integrator complex","1/186","12/9106",0.219485801235967,0.702060570435262,0.639528859708235,"INTS4",1
"GO:0035060","CC","GO:0035060","brahma complex","1/186","12/9106",0.219485801235967,0.702060570435262,0.639528859708235,"SMARCD2",1
"GO:1990907","CC","GO:1990907","beta-catenin-TCF complex","1/186","12/9106",0.219485801235967,0.702060570435262,0.639528859708235,"LDB1",1
"GO:0000228","CC","GO:0000228","nuclear chromosome","5/186","158/9106",0.221563864150444,0.702060570435262,0.639528859708235,"POLA2/IK/HDAC1/ZMIZ2/SIRT7",5
"GO:0005769","CC","GO:0005769","early endosome","8/186","283/9106",0.222100673361942,0.702060570435262,0.639528859708235,"VPS18/DERL1/SNX12/VIPAS39/VPS26B/PI4K2A/VPS11/AP3M1",8
"GO:0001832","BP","GO:0001832","blastocyst growth","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"RTF1",1
"GO:0002052","BP","GO:0002052","positive regulation of neuroblast proliferation","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"KDM1A",1
"GO:0006264","BP","GO:0006264","mitochondrial DNA replication","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"DNAJA3",1
"GO:0006450","BP","GO:0006450","regulation of translational fidelity","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"CDK5RAP1",1
"GO:0007398","BP","GO:0007398","ectoderm development","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"ZBTB17",1
"GO:0016137","BP","GO:0016137","glycoside metabolic process","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"GBA2",1
"GO:0021697","BP","GO:0021697","cerebellar cortex formation","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"LDB1",1
"GO:0030174","BP","GO:0030174","regulation of DNA-templated DNA replication initiation","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"KAT7",1
"GO:0035929","BP","GO:0035929","steroid hormone secretion","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"CRY2",1
"GO:0036260","BP","GO:0036260","RNA capping","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"NCBP1",1
"GO:0038203","BP","GO:0038203","TORC2 signaling","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"OTUD5",1
"GO:0042159","BP","GO:0042159","lipoprotein catabolic process","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"LYPLA2",1
"GO:0042772","BP","GO:0042772","DNA damage response, signal transduction resulting in transcription","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"ING4",1
"GO:0045722","BP","GO:0045722","positive regulation of gluconeogenesis","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:0046514","BP","GO:0046514","ceramide catabolic process","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"GBA2",1
"GO:0048714","BP","GO:0048714","positive regulation of oligodendrocyte differentiation","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"HDAC1",1
"GO:0050999","BP","GO:0050999","regulation of nitric-oxide synthase activity","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"TERF2",1
"GO:0051788","BP","GO:0051788","response to misfolded protein","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"DERL1",1
"GO:0051904","BP","GO:0051904","pigment granule transport","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"DCTN2",1
"GO:0051905","BP","GO:0051905","establishment of pigment granule localization","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"DCTN2",1
"GO:0090646","BP","GO:0090646","mitochondrial tRNA processing","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"CDK5RAP1",1
"GO:1900102","BP","GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"DDRGK1",1
"GO:1902165","BP","GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"KDM1A",1
"GO:1905038","BP","GO:1905038","regulation of membrane lipid metabolic process","1/182","12/8790",0.222157636717291,0.869230628826508,0.842335519154598,"NSMAF",1
"GO:0098930","BP","GO:0098930","axonal transport","2/182","43/8790",0.223425786382871,0.869230628826508,0.842335519154598,"TERF2/AP3M1",2
"GO:0006605","BP","GO:0006605","protein targeting","7/182","238/8790",0.223523197002359,0.869230628826508,0.842335519154598,"GNPTG/HTRA2/ICMT/VPS11/PEX19/BAP1/AP3M1",7
"GO:0010952","BP","GO:0010952","positive regulation of peptidase activity","4/182","117/8790",0.223858770083608,0.869230628826508,0.842335519154598,"MUL1/HTRA2/CASP9/DDRGK1",4
"GO:0042826","MF","GO:0042826","histone deacetylase binding","3/185","80/9060",0.223893898284443,0.674763126607316,0.624654545467767,"AKAP8L/HDAC1/HDAC3",3
"GO:0090734","CC","GO:0090734","site of DNA damage","3/186","80/9106",0.224036690905982,0.702060570435262,0.639528859708235,"TP53BP1/KAT7/SIRT7",3
"GO:0048660","BP","GO:0048660","regulation of smooth muscle cell proliferation","3/182","79/8790",0.224443714924709,0.869230628826508,0.842335519154598,"FOXJ2/HDAC1/SF1",3
"GO:0005774","CC","GO:0005774","vacuolar membrane","10/186","370/9106",0.224915780788069,0.702060570435262,0.639528859708235,"ATG16L1/WDR59/VPS18/KXD1/PI4K2A/VPS11/VPS39/AP2A2/AP3M1/TMEM199",10
"GO:0097190","BP","GO:0097190","apoptotic signaling pathway","11/182","408/8790",0.224942296047155,0.869230628826508,0.842335519154598,"KDM1A/MUL1/SNW1/PIAS4/HTRA2/HDAC1/ARHGEF2/UBE4B/CASP9/ZNF622/IKBKE",11
"GO:0003743","MF","GO:0003743","translation initiation factor activity","2/185","44/9060",0.226442049654264,0.674763126607316,0.624654545467767,"EIF4H/EIF2B5",2
"GO:0031593","MF","GO:0031593","polyubiquitin modification-dependent protein binding","2/185","44/9060",0.226442049654264,0.674763126607316,0.624654545467767,"IKBKE/IKBKG",2
"GO:0043539","MF","GO:0043539","protein serine/threonine kinase activator activity","2/185","44/9060",0.226442049654264,0.674763126607316,0.624654545467767,"PARP6/STRADA",2
"GO:1904115","CC","GO:1904115","axon cytoplasm","2/186","44/9106",0.226551150956638,0.702060570435262,0.639528859708235,"TERF2/AP3M1",2
"GO:0006310","BP","GO:0006310","DNA recombination","6/182","198/8790",0.227407008660763,0.869230628826508,0.842335519154598,"KDM1A/TP53BP1/PIAS4/TERF2/APEX2/TOP3A",6
"GO:0031248","CC","GO:0031248","protein acetyltransferase complex","3/186","81/9106",0.229437487181881,0.702060570435262,0.639528859708235,"BRPF3/ING4/KAT7",3
"GO:0043280","BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/182","80/8790",0.229921644426976,0.869230628826508,0.842335519154598,"MUL1/HTRA2/CASP9",3
"GO:0048469","BP","GO:0048469","cell maturation","3/182","80/8790",0.229921644426976,0.869230628826508,0.842335519154598,"KDM1A/BAP1/YTHDF2",3
"GO:0051588","BP","GO:0051588","regulation of neurotransmitter transport","2/182","44/8790",0.231097816730764,0.869230628826508,0.842335519154598,"VPS18/BRAF",2
"GO:0000725","BP","GO:0000725","recombinational repair","4/182","119/8790",0.232721064434839,0.869230628826508,0.842335519154598,"KDM1A/TP53BP1/PIAS4/TOP3A",4
"GO:0010810","BP","GO:0010810","regulation of cell-substrate adhesion","4/182","119/8790",0.232721064434839,0.869230628826508,0.842335519154598,"POLDIP2/PTPRA/BRAF/LDB1",4
"GO:0060759","BP","GO:0060759","regulation of response to cytokine stimulus","4/182","119/8790",0.232721064434839,0.869230628826508,0.842335519154598,"MUL1/PIAS4/YTHDF2/IKBKE",4
"GO:0031491","MF","GO:0031491","nucleosome binding","2/185","45/9060",0.234013658253078,0.674763126607316,0.624654545467767,"SMARCD2/HDAC1",2
"GO:0005801","CC","GO:0005801","cis-Golgi network","2/186","45/9106",0.234125414389698,0.702060570435262,0.639528859708235,"TRAPPC3/GORASP2",2
"GO:1902493","CC","GO:1902493","acetyltransferase complex","3/186","82/9106",0.234862728030988,0.702060570435262,0.639528859708235,"BRPF3/ING4/KAT7",3
"GO:0004559","MF","GO:0004559","alpha-mannosidase activity","1/185","13/9060",0.235382697768263,0.674763126607316,0.624654545467767,"EDEM2",1
"GO:0005521","MF","GO:0005521","lamin binding","1/185","13/9060",0.235382697768263,0.674763126607316,0.624654545467767,"AKAP8L",1
"GO:0008142","MF","GO:0008142","oxysterol binding","1/185","13/9060",0.235382697768263,0.674763126607316,0.624654545467767,"TMEM199",1
"GO:0016881","MF","GO:0016881","acid-amino acid ligase activity","1/185","13/9060",0.235382697768263,0.674763126607316,0.624654545467767,"PPCS",1
"GO:0017070","MF","GO:0017070","U6 snRNA binding","1/185","13/9060",0.235382697768263,0.674763126607316,0.624654545467767,"PRPF4",1
"GO:0030507","MF","GO:0030507","spectrin binding","1/185","13/9060",0.235382697768263,0.674763126607316,0.624654545467767,"DCTN2",1
"GO:0042809","MF","GO:0042809","nuclear vitamin D receptor binding","1/185","13/9060",0.235382697768263,0.674763126607316,0.624654545467767,"SNW1",1
"GO:0098686","CC","GO:0098686","hippocampal mossy fiber to CA3 synapse","1/186","13/9106",0.235449694019133,0.702060570435262,0.639528859708235,"CAPZB",1
"GO:0001845","BP","GO:0001845","phagolysosome assembly","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"VIPAS39",1
"GO:0003298","BP","GO:0003298","physiological muscle hypertrophy","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"CTDP1",1
"GO:0003301","BP","GO:0003301","physiological cardiac muscle hypertrophy","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"CTDP1",1
"GO:0007176","BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"ZGPAT",1
"GO:0007252","BP","GO:0007252","I-kappaB phosphorylation","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"DDRGK1",1
"GO:0007549","BP","GO:0007549","sex-chromosome dosage compensation","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"RBM15B",1
"GO:0009048","BP","GO:0009048","dosage compensation by inactivation of X chromosome","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"RBM15B",1
"GO:0010526","BP","GO:0010526","retrotransposon silencing","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:0010669","BP","GO:0010669","epithelial structure maintenance","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"LDB1",1
"GO:0032196","BP","GO:0032196","transposition","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:0032197","BP","GO:0032197","retrotransposition","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:0032400","BP","GO:0032400","melanosome localization","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"DCTN2",1
"GO:0045736","BP","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"CDK5RAP1",1
"GO:0048490","BP","GO:0048490","anterograde synaptic vesicle transport","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"AP3M1",1
"GO:0060546","BP","GO:0060546","negative regulation of necroptotic process","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"ARHGEF2",1
"GO:0061049","BP","GO:0061049","cell growth involved in cardiac muscle cell development","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"CTDP1",1
"GO:0061436","BP","GO:0061436","establishment of skin barrier","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"HDAC3",1
"GO:0061484","BP","GO:0061484","hematopoietic stem cell homeostasis","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"BAP1",1
"GO:0062099","BP","GO:0062099","negative regulation of programmed necrotic cell death","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"ARHGEF2",1
"GO:0097494","BP","GO:0097494","regulation of vesicle size","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"KXD1",1
"GO:0098792","BP","GO:0098792","xenophagy","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"ATG16L1",1
"GO:0099514","BP","GO:0099514","synaptic vesicle cytoskeletal transport","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"AP3M1",1
"GO:0099517","BP","GO:0099517","synaptic vesicle transport along microtubule","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"AP3M1",1
"GO:1901970","BP","GO:1901970","positive regulation of mitotic sister chromatid separation","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"ANAPC7",1
"GO:1903859","BP","GO:1903859","regulation of dendrite extension","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"MUL1",1
"GO:1904030","BP","GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"CDK5RAP1",1
"GO:1990173","BP","GO:1990173","protein localization to nucleoplasm","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"TBRG1",1
"GO:2000773","BP","GO:2000773","negative regulation of cellular senescence","1/182","13/8790",0.238285149831605,0.869230628826508,0.842335519154598,"TERF2",1
"GO:0006414","BP","GO:0006414","translational elongation","2/182","45/8790",0.23878669756464,0.869230628826508,0.842335519154598,"TCF25/ANKZF1",2
"GO:0008631","BP","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","2/182","45/8790",0.23878669756464,0.869230628826508,0.842335519154598,"HTRA2/ZNF622",2
"GO:0010469","BP","GO:0010469","regulation of signaling receptor activity","2/182","45/8790",0.23878669756464,0.869230628826508,0.842335519154598,"HDAC1/ZGPAT",2
"GO:0043242","BP","GO:0043242","negative regulation of protein-containing complex disassembly","2/182","45/8790",0.23878669756464,0.869230628826508,0.842335519154598,"CAPZB/ARHGEF2",2
"GO:0061462","BP","GO:0061462","protein localization to lysosome","2/182","45/8790",0.23878669756464,0.869230628826508,0.842335519154598,"GNPTG/AP3M1",2
"GO:0098927","BP","GO:0098927","vesicle-mediated transport between endosomal compartments","2/182","45/8790",0.23878669756464,0.869230628826508,0.842335519154598,"SNX12/VPS11",2
"GO:0099072","BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","2/182","45/8790",0.23878669756464,0.869230628826508,0.842335519154598,"ZDHHC5/AP2A2",2
