"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001649","BP","GO:0001649","osteoblast differentiation","20/1264","75/5732",0.200922471664483,0.483720850532242,0.376068705187798,"VCAN/MAPK14/RPS15/CAT/TNFAIP6/RUNX2/RRAS2/LEF1/FBN2/SMAD4/ADAR/PSMC2/ALPL/TPM4/CTNNB1/IFITM1/PTCH1/CLIC1/CEBPA/CCL3",20
"GO:0006006","BP","GO:0006006","glucose metabolic process","20/1264","75/5732",0.200922471664483,0.483720850532242,0.376068705187798,"MDH1/PFKP/RORA/ENO1/OAS1/LIPA/SLC25A11/GAPDH/TPI1/MAPK14/PER2/GALM/HK1/GHRL/HK2/HK3/FABP5/FBP1/KBTBD2/USP7",20
"GO:0051260","BP","GO:0051260","protein homooligomerization","19/1264","71/5732",0.203888081336507,0.490382816087066,0.381248049343527,"NLRC4/EHD4/RIPK2/CRYZ/KCNJ2/STEAP4/MOSPD2/OSBPL2/NINJ1/TIFA/NACC2/KCTD15/GBP5/SHKBP1/ZNF746/RNF135/SHMT2/HLA-G/KCTD7",19
"GO:0009199","BP","GO:0009199","ribonucleoside triphosphate metabolic process","29/1264","113/5732",0.203944255288546,0.490382816087066,0.381248049343527,"PFKP/ENO1/PSEN1/LIPA/GAPDH/TPI1/CBFA2T3/LDHA/IER3/NCOR1/ATP1B1/NDUFB11/PID1/FLCN/HK1/HK2/NDUFV3/HK3/FBP1/NDUFB6/STOML2/BPGM/UCP2/IMPDH2/NDUFA12/LRRK2/HSPA1B/FIS1/NME1",29
"GO:0015075","MF","GO:0015075","monoatomic ion transmembrane transporter activity","36/1300","143/5905",0.204131750725524,0.737639907180099,0.647869020252819,"NIPAL3/SLC25A5/SLC11A1/SLC45A4/ATP2B4/PSEN1/P2RX5/PLP2/ATP6V0B/TRPM6/KCNJ2/SLC6A6/COX5B/SLC31A2/CALHM2/SLC15A4/SLC24A4/TTYH2/ATP1B1/SLC20A1/SLC18B1/TMCO3/ATP6V1C1/SFXN1/CYB5A/TMC8/BEST1/ATP6V0E2/UQCRH/UCP2/COX5A/ANXA6/SLC9A8/S100A6/VDAC1/CLIC1",36
"GO:0040007","BP","GO:0040007","growth","74/1264","307/5732",0.204749205656243,0.492011191633093,0.382514029675944,"IFRD1/JARID2/CD9/FHL1/VCL/WWC3/NEDD4L/RC3H2/TGFBR3/ENO1/CEACAM1/CTTN/PPM1F/URI1/RAI1/CD81/CHPT1/MAPK14/KPNA1/ITGA4/RTN4/SGK1/RBBP6/TNFAIP6/BBS2/MT2A/MED1/KLF2/PTPN12/CDKN2D/CDKN1C/BST2/PPT1/NINJ1/NOTCH2/SERPINE2/DNAJB2/ADAM10/DUSP6/PML/SMAD4/S100A8/PLAC8/ADM/PTPRJ/ITGB1/ARID5B/TIAM1/GHRL/AUTS2/CDA/DISC1/PDLIM5/S100A9/IGFBP7/TGFBR2/RICTOR/CITED2/FXN/FBP1/CTNNB1/HOPX/NINJ2/MEX3C/BASP1/RPS6KA3/ZFP36L1/PTCH1/PRR5/PSAP/HSPA1B/CPNE1/GPX1/CYFIP1",74
"GO:1901699","BP","GO:1901699","cellular response to nitrogen compound","65/1264","268/5732",0.206268751983259,0.495353636308924,0.385112612805074,"GCLC/UBR2/RRAGD/VIM/ATP2B4/FCGR2B/TOP2B/CEACAM1/PSEN1/NCOA1/MAVS/SNX5/XBP1/TRIB3/LPIN2/RIOK3/EEF2K/CA2/RIPK2/GRB10/RAPGEF1/CPEB4/ITGA4/IFIH1/STAT1/EPHA4/IL1B/IRF3/KLF2/PTPRE/LAMTOR5/CD36/FLOT1/SORL1/HNRNPD/IGF1R/RGS10/ZDHHC7/PID1/PRKCA/GHRL/NCSTN/PRKCD/FBP1/CYBB/NSMF/NOD2/CTNNB1/NSG1/PTAFR/PDGFD/UCP2/CDK5R1/SP1/ZFP36L1/IFIT1/GNG2/UROS/LRRK2/CASP4/GSTM2/LEPROT/PRKDC/LYN/CYFIP1",65
"GO:0001965","MF","GO:0001965","G-protein alpha-subunit binding","4/1300","11/5905",0.208261109440438,0.737639907180099,0.647869020252819,"NUCB1/IGF1R/RGS10/F2RL1",4
"GO:0004033","MF","GO:0004033","aldo-keto reductase (NADP) activity","4/1300","11/5905",0.208261109440438,0.737639907180099,0.647869020252819,"AKR7A2/RDH11/RDH13/AKR1C3",4
"GO:0016628","MF","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","4/1300","11/5905",0.208261109440438,0.737639907180099,0.647869020252819,"TBXAS1/BLVRA/DUS2/AKR1C3",4
"GO:0080025","MF","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","4/1300","11/5905",0.208261109440438,0.737639907180099,0.647869020252819,"WIPI1/SNX3/HIP1/SESTD1",4
"GO:0055037","CC","GO:0055037","recycling endosome","25/1311","96/5920",0.20866537469329,0.664473798704533,0.558695142539854,"RABEP1/INPP4A/VAMP3/VTI1B/RAB11A/EHD4/NDRG1/PLEKHB2/RNF11/RAB11FIP4/SYT11/RAB11FIP5/SLC31A2/SORL1/TUBGCP4/SCAMP2/ITGB1/ABCG1/TPP1/TUBA1A/NSG1/WASH3P/HLA-C/HLA-E/HLA-G",25
"GO:0007252","BP","GO:0007252","I-kappaB phosphorylation","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"TLR2/CX3CR1/TLR7/SIRPA",4
"GO:0021545","BP","GO:0021545","cranial nerve development","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"SLC24A4/CITED2/CTNNB1/MAFB",4
"GO:0030857","BP","GO:0030857","negative regulation of epithelial cell differentiation","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"MMP9/STAT1/SRSF6/CTNNB1",4
"GO:0033598","BP","GO:0033598","mammary gland epithelial cell proliferation","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"RTN4/MED1/PHB2/GPX1",4
"GO:0034331","BP","GO:0034331","cell junction maintenance","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"F2RL1/MTSS1/CTBP2/CSF1R",4
"GO:0043301","BP","GO:0043301","negative regulation of leukocyte degranulation","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"FCGR2B/CEACAM1/NCKAP1L/LGALS9",4
"GO:0045064","BP","GO:0045064","T-helper 2 cell differentiation","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"BCL3/IL4R/CD86/TNFSF4",4
"GO:0051043","BP","GO:0051043","regulation of membrane protein ectodomain proteolysis","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"TIMP1/IL1B/ADAM8/TSPAN5",4
"GO:0051385","BP","GO:0051385","response to mineralocorticoid","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"SGK1/IGF1R/CYBB/STK39",4
"GO:0061760","BP","GO:0061760","antifungal innate immune response","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"CLEC4E/CLEC4D/CX3CR1/CLEC4C",4
"GO:0070424","BP","GO:0070424","regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"SLC46A2/NAGK/SLC15A4/HSPA1B",4
"GO:0071450","BP","GO:0071450","cellular response to oxygen radical","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"PRDX1/GCH1/CD36/DHFR",4
"GO:0071451","BP","GO:0071451","cellular response to superoxide","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"PRDX1/GCH1/CD36/DHFR",4
"GO:0086009","BP","GO:0086009","membrane repolarization","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"NEDD4L/KCNJ2/SLC24A4/ATP1B1",4
"GO:0098703","BP","GO:0098703","calcium ion import across plasma membrane","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"ATP2B4/SLC24A4/MS4A1/PPP3R1",4
"GO:1902018","BP","GO:1902018","negative regulation of cilium assembly","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"MPHOSPH9/TBC1D7/LIMK2/CDK10",4
"GO:1902656","BP","GO:1902656","calcium ion import into cytosol","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"ATP2B4/SLC24A4/MS4A1/PPP3R1",4
"GO:1903524","BP","GO:1903524","positive regulation of blood circulation","4/1264","11/5732",0.209156592644207,0.496714670077365,0.386170748311227,"GCH1/TPM1/ADM/GHRL",4
"GO:0006869","BP","GO:0006869","lipid transport","35/1264","139/5732",0.210772789756552,0.500244476982279,0.388914996178222,"VMP1/OSBPL3/CEACAM1/ABCB1/LIPA/SLC25A11/SLC2A1/FASLG/NPC2/IL1B/APOL3/OSBPL2/CD36/SCARB2/GLTP/NPC1/OSBPL10/ACSL1/GHRL/ABCG1/RBP7/PRKCD/FABP5/SYK/ABCA1/PDZD8/PRELID1/ANXA2/APOO/PTCH1/ACSL5/PSAP/CES1/FIS1/APOL6",35
"GO:0005871","CC","GO:0005871","kinesin complex","4/1311","11/5920",0.211485500614379,0.664473798704533,0.558695142539854,"KIF1B/KIF2A/NDE1/DISC1",4
"GO:0031672","CC","GO:0031672","A band","4/1311","11/5920",0.211485500614379,0.664473798704533,0.558695142539854,"ENO1/PPP1R12B/SPTBN1/MYL4",4
"GO:0071682","CC","GO:0071682","endocytic vesicle lumen","4/1311","11/5920",0.211485500614379,0.664473798704533,0.558695142539854,"SPARC/GNLY/CTSL/HBB",4
"GO:0007219","BP","GO:0007219","Notch signaling pathway","16/1264","59/5732",0.21274056576292,0.503983185312895,0.391821654428373,"PSEN1/MFNG/ITGB1BP1/NOTCH2/ADAM10/APH1B/NCSTN/POGLUT1/TGFBR2/DTX3L/HEY1/NOD2/TSPAN5/MAML2/PTP4A3/CEBPA",16
"GO:0008360","BP","GO:0008360","regulation of cell shape","16/1264","59/5732",0.21274056576292,0.503983185312895,0.391821654428373,"EPB41L3/COCH/HCK/PLXNC1/TPM1/GNA12/SH3KBP1/FAM171A1/ITGB2/FMNL3/CDC42EP3/CSF1R/PARVB/CDC42SE1/CYFIP1/CCL3",16
"GO:0170033","BP","GO:0170033","L-amino acid metabolic process","16/1264","59/5732",0.21274056576292,0.503983185312895,0.391821654428373,"GCLC/MRI1/ATP2B4/PHGDH/GCAT/PARK7/KMO/ARG1/EGLN1/GLUD1/QDPR/CRTAP/UCP2/MTHFR/SHMT2/DHFR",16
"GO:0044089","BP","GO:0044089","positive regulation of cellular component biogenesis","51/1264","208/5732",0.213371964375825,0.505168289351985,0.392743013391921,"BID/WIPI1/MAP4K4/CTTN/MAVS/SH3GLB1/PPM1F/HCK/RGCC/EEF2K/PLEK/PARK7/ITGB1BP1/NCKAP1L/CCR7/BECN1/LGALS3/CD36/AVIL/BIN1/CDK5RAP2/FLOT1/ACTR2/TPM1/DEF8/SMAD4/PTPRJ/PAK1/RPS3/PRKCA/GBP5/GHRL/AUTS2/GBP2/CDC42EP3/F2RL1/RICTOR/SYK/ABCA1/ATF7IP2/MTSS1/HOPX/LRRN3/CDK5R1/ISG15/S100A10/DNM3/HSPA1B/NUP62/FNIP1/CYFIP1",51
"GO:0010508","BP","GO:0010508","positive regulation of autophagy","21/1264","80/5732",0.215887180445309,0.510495653207692,0.396884771649965,"SLC25A5/WIPI1/SH3GLB1/RIPK2/CAMKK2/TRIM38/PARK7/ATF6/BECN1/TRIM5/TRIM22/CALCOCO2/BAG3/FLCN/FYCO1/NOD2/TRIM8/ORMDL3/LRRK2/DAPK1/VDAC1",21
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport","21/1264","80/5732",0.215887180445309,0.510495653207692,0.396884771649965,"RALBP1/OSBPL3/CEACAM1/LILRB1/LIPA/PARK7/NPC2/OSBPL2/SYT11/CD36/TOR1A/NPC1/OSBPL10/SLC18B1/GHRL/ABCG1/SYK/ABCA1/ANXA2/PTCH1/CES1",21
"GO:0046165","BP","GO:0046165","alcohol biosynthetic process","14/1264","51/5732",0.21841805307798,0.516160017266812,0.401288530667345,"ACER3/FDFT1/LIPA/PLEK/PARK7/CD244/GCH1/IMPA2/ITPKB/QDPR/ABCG1/PTAFR/CES1/DHFR",14
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","29/1264","114/5732",0.219061264241748,0.516160017266812,0.401288530667345,"CD74/ATP2B4/RORA/ENO1/CEACAM1/PSEN1/TRIB3/LONP2/PLEK/PARK7/CD244/IL1B/CBFA2T3/IER3/NCOR1/ADM/PID1/FLCN/SLC7A7/CDA/ABCG1/FABP5/FBP1/PTAFR/USP7/AKR1C3/PPTC7/CES1/FIS1",29
"GO:0004520","MF","GO:0004520","DNA endonuclease activity","5/1300","15/5905",0.219688850618225,0.75972708124252,0.667268181931418,"RAD50/RPS3/DCLRE1C/DNASE1L3/FEN1",5
"GO:0035254","MF","GO:0035254","glutamate receptor binding","5/1300","15/5905",0.219688850618225,0.75972708124252,0.667268181931418,"HIP1/FLOT1/NSG1/CDK5R1/DNM3",5
"GO:0051537","MF","GO:0051537","2 iron, 2 sulfur cluster binding","5/1300","15/5905",0.219688850618225,0.75972708124252,0.667268181931418,"CISD1/ISCU/CISD2/FXN/GLRX5",5
"GO:0071949","MF","GO:0071949","FAD binding","5/1300","15/5905",0.219688850618225,0.75972708124252,0.667268181931418,"KMO/NQO2/STEAP4/ACOX1/MTHFR",5
"GO:0099513","CC","GO:0099513","polymeric cytoskeletal fiber","55/1311","225/5920",0.220416153763952,0.688094018481055,0.578555221418201,"GAS7/ZNF207/VIM/KIF1B/KIF2A/POLB/NDE1/CTTN/HAUS4/DPYSL2/TUBB1/HCK/RAB11A/NDRG1/PDLIM1/KRT23/LMNB1/TCP1/TUBA1B/FAM110A/MAP2K2/KNSTRN/TPT1/TPGS2/AVIL/CKAP2/CDK5RAP2/TUBB2A/CASP1/TUBGCP4/TPM1/CSNK1D/NARF/PAK1/FEZ1/PSTPIP2/CCT8/TIAM1/MX1/LMNA/DISC1/PDLIM5/JAM3/TPM4/TUBA1A/KRT1/RCC2/MX2/EFHC2/ACTG1/GAS2L1/HLA-DRB1/SVIL/DNM3/AIF1",55
"GO:0002223","BP","GO:0002223","stimulatory C-type lectin receptor signaling pathway","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"KLRD1/PAK1/SYK/KLRC2/LYN",5
"GO:0006940","BP","GO:0006940","regulation of smooth muscle contraction","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"CTTN/GHRL/PROK2/PTAFR/ORMDL3",5
"GO:0008053","BP","GO:0008053","mitochondrial fusion","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"MFN2/PID1/STOML2/MFF/FIS1",5
"GO:0010574","BP","GO:0010574","regulation of vascular endothelial growth factor production","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"RORA/IL1B/C3AR1/HPSE/SULF2",5
"GO:0030239","BP","GO:0030239","myofibril assembly","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"TPM1/SMAD4/ITGB1/CSRP1/ACTG1",5
"GO:0035825","BP","GO:0035825","homologous recombination","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"UBR2/TOP2B/RAD50/UBE2B/MLH3",5
"GO:0035987","BP","GO:0035987","endodermal cell differentiation","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"MMP9/ITGA4/ITGB2/EOMES/CTNNB1",5
"GO:0042311","BP","GO:0042311","vasodilation","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"BBS2/KLF2/GCH1/F2RL1/GPX1",5
"GO:0055002","BP","GO:0055002","striated muscle cell development","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"TPM1/SMAD4/ITGB1/CSRP1/ACTG1",5
"GO:0070233","BP","GO:0070233","negative regulation of T cell apoptotic process","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"BCL3/SLC46A2/BCL11B/CD27/CCL5",5
"GO:0090317","BP","GO:0090317","negative regulation of intracellular protein transport","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"PARK7/CD36/TXN/YOD1/UBE2G2",5
"GO:1901185","BP","GO:1901185","negative regulation of ERBB signaling pathway","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"DUSP3/CBLB/PTPN12/PTPRJ/NUP62",5
"GO:1990840","BP","GO:1990840","response to lectin","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"KLRD1/PAK1/SYK/KLRC2/LYN",5
"GO:1990858","BP","GO:1990858","cellular response to lectin","5/1264","15/5732",0.220751902322127,0.516160017266812,0.401288530667345,"KLRD1/PAK1/SYK/KLRC2/LYN",5
"GO:0006814","BP","GO:0006814","sodium ion transport","13/1264","47/5732",0.221096580604943,0.516160017266812,0.401288530667345,"NEDD4L/ATP2B4/SGK1/SLC6A6/SERPINE2/HECW2/SLC24A4/ATP1B1/SLC20A1/ANK3/SLC22A4/SLC9A8/STK39",13
"GO:0007411","BP","GO:0007411","axon guidance","13/1264","47/5732",0.221096580604943,0.516160017266812,0.401288530667345,"RPS6KA5/EPHA4/BCL11B/NOTCH2/SMAD4/LMO4/NCAM1/FEZ1/ARHGEF40/CDK5R1/CSF1R/PTCH1/CYFIP1",13
"GO:0008277","BP","GO:0008277","regulation of G protein-coupled receptor signaling pathway","13/1264","47/5732",0.221096580604943,0.516160017266812,0.401288530667345,"ATP2B4/PLEK/RGS3/GIT2/SLC24A4/GTF2H2/RGS10/ADM/NMT2/ZDHHC7/PRKCA/GNG7/CCL5",13
"GO:0031960","BP","GO:0031960","response to corticosteroid","13/1264","47/5732",0.221096580604943,0.516160017266812,0.401288530667345,"SGK1/IL1RN/ANXA3/IGF1R/ADM/ALPL/IGFBP7/CYBB/PTAFR/UCP2/ZFP36L1/AKR1C3/STK39",13
"GO:0097485","BP","GO:0097485","neuron projection guidance","13/1264","47/5732",0.221096580604943,0.516160017266812,0.401288530667345,"RPS6KA5/EPHA4/BCL11B/NOTCH2/SMAD4/LMO4/NCAM1/FEZ1/ARHGEF40/CDK5R1/CSF1R/PTCH1/CYFIP1",13
"GO:0022853","MF","GO:0022853","active monoatomic ion transmembrane transporter activity","18/1300","68/5905",0.224649732215713,0.75972708124252,0.667268181931418,"SLC11A1/SLC45A4/ATP2B4/ATP6V0B/SLC6A6/COX5B/SLC15A4/SLC24A4/ATP1B1/SLC20A1/SLC18B1/TMCO3/ATP6V1C1/CYB5A/ATP6V0E2/UQCRH/COX5A/SLC9A8",18
"GO:0016790","MF","GO:0016790","thiolester hydrolase activity","6/1300","19/5905",0.225267412509393,0.75972708124252,0.667268181931418,"ACOT7/ACOT9/PPT1/ESD/LYPLAL1/THEM4",6
"GO:0004553","MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","10/1300","35/5905",0.226120142588863,0.75972708124252,0.667268181931418,"ACER3/LYZ/GLA/MAN2B1/MAN1C1/MAN2C1/GUSB/HPSE/FUCA1/MGAM",10
"GO:0021795","BP","GO:0021795","cerebral cortex cell migration","6/1264","19/5732",0.226470232743462,0.527426442882598,0.410047611630593,"SYNE2/PSEN1/RTN4/DISC1/CTNNB1/CDK5R1",6
"GO:0035872","BP","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","6/1264","19/5732",0.226470232743462,0.527426442882598,0.410047611630593,"RIPK2/SLC46A2/NAGK/SLC15A4/NOD2/HSPA1B",6
"GO:0140115","BP","GO:0140115","export across plasma membrane","6/1264","19/5732",0.226470232743462,0.527426442882598,0.410047611630593,"RALBP1/ABCB1/ABCC5/SLC24A4/ATP1B1/ABCA1",6
"GO:1900271","BP","GO:1900271","regulation of long-term synaptic potentiation","6/1264","19/5732",0.226470232743462,0.527426442882598,0.410047611630593,"EPHA4/LILRB2/NCSTN/CX3CR1/NSG1/MME",6
"GO:0097110","MF","GO:0097110","scaffold protein binding","9/1300","31/5905",0.227553814338817,0.75972708124252,0.667268181931418,"VIM/ATP2B4/PARK7/TREM1/MAP2K2/SYK/CD163/PSAP/LYN",9
"GO:0004715","MF","GO:0004715","non-membrane spanning protein tyrosine kinase activity","7/1300","23/5905",0.227678462832932,0.75972708124252,0.667268181931418,"MATK/EIF2AK2/HCK/RIPK2/PRKCD/SYK/LYN",7
"GO:0016860","MF","GO:0016860","intramolecular oxidoreductase activity","7/1300","23/5905",0.227678462832932,0.75972708124252,0.667268181931418,"MRI1/TBXAS1/TPI1/EBPL/ECHS1/RPIA/CRELD2",7
"GO:0030331","MF","GO:0030331","nuclear estrogen receptor binding","7/1300","23/5905",0.227678462832932,0.75972708124252,0.667268181931418,"WIPI1/NCOA1/MED1/LEF1/NSD1/CTNNB1/PHB2",7
"GO:0007498","BP","GO:0007498","mesoderm development","10/1264","35/5732",0.227728847955785,0.528730503563231,0.41106145341788,"HCK/WLS/LEF1/SMAD4/ITGB1/POGLUT1/EOMES/CITED2/RPL38/ZFP36L1",10
"GO:0021761","BP","GO:0021761","limbic system development","10/1264","35/5732",0.227728847955785,0.528730503563231,0.41106145341788,"ATP2B4/NCOA1/BBS2/ANXA3/LEF1/IGF1R/FEZ1/TUBA1A/CTNNB1/CDK5R1",10
"GO:0043462","BP","GO:0043462","regulation of ATP-dependent activity","10/1264","35/5732",0.227728847955785,0.528730503563231,0.41106145341788,"VMP1/DNAJB11/PPIF/DNAJB2/TPM1/ATP1B1/GTF2H2/IFIT1/MYL4/DNAJC9",10
"GO:0045058","BP","GO:0045058","T cell selection","10/1264","35/5732",0.227728847955785,0.528730503563231,0.41106145341788,"CD74/LY9/CCR7/BCL11B/CTSL/ITPKB/CD1D/SLAMF6/SYK/CD3D",10
"GO:0051262","BP","GO:0051262","protein tetramerization","10/1264","35/5732",0.227728847955785,0.528730503563231,0.41106145341788,"CRYZ/TRPM6/KCNJ2/OSBPL2/GBP5/MS4A1/RRM1/KRT1/SHMT2/HLA-DRB1",10
"GO:0032410","BP","GO:0032410","negative regulation of transporter activity","7/1264","23/5732",0.229001712156587,0.528730503563231,0.41106145341788,"NEDD4L/MMP9/PPIF/HECW2/ANK3/STK39/GSTM2",7
"GO:0038066","BP","GO:0038066","p38MAPK cascade","7/1264","23/5732",0.229001712156587,0.528730503563231,0.41106145341788,"MAPK14/IL1B/BECN1/NCF1/LGALS9/ZFP36L1/STK39",7
"GO:0070302","BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","7/1264","23/5732",0.229001712156587,0.528730503563231,0.41106145341788,"EIF2AK2/PRDX1/MAP2K2/MYC/NOD2/PPIA/LYN",7
"GO:1901606","BP","GO:1901606","alpha-amino acid catabolic process","7/1264","23/5732",0.229001712156587,0.528730503563231,0.41106145341788,"ATP2B4/GCAT/KMO/ARG1/ALDH6A1/GLUD1/QDPR",7
"GO:0033013","BP","GO:0033013","tetrapyrrole metabolic process","9/1264","31/5732",0.229077433638716,0.528730503563231,0.41106145341788,"SRRD/BLVRA/TMEM14C/UROD/SLC25A38/ALAS2/FXN/UROS/HMBS",9
"GO:0072089","BP","GO:0072089","stem cell proliferation","9/1264","31/5732",0.229077433638716,0.528730503563231,0.41106145341788,"EIF2AK2/ABCB1/BABAM1/RUNX2/TGFBR2/CTNNB1/ZFP36L1/PTCH1/CEBPA",9
"GO:0150116","BP","GO:0150116","regulation of cell-substrate junction organization","9/1264","31/5732",0.229077433638716,0.528730503563231,0.41106145341788,"VCL/MAP4K4/PPM1F/DUSP3/ITGB1BP1/PTPRJ/RCC2/ACTG1/S100A10",9
"GO:0031594","CC","GO:0031594","neuromuscular junction","6/1311","19/5920",0.229608708369688,0.705936723541746,0.593557517470527,"EPHA4/SERPINE2/ITGB1/ANK3/TUBA1A/CDK5R1",6
"GO:0002931","BP","GO:0002931","response to ischemia","8/1264","27/5732",0.229638144460354,0.528730503563231,0.41106145341788,"EEF2K/PPIF/CPEB4/PER2/HK2/CX3CR1/ITGAM/CSF1R",8
"GO:0007605","BP","GO:0007605","sensory perception of sound","8/1264","27/5732",0.229638144460354,0.528730503563231,0.41106145341788,"COCH/SERPINB6/CDKN2D/TIMM10/SCARB2/COL4A3/RPL38/GPX1",8
"GO:0010660","BP","GO:0010660","regulation of muscle cell apoptotic process","8/1264","27/5732",0.229638144460354,0.528730503563231,0.41106145341788,"ALOX12/E2F3/MFN2/GCH1/IGF1R/SMAD4/BAG3/RGL2",8
"GO:0046620","BP","GO:0046620","regulation of organ growth","8/1264","27/5732",0.229638144460354,0.528730503563231,0.41106145341788,"JARID2/WWC3/TGFBR3/MAPK14/DUSP6/CITED2/FXN/BASP1",8
"GO:0071277","BP","GO:0071277","cellular response to calcium ion","8/1264","27/5732",0.229638144460354,0.528730503563231,0.41106145341788,"EEF2K/PPIF/SYT11/ITPKB/NCSTN/TUBA1A/AKR1C3/CPNE1",8
"GO:1901607","BP","GO:1901607","alpha-amino acid biosynthetic process","8/1264","27/5732",0.229638144460354,0.528730503563231,0.41106145341788,"MRI1/ATP2B4/PHGDH/PARK7/GLUD1/MTHFR/SHMT2/DHFR",8
"GO:1903036","BP","GO:1903036","positive regulation of response to wounding","8/1264","27/5732",0.229638144460354,0.528730503563231,0.41106145341788,"GRN/XBP1/EMILIN2/CD36/IGF1R/ITGB1/HPSE/ACTG1",8
"GO:0030175","CC","GO:0030175","filopodium","11/1311","39/5920",0.230282741890335,0.705936723541746,0.593557517470527,"SYNE2/OSBPL3/B4GALT1/ACTA2/EPHA4/TIAM2/ITGB1/WASH3P/ARL4C/HLA-G/CYFIP1",11
"GO:0045211","CC","GO:0045211","postsynaptic membrane","10/1311","35/5920",0.23195413586179,0.705936723541746,0.593557517470527,"PICALM/EPHA4/KCNJ2/HIP1/SLC6A6/ANK3/TIAM1/CTNNB1/NSG1/DNM3",10
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway","43/1264","175/5732",0.23219652995848,0.534301692592631,0.415392773521898,"PLAUR/BID/CD74/DAPK2/TNFRSF1A/BCL3/POLB/FCGR2B/ENO1/PPM1F/XBP1/MMP9/TRIB3/URI1/PPIF/VNN1/PARK7/BECN1/IFI6/CDKN2D/EIF5A/TPT1/MYC/IER3/PML/S100A8/NACC2/RPS3/FLCN/S100A9/IFI16/PRKCD/SHISA5/CTNNB1/LRRK2/FHIT/PPIA/CASP4/CRIP1/FIS1/GPX1/PRKDC/CD24",43
"GO:0005902","CC","GO:0005902","microvillus","9/1311","31/5920",0.233072636895335,0.705936723541746,0.593557517470527,"CEACAM1/BBS2/SLC6A6/MYO1F/FCRL3/S100P/JAM3/CTNNB1/LRRK2",9
"GO:0030864","CC","GO:0030864","cortical actin cytoskeleton","8/1311","27/5920",0.233379491766368,0.705936723541746,0.593557517470527,"SPTBN1/SLC2A1/CALD1/CAP1/FLOT1/ACTR2/GSN/MYADM",8
"GO:0046883","BP","GO:0046883","regulation of hormone secretion","16/1264","60/5732",0.234437951997326,0.539137308115642,0.419152222109909,"PSMD9/PASK/IL1B/FFAR2/PER2/RAB11FIP5/SMAD4/GLUD1/SIDT2/TIAM1/GHRL/F2RL1/UCP2/HLA-DRB1/PIM3/CCL5",16
