"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006473","BP","GO:0006473","protein acetylation","11/1255","33/5732",0.087546958949884,0.999999395368632,0.999999395368632,"ING5/CLOCK/HAT1/NAA15/NAA16/NAA25/NAA50/BAG6/ESCO1/DDX3X/CREBBP",11
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","29/1255","104/5732",0.0876959271049083,0.999999395368632,0.999999395368632,"PDCL3/TRIAP1/PRMT6/LRIG2/WAC/XIAP/SERPINB8/RFFL/PHF20L1/TIMP2/RPL5/RPS7/USP25/CLN8/GLG1/EIF3H/CARD16/RPL11/CAAP1/USP38/OGT/RNF34/STYX/ARL6IP1/USP14/BAG6/DDX3X/PRNP/TAF9",29
"GO:0034661","BP","GO:0034661","ncRNA catabolic process","8/1255","22/5732",0.0876970476272458,0.999999395368632,0.999999395368632,"DICER1/EXOSC6/RBM7/DEDD2/EXOSC3/EXOSC8/TRNT1/ZCCHC7",8
"GO:0005876","CC","GO:0005876","spindle microtubule","12/1288","37/5920",0.0879147468472157,0.981567085333473,0.976502239691917,"NUMA1/CHMP1B/BOD1/RMDN1/HAUS2/DYNLT3/CALM2/CALM1/CHMP2B/CHMP3/HNRNPU/PAFAH1B1",12
"GO:0002067","BP","GO:0002067","glandular epithelial cell differentiation","6/1255","15/5732",0.0884541424733998,0.999999395368632,0.999999395368632,"CLOCK/PDPK1/RARA/EXT1/RHEB/HIF1A",6
"GO:0010517","BP","GO:0010517","regulation of phospholipase activity","6/1255","15/5732",0.0884541424733998,0.999999395368632,0.999999395368632,"PLAA/LPAR1/PDPK1/RGS2/ITK/GNAQ",6
"GO:0034383","BP","GO:0034383","low-density lipoprotein particle clearance","6/1255","15/5732",0.0884541424733998,0.999999395368632,0.999999395368632,"NCEH1/CNPY2/EHD1/HNRNPK/MYLIP/HMOX1",6
"GO:0055013","BP","GO:0055013","cardiac muscle cell development","6/1255","15/5732",0.0884541424733998,0.999999395368632,0.999999395368632,"ZMPSTE24/RGS2/YY1/HNRNPU/FOXP1/MAP2K4",6
"GO:0060193","BP","GO:0060193","positive regulation of lipase activity","6/1255","15/5732",0.0884541424733998,0.999999395368632,0.999999395368632,"PLAA/LPAR1/PDPK1/RHOA/ITK/GNAQ",6
"GO:1901673","BP","GO:1901673","regulation of mitotic spindle assembly","6/1255","15/5732",0.0884541424733998,0.999999395368632,0.999999395368632,"CHMP1B/CHMP2B/VPS4B/CHMP3/TPR/HNRNPU",6
"GO:0002244","BP","GO:0002244","hematopoietic progenitor cell differentiation","18/1255","60/5732",0.0886389788040163,0.999999395368632,0.999999395368632,"GATA3/PDCD2/SPI1/RARA/BRAF/EXT1/SOS2/SOS1/NUDT21/SSBP3/PTPRC/METTL3/AGPAT5/UFL1/ITCH/ATF2/SP3/N4BP2L2",18
"GO:0003682","MF","GO:0003682","chromatin binding","68/1285","269/5905",0.0891827457612632,0.999988084329645,0.99791599961284,"ERCC4/ASXL2/ING5/SMC4/CLOCK/GLYR1/NOC3L/CKS2/SUZ12/PRMT6/NIPBL/SPI1/SMARCE1/RARA/WAC/MBD3/PHC3/ATRX/THRA/PRIMPOL/NUDT21/KDM6A/ATAD2/RBMX/ANKRD17/SMARCA4/RAD17/L3MBTL3/DDX1/ACTB/ZNF431/CCNT2/PHF21A/MLLT10/FUS/CHD4/SMARCA2/ARID3A/SMC3/APTX/OGT/STAG2/ZFX/TOP1/HNRNPC/HP1BP3/BRD4/ACTR6/ADNP/TFAM/YY1/ATF2/PWWP2A/CHD3/TAF2/TPR/SP3/HNRNPU/HMGN1/SET/PHF10/PHC2/SSBP1/ASF1A/SMAD2/NUP98/CREBBP/TOX4",68
"GO:0035966","BP","GO:0035966","response to topologically incorrect protein","24/1255","84/5732",0.0899618839273223,0.999999395368632,0.999999395368632,"ERMP1/MBTPS1/HSPH1/EDEM3/MBTPS2/PPP1R15A/TMEM33/UBXN4/PARP8/HSP90AA1/DNAJB14/RHBDD2/CREBZF/HERPUD2/RHBDD1/EIF2S1/TRAM1/ABCB10/ERP44/PARP6/UFL1/UBE2W/JKAMP/DNAJB1",24
"GO:0045727","BP","GO:0045727","positive regulation of translation","24/1255","84/5732",0.0899618839273223,0.999999395368632,0.999999395368632,"SYNCRIP/LARP4/PPP1R15A/ELAVL1/USP16/EIF2AK4/YTHDF3/RPL5/CSDE1/UQCC2/RPS27L/DHX29/UHMK1/METTL3/CNBP/OGT/CD28/YTHDF1/SH3BGRL/AGO2/EIF4G1/METTL5/HNRNPU/DDX3X",24
"GO:0070085","BP","GO:0070085","glycosylation","24/1255","84/5732",0.0899618839273223,0.999999395368632,0.999999395368632,"MAN2A2/EDEM3/GFPT1/B4GALT5/DPY19L4/SLC39A8/KRTCAP2/MAN2A1/EXT1/ST3GAL2/ALG5/C1GALT1/B3GNT2/CLN5/ALG14/ST3GAL6/ABCA2/GOLGA2/TMEM59/MAN1A1/ALG1/OGT/B3GNT8/TMEM165",24
"GO:0006414","BP","GO:0006414","translational elongation","12/1255","37/5732",0.0913666584855484,0.999999395368632,0.999999395368632,"ELAC1/LTN1/NEMF/USP16/ALKBH1/GFM1/ABCE1/TRNT1/SRP9/HBS1L/GIGYF2/SECISBP2",12
"GO:0120111","CC","GO:0120111","neuron projection cytoplasm","14/1288","45/5920",0.0926879579117698,0.981567085333473,0.976502239691917,"SPAST/AP3S1/FLOT2/ARL8B/UHMK1/AP3M2/HSBP1/HNRNPU/KIF5B/PAFAH1B1/RAB21/HIF1A/MAP2K4/BLOC1S6",14
"GO:0051726","BP","GO:0051726","regulation of cell cycle","115/1255","471/5732",0.0939511367206649,0.999999395368632,0.999999395368632,"SPAST/ING5/SMC4/CHORDC1/CLOCK/MBTPS1/CDC5L/EPC1/RDX/CKS2/GATA3/TRIAP1/DCTN1/MBTPS2/TXLNG/NUMA1/JUN/PPP1R15A/DR1/SASS6/MAD2L1/YTHDC2/CCNL1/FZD3/CHMP1B/CSPP1/PUM2/SMARCE1/RARA/XPO1/TMOD3/CYLD/WAC/USP16/RHEB/EIF2AK4/ZFP36L2/XIAP/ATRX/PKIA/MDC1/BCCIP/SKP2/SDE2/TSC22D2/MEAF6/BEX2/ANKRD17/SMARCA4/RAE1/RAD17/ACTB/BTG1/FBXW7/CCNT2/DYNLT3/CALM2/RHOA/ZMPSTE24/CASP3/PLRG1/PPP2CA/RPS27L/CALM1/PTGS2/CHMP2B/CCNY/PTPRC/SMARCA2/SRPK2/UHMK1/WDR12/METTL3/SDCBP/RIOK2/MRGBP/KLHL9/ANAPC13/CGRRF1/CRLF3/KMT2E/UFL1/HECA/CD28/BRD4/ANAPC4/UHRF2/PHIP/CETN2/YY1/VPS4B/EIF4G1/DUSP1/ATF2/DYNC1LI1/CHFR/CHMP3/CEP63/ATR/TPR/MORF4L2/HNRNPU/NABP1/GIGYF2/CCNG2/DDX3X/PHF10/NAE1/PAFAH1B1/CCNH/SENP6/CTDSP2/HBP1/NEK7/PRNP",115
"GO:0022625","CC","GO:0022625","cytosolic large ribosomal subunit","15/1288","49/5920",0.0942102158066422,0.981567085333473,0.976502239691917,"RPL36A/RPL15/RPL5/RPL18A/RPL31/RPL35/RPL27/RPL11/RPL41/RPL35A/RPL34/RPL8/RPL29/RPL37/RPL36",15
"GO:0016441","BP","GO:0016441","post-transcriptional gene silencing","13/1255","41/5732",0.0943388365611723,0.999999395368632,0.999999395368632,"PUM2/ELAVL1/TNRC6A/DICER1/AGO3/CNOT6/ZMPSTE24/CNOT7/CNOT1/AGO2/EIF4G1/GIGYF2/NCBP2",13
"GO:0048259","BP","GO:0048259","regulation of receptor-mediated endocytosis","13/1255","41/5732",0.0943388365611723,0.999999395368632,0.999999395368632,"RALA/LPAR1/RABGEF1/ITGAV/ABCA2/B2M/RAC1/HNRNPK/SDCBP/UBQLN2/ARF1/ATAD1/RAB21",13
"GO:0042393","MF","GO:0042393","histone binding","34/1285","126/5905",0.094365222273296,0.999988084329645,0.99791599961284,"USP49/ING5/GLYR1/ZMYND8/CKS2/TBL1XR1/SUZ12/PRMT6/BRD1/USP16/PHC3/KMT2C/ATRX/ATAD2/SMARCA4/L3MBTL3/PWP1/MLLT10/HAT1/PTMA/CHD4/SMARCA2/SPTY2D1/MSL3/KMT2E/BRD4/UHRF2/PHIP/PWWP2A/CHD3/SET/PHC2/ASF1A/CXXC1",34
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process","9/1255","26/5732",0.0951113818906836,0.999999395368632,0.999999395368632,"B4GALT5/EXT1/ST3GAL2/B3GNT2/SLC10A7/ST3GAL6/NDST1/CSGALNACT2/B3GNT8",9
"GO:0061614","BP","GO:0061614","miRNA transcription","9/1255","26/5732",0.0951113818906836,0.999999395368632,0.999999395368632,"GATA3/JUN/NR3C1/SPI1/RARA/SMARCA4/YY1/GNL3/HIF1A",9
"GO:0003727","MF","GO:0003727","single-stranded RNA binding","16/1285","53/5905",0.0954331767346031,0.999988084329645,0.99791599961284,"LONP1/JMJD6/LARP4/TIA1/RBMS1/DDX1/AGO3/ILF3/RBM7/CNBP/HNRNPC/ATXN1/AGO2/HNRNPU/DDX3X/LSM14A",16
"GO:0032989","BP","GO:0032989","cellular anatomical entity morphogenesis","57/1255","222/5732",0.0971876916977822,0.999999395368632,0.999999395368632,"SPAST/AGFG1/SLC25A46/RYK/PLAA/GATA3/PACSIN2/B4GALT5/CAPN3/TMF1/SS18L1/GNPAT/FZD3/PPP3CB/USP33/BRAF/EXT1/TMOD3/ARHGAP4/EIF2AK4/B3GNT2/SRGAP2/SOS1/WDR47/DICER1/MAP2K1/ZDHHC17/PTPRO/MYO9B/ABCA2/GOLGA4/ECE1/ACTB/RAC1/UBE3A/SLC11A2/CAPRIN2/MYO9A/CXCR4/CFLAR/AKAP13/FLII/WDR1/SNX1/PARP6/SPAG9/TMEM106B/ADNP/YTHDF1/PGRMC1/PRKAR1A/C9orf72/HPRT1/LLPH/KIF5B/PAFAH1B1/RAB21",57
"GO:0045202","CC","GO:0045202","synapse","113/1288","466/5920",0.0978171905117608,0.981567085333473,0.976502239691917,"HNRNPA0/ZMYND8/RALA/CLSTN1/PLAA/PACSIN2/MAPK3/RASGRP2/PSMA3/LPAR1/EIF1AX/ATP6V1D/GNB5/FZD3/ARHGDIA/AP1G1/ARPC2/NR3C1/PPP3CB/NDUFS7/AP3S1/PDPK1/RPS17/PPFIA1/BRAF/PPP2R2A/EXT1/ADD3/ELAVL1/RHEB/SRGAP2/RNF19A/SLC16A3/SNX14/ZDHHC17/PTPRO/FLNA/PDE4B/STK38L/RAB33B/EIF2S1/GNB1/ACTB/RAC1/FBXL20/RAP1A/DNAJA3/RHOA/MYH9/SNX4/CASK/NDFIP1/EIF5B/RPS7/CLN8/RGS14/GOPC/PPP2CA/UBE3A/RANBP6/SYNJ1/FLOT2/ARL8B/EIF5/STX6/CHD4/CHMP2B/ADD1/RPL27/SDCBP/MYO9A/AP2B1/GNAI2/ATP6V1A/RAB3D/ATP6AP2/OGT/AP3M2/RPL35A/RPS27A/RAB7A/SCAMP1/ARF1/ARF4/RPL34/RPL8/MBP/RPS16/SRSF10/DMXL2/PGRMC1/RPS5/EIF4G1/USP14/PRKAR1A/METTL5/C9orf72/ABR/STK38/ATAD1/USP8/ITPR1/PPP3CC/PAFAH1B1/GNAQ/RAB21/CRK/PNKD/RPL36/DNAJB1/NPTN/PRNP/BLOC1S6",113
"GO:0005666","CC","GO:0005666","RNA polymerase III complex","5/1288","12/5920",0.0980004167720935,0.981567085333473,0.976502239691917,"CRCP/POLR2H/POLR2K/POLR3H/POLR3F",5
"GO:0016586","CC","GO:0016586","RSC-type complex","5/1288","12/5920",0.0980004167720935,0.981567085333473,0.976502239691917,"SUZ12/SMARCE1/SMARCA4/ACTB/PHF10",5
"GO:0030687","CC","GO:0030687","preribosome, large subunit precursor","5/1288","12/5920",0.0980004167720935,0.981567085333473,0.976502239691917,"MDN1/WDR74/NSA2/RRP15/WDR12",5
"GO:0032391","CC","GO:0032391","photoreceptor connecting cilium","5/1288","12/5920",0.0980004167720935,0.981567085333473,0.976502239691917,"CETN3/CEP290/CETN2/IFT57/IFT52",5
"GO:0071564","CC","GO:0071564","npBAF complex","5/1288","12/5920",0.0980004167720935,0.981567085333473,0.976502239691917,"SMARCE1/SMARCA4/ACTB/SMARCA2/PHF10",5
"GO:0004864","MF","GO:0004864","protein phosphatase inhibitor activity","5/1285","12/5905",0.0980709420480278,0.999988084329645,0.99791599961284,"BOD1/ENSA/ARPP19/PPP1R2/SET",5
"GO:0016004","MF","GO:0016004","phospholipase activator activity","5/1285","12/5905",0.0980709420480278,0.999988084329645,0.99791599961284,"PLAA/PDPK1/CASP3/ARL1/ARF4",5
"GO:0004175","MF","GO:0004175","endopeptidase activity","31/1285","114/5905",0.098110344209019,0.999988084329645,0.99791599961284,"USP49/MBTPS1/PSMA6/LONP1/PARL/MBTPS2/CAPN3/MALT1/USP33/SEC11A/USP16/RHBDD2/IMMP1L/RHBDD1/ECE1/PIGK/PREPL/ZMPSTE24/CASP3/TMEM59/USP1/USP34/CFLAR/CASP8/PMPCB/CTSC/TPP2/USP14/USP8/UQCRC2/SENP6",31
"GO:0036452","CC","GO:0036452","ESCRT complex","7/1288","19/5920",0.0981567085333473,0.981567085333473,0.976502239691917,"CHMP1B/UEVLD/VPS36/CHMP2B/STAM2/VPS37A/CHMP3",7
"GO:0070717","MF","GO:0070717","poly-purine tract binding","7/1285","19/5905",0.0982436821955409,0.999988084329645,0.99791599961284,"LARP4/TIA1/RBMS1/DDX1/ATXN1/HNRNPU/DDX3X",7
"GO:0140658","MF","GO:0140658","ATP-dependent chromatin remodeler activity","7/1285","19/5905",0.0982436821955409,0.999988084329645,0.99791599961284,"SHPRH/ATRX/SMARCA4/CHD4/SMARCA2/CHD9/CHD3",7
"GO:0051301","BP","GO:0051301","cell division","67/1255","265/5732",0.0999111884666873,0.999999395368632,0.999999395368632,"NUP43/SPAST/PDS5A/SMC4/RALA/CKS2/NSL1/DCTN1/NUMA1/DR1/UBE2I/MAD2L1/CHMP1B/CSPP1/NR3C1/MIS18BP1/EXT1/THOC2/BOD1/USP16/ENSA/ZFP36L2/HAUS2/ARPP19/SDE2/MAP4/RAE1/CCNT2/DYNLT3/CALM2/GOLGA2/CETN3/RHOA/KLHL42/MYH9/EML4/TXNIP/NEK1/RGS14/ARL8B/CALM1/CHMP2B/CCNY/SMC3/GNAI2/NEDD1/KLHL9/STAG2/ANAPC13/TOP1/ARF1/ANAPC4/PDS5B/ANXA11/CETN2/VPS4B/DYNC1LI1/CHFR/CHMP3/CEP63/TPR/HNRNPU/CCNG2/GNL3/USP8/PAFAH1B1/NEDD9",67
"GO:0007193","BP","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"S1PR1/LPAR1/FLNA/RGS2/GNAI2",5
"GO:0010518","BP","GO:0010518","positive regulation of phospholipase activity","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"PLAA/LPAR1/PDPK1/ITK/GNAQ",5
"GO:0010804","BP","GO:0010804","negative regulation of tumor necrosis factor-mediated signaling pathway","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"XIAP/DICER1/RFFL/TANK/CARD16",5
"GO:0016075","BP","GO:0016075","rRNA catabolic process","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"EXOSC6/DEDD2/EXOSC3/EXOSC8/ZCCHC7",5
"GO:0034472","BP","GO:0034472","snRNA 3'-end processing","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"INTS2/EXOSC6/EXOSC3/INTS8/EXOSC8",5
"GO:0035088","BP","GO:0035088","establishment or maintenance of apical/basal cell polarity","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"CLIC4/RHOA/MYO9A/WDR1/ARF4",5
"GO:0045830","BP","GO:0045830","positive regulation of isotype switching","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"RIF1/EXOSC6/EXOSC3/PTPRC/CD28",5
"GO:0046426","BP","GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"PIBF1/INPP5F/GGNBP2/SOCS2/PPP2CA",5
"GO:0046753","BP","GO:0046753","non-lytic viral release","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"CHMP1B/ARL8B/CHMP2B/VPS4B/CHMP3",5
"GO:0061245","BP","GO:0061245","establishment or maintenance of bipolar cell polarity","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"CLIC4/RHOA/MYO9A/WDR1/ARF4",5
"GO:0071025","BP","GO:0071025","RNA surveillance","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"EXOSC6/EXOSC3/EXOSC8/TRNT1/ZCCHC7",5
"GO:1904893","BP","GO:1904893","negative regulation of receptor signaling pathway via STAT","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"PIBF1/INPP5F/GGNBP2/SOCS2/PPP2CA",5
"GO:2000641","BP","GO:2000641","regulation of early endosome to late endosome transport","5/1255","12/5732",0.100203009049399,0.999999395368632,0.999999395368632,"RDX/MAPK3/MAP2K1/CHMP3/RAB21",5
"GO:0000381","BP","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","10/1255","30/5732",0.100716276188763,0.999999395368632,0.999999395368632,"TIA1/RBMX/RBM5/SRSF2/RBM7/RBM25/YTHDC1/CELF2/HNRNPU/MAGOH",10
"GO:0099072","BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","10/1255","30/5732",0.100716276188763,0.999999395368632,0.999999395368632,"RALA/CLSTN1/LPAR1/HSP90AA1/PPFIA1/RAP1A/FLOT2/AP2B1/OGT/ATAD1",10
"GO:0050857","BP","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","7/1255","19/5732",0.100881822109971,0.999999395368632,0.999999395368632,"CYLD/SLC39A10/BCL10/PTPRC/FOXP1/CD226/TRAT1",7
"GO:0060191","BP","GO:0060191","regulation of lipase activity","7/1255","19/5732",0.100881822109971,0.999999395368632,0.999999395368632,"PLAA/LPAR1/PDPK1/RHOA/RGS2/ITK/GNAQ",7
"GO:1900151","BP","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","7/1255","19/5732",0.100881822109971,0.999999395368632,0.999999395368632,"SYNCRIP/ZFP36L2/CSDE1/CNOT7/CNOT1/AGO2/HNRNPU",7
"GO:1902895","BP","GO:1902895","positive regulation of miRNA transcription","7/1255","19/5732",0.100881822109971,0.999999395368632,0.999999395368632,"GATA3/JUN/NR3C1/SPI1/SMARCA4/GNL3/HIF1A",7
"GO:1903170","BP","GO:1903170","negative regulation of calcium ion transmembrane transport","7/1255","19/5732",0.100881822109971,0.999999395368632,0.999999395368632,"GNB5/PPP3CB/UBR3/CALM2/CALM1/UBQLN1/PPP3CC",7
"GO:0061157","BP","GO:0061157","mRNA destabilization","19/1255","65/5732",0.101487463313905,0.999999395368632,0.999999395368632,"SYNCRIP/DCP2/METTL16/PUM2/ELAVL1/ZFP36L2/YTHDF3/TNRC6A/CSDE1/CNOT6/EXOSC3/METTL3/CNOT7/CNOT1/YTHDF1/AGO2/EXOSC8/HNRNPU/GIGYF2",19
"GO:0051146","BP","GO:0051146","striated muscle cell differentiation","21/1255","73/5732",0.101531961078395,0.999999395368632,0.999999395368632,"CAPN3/PPP3CB/RARA/TMOD3/CHUK/MYH9/ZMPSTE24/CASP3/CD53/RGS2/EHD1/CFLAR/AKAP13/FLII/WDR1/SPAG9/YY1/PRKAR1A/HNRNPU/FOXP1/MAP2K4",21
"GO:0050808","BP","GO:0050808","synapse organization","33/1255","122/5732",0.102001192249449,0.999999395368632,0.999999395368632,"ZMYND8/SLC25A46/RYK/CLSTN1/DCTN1/GNPAT/PPFIA1/FNTA/SRGAP2/PTPRO/FLNA/STK38L/ACTB/DNAJA3/RHOA/UBE3A/CHD4/CHMP2B/CAPRIN2/SDCBP/SDF4/OGT/ARF1/ARF4/ADNP/PGRMC1/EIF4G1/STK38/PAFAH1B1/CRK/NPTN/PRNP/NEDD9",33
"GO:0006383","BP","GO:0006383","transcription by RNA polymerase III","11/1255","34/5732",0.104953823860892,0.999999395368632,0.999999395368632,"CRCP/POLR2H/POLR2K/POLR3H/IVNS1ABP/GTF3C3/POLR3F/MAF1/SNAPC5/SF3B1/BDP1",11
"GO:0000981","MF","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","87/1285","354/5905",0.105342700051247,0.999988084329645,0.99791599961284,"ZNF320/ZNF563/ZNF75A/MZF1/CLOCK/ZBTB21/CDC5L/SP4/ZNF10/GATA3/CEBPG/KLF9/ZNF585A/JUN/MAZ/NFE2L3/NFX1/NR3C1/RBAK/VEZF1/SPI1/ZNF644/RFX1/RARA/ZNF189/ZNF213/ZNF319/ADNP2/MEF2D/ZNF544/THRA/ZNF227/ZNF529/PLAG1/TGIF2/ZNF548/ZNF7/CREBZF/ZBTB18/FOXN2/ZNF236/ETV6/ZNF627/KLF12/ZBTB14/ZNF260/POU2F2/ZNF518A/ZNF431/ZNF721/ZFP82/ZBTB43/NR2C1/FOXJ3/ZNF14/UBP1/ZNF217/ZNF331/ZNF148/NFIC/TSHZ1/ZNF33B/SMAD5/ZNF32/ZFX/ADNP/ZNF24/ZNF770/RXRA/TFE3/ZNF451/YY1/TCF12/ATF2/ZNF302/ELF1/IRF2/ZNF281/ELF2/SP3/FOXP1/ZBTB34/TGIF1/HBP1/ZBTB20/HIF1A/SMAD2",87
"GO:0016538","MF","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","8/1285","23/5905",0.106720459664103,0.999988084329645,0.99791599961284,"CKS2/CCNL1/CCNC/CCNT2/CASP3/CCNY/CCNG2/CCNH",8
"GO:0007420","BP","GO:0007420","brain development","59/1255","232/5732",0.10715433639527,0.999999395368632,0.999999395368632,"SLC38A2/S1PR1/CCDC14/SLC25A46/AATK/RYK/NIPBL/LPAR1/IER3IP1/GNPAT/FZD3/TWSG1/SEC24B/RARA/EXT1/PDSS2/C21orf91/EPOR/GNB4/ATRX/PEX13/SRGAP2/SOS1/WDR47/CLN5/MAP2K1/FLNA/B2M/ACTB/NDST1/CALM2/RHOA/CASP3/KDM4B/UBE3A/SSBP3/CALM1/ZNF148/RAB18/METTL3/CXCR4/SDF4/PSMG1/CEP290/SUN1/ATXN1/MBP/UGP2/SCYL2/ATF2/BAG6/HPRT1/FOXP1/PAFAH1B1/CRK/UFM1/HIF1A/SECISBP2/DNAJB1",59
"GO:0008016","BP","GO:0008016","regulation of heart contraction","12/1255","38/5732",0.108139263977602,0.999999395368632,0.999999395368632,"GLRX3/HSP90AA1/THRA/FLNA/PDE4B/CALM2/TMEM38B/ZMPSTE24/CAMK2D/RGS2/CALM1/CELF2",12
"GO:0030684","CC","GO:0030684","preribosome","21/1288","74/5920",0.108241647261715,0.999970889796937,0.994811081284053,"MPHOSPH10/UTP23/RPS17/MDN1/TSR1/UTP15/WDR74/WDR36/NOP58/DIMT1/KRR1/RPS7/NSA2/RRP15/RPS24/WDR43/WDR12/RIOK2/RPS27A/RPS16/RPS5",21
"GO:0030295","MF","GO:0030295","protein kinase activator activity","15/1285","50/5905",0.108900794812884,0.999988084329645,0.99791599961284,"CKS2/STK3/PARP8/PIK3CA/RHEB/MOB1A/MAP2K1/CCNT2/CALM2/CALM1/CCNY/CAB39/PARP6/MOB3A/DDX3X",15
"GO:0043022","MF","GO:0043022","ribosome binding","19/1285","66/5905",0.109442545635675,0.999988084329645,0.99791599961284,"SERBP1/LTN1/NEMF/MTIF2/USP16/YTHDF3/SRP19/EIF2S1/ETF1/DHX29/NAA15/NMD3/NAA16/YTHDF1/RPSA/ABCE1/MTIF3/BAG6/DDX3X",19
"GO:0045920","BP","GO:0045920","negative regulation of exocytosis","8/1255","23/5732",0.10977908665025,0.999999395368632,0.999999395368632,"RABGEF1/SPI1/BRAF/RAB33B/RAP1A/GNAI2/RAB7A/VPS4B",8
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","13/1255","42/5732",0.110502156158613,0.999999395368632,0.999999395368632,"CACTIN/RABGEF1/CYLD/XIAP/YTHDF3/DICER1/RFFL/TANK/CARD16/PTPRC/METTL3/CNOT7/GIGYF2",13
"GO:0008088","BP","GO:0008088","axo-dendritic transport","13/1255","42/5732",0.110502156158613,0.999999395368632,0.999999395368632,"SPAST/RABGEF1/AP3S1/FLOT2/ARL8B/AP3M2/HSBP1/HNRNPU/KIF5B/PAFAH1B1/RAB21/HIF1A/BLOC1S6",13
"GO:0008047","MF","GO:0008047","enzyme activator activity","66/1285","264/5905",0.110734539056323,0.999988084329645,0.99791599961284,"NLRP1/AGFG1/CKS2/PLAA/ARHGAP19/SUZ12/STK3/MALT1/JUN/PPP1R15A/EBAG9/GNB5/PARP8/ARHGDIA/PDPK1/PIK3CA/KRTCAP2/RHEB/ARHGAP4/ERCC5/SRGAP2/SOS1/LAMTOR3/ARAP2/PPP2R5D/MOB1A/MAP2K1/MYO9B/SIPA1L2/PPP2R5C/FBXW7/CCNT2/CALM2/TAGAP/TANK/CASP3/RGS14/ADRM1/RPS27L/CHM/RGS2/ADAP1/BCL10/CALM1/EIF5/CCNY/ARL1/TBC1D22A/MYO9A/CFLAR/CAB39/PARP6/ARF4/RP2/WDR20/CTSC/CLPX/TBC1D9B/ARHGAP15/MOB3A/ABR/ARFGAP3/ABHD5/DDX3X/GNAQ/AZIN1",66
"GO:0050890","BP","GO:0050890","cognition","25/1255","90/5732",0.11083789634946,0.999999395368632,0.999999395368632,"NIPBL/PPP3CB/BRAF/EIF2AK4/THRA/B2M/CASP3/CLN8/RGS14/UBE3A/SYNJ1/SLC11A2/PTGS2/CHMP2B/ATXN1/ARF4/ADNP/YTHDF1/PGRMC1/ATAD1/PIAS1/PAFAH1B1/HIF1A/PRNP/NEDD9",25
"GO:0071824","BP","GO:0071824","protein-DNA complex organization","99/1255","405/5732",0.111177945240955,0.999999395368632,0.999999395368632,"USP49/ING5/TDG/CLOCK/GLYR1/JMJD6/ZMYND8/EPC1/TBL1XR1/GATA3/SUZ12/METTL21A/UBE2A/PRMT6/NIPBL/DR1/RIF1/BRD1/TRIP12/SS18L1/CGGBP1/GTF2A2/NR3C1/BCORL1/SPI1/HMGB2/SMARCE1/PIK3CA/SHPRH/WAC/MBD3/USP16/METTL4/TAF13/KMT2C/ATRX/THRA/MDC1/CREBZF/PRIMPOL/KDM6A/MEAF6/CTR9/SMARCA4/L3MBTL3/ACTB/ZNF518A/MED23/IWS1/ZMPSTE24/PHF21A/KDM4B/AEBP2/HAT1/CHD4/SMYD2/SMARCA2/CHD9/SRPK2/METTL3/SPTY2D1/MRGBP/OGT/TOP1/MSL3/HNRNPC/HP1BP3/KMT2E/GATAD2A/KANSL2/RSBN1/BRD4/YTHDC1/NAA50/ACTR6/YY1/ATF2/SF3B1/PWWP2A/CHD3/TAF2/ATR/BAG6/TPR/MORF4L2/HNRNPU/CAND1/PIAS1/HMGN1/PHF20/SET/PHF10/PSIP1/BDP1/ASF1A/SENP6/MED30/CREBBP/TAF9",99
